sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index
15000001,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.9200588249426864,2.2137975799010476,1.8101784456434957,0.19680739877503536,typical,tt,1.14042,2.86383,2.002125,4.59768,0.9015340409823693,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/netlists/15000001_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/logs/15000001_aoi21_1_typical.log,0,48,0,typical,1,1
15000002,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.6568933063164957,85.48592911843802,0.9186637967127056,0.01211779170943041,typical,tt,0.13808700000000002,0.256533,0.19731,0.385814,2.9604532499797642,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/netlists/15000002_aoi21_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/logs/15000002_aoi21_4_typical.log,0,56,0,typical,2,1
15000003,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.9718807940134055,14.849123770824391,1.615100650944299,0.19146378164942418,typical,tt,0.826516,1.52346,1.1749880000000001,4.68556,0.4736647499958053,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/netlists/15000003_inv_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/logs/15000003_inv_1_typical.log,0,1,0,typical,3,1
15000004,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.9672802909181202,-4.34605044669636,10.684361590049464,0.061648250501609166,typical,tt,-0.20239200000000002,1.46071,0.629159,2.74821,1.0961215409915894,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/netlists/15000004_inv_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/logs/15000004_inv_4_typical.log,0,8,0,typical,4,1
15000005,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.7134684186493936,3.6344923994069376,1.2337706916886126,0.016670616692707727,typical,tt,0.556438,0.33373800000000003,0.445088,0.383934,1.6153739590081386,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/netlists/15000005_mux2_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/logs/15000005_mux2_1_typical.log,0,76,0,typical,5,1
15000006,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9419383320029648,-1.4041961292871363,10.667952908509584,0.16036968336805965,typical,tt,1.7697800000000001,0.24318099999999998,1.0064805,4.38605,2.2628028750186786,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/netlists/15000006_mux2_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/logs/15000006_mux2_4_typical.log,0,79,0,typical,6,1
15000007,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.9392872482885009,115.21379113787037,10.579388403293905,0.09469352931497191,typical,tt,1.3626800000000001,2.2764599999999997,1.81957,2.79765,0.6831374589819461,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/netlists/15000007_nand2_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/logs/15000007_nand2_1_typical.log,0,13,0,typical,7,1
15000008,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.6580550432829697,27.79512707792898,11.261903071904584,0.2017688499091992,typical,tt,1.31798,2.9716799999999997,2.14483,3.64,2.0459440000122413,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/netlists/15000008_nand2_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/logs/15000008_nand2_4_typical.log,0,23,0,typical,8,1
15000009,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.7388499887733926,120.91832079078185,11.223293610575015,0.12132797632023153,typical,tt,2.54794,3.0640199999999997,2.80598,2.49907,0.9487160000135191,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/netlists/15000009_nand3_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/logs/15000009_nand3_1_typical.log,0,89,0,typical,9,1
15000010,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.6246337035897582,-2.9902581977041223,9.558049136022952,0.1873939238683777,typical,tt,1.50526,2.9921,2.2486800000000002,3.19364,2.908900500042364,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/netlists/15000010_nand3_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_typical/logs/15000010_nand3_4_typical.log,0,93,0,typical,10,1
