sample_id,cell_family,cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,sw_stat_global,sw_stat_mismatch,released_cdl_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index,acquisition_phase
21500023,NAND2,NAND2_1,1,A1_to_ZN__A2=1,1,2,4,1.64,2.26,1.810578180774185,-13.539689256800163,4.529428858452237,0.016662553405851394,typical,1.2595399999999999,1.97803,1.618785,0.376591,0.5374100829940289,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/netlists/21500023_nand2_1_typical.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/logs/21500023_nand2_1_typical.log,0,14,5,typical,23,2,stopping_evaluation
21500024,NAND2,NAND2_4,4,A1_to_ZN__A2=1,1,2,16,6.5600000000000005,9.04,1.8702800353041167,-28.321351375251908,4.562037023340051,0.1993499870221212,typical,2.12671,2.9660800000000003,2.5463950000000004,4.52177,1.7102792499936186,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/netlists/21500024_nand2_4_typical.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/logs/21500024_nand2_4_typical.log,0,19,5,typical,24,2,stopping_evaluation
21500025,NAND3,NAND3_1,1,"A1_to_ZN__A2=1,A3=1",1,3,6,2.46,2.955,1.9408215137915397,4.706561857935654,11.891394645841922,0.14431107082325006,typical,6.78496,8.490540000000001,7.63775,3.45681,0.7309397499775514,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/netlists/21500025_nand3_1_typical.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/logs/21500025_nand3_1_typical.log,0,86,5,typical,25,2,stopping_evaluation
21500026,NAND3,NAND3_4,4,"A1_to_ZN__A2=1,A3=1",1,3,24,9.840000000000002,11.82,1.8462947969130172,-16.46524093067738,5.052692629952807,0.17845504541406387,typical,2.5537099999999997,3.2604499999999996,2.9070799999999997,3.98498,2.177238958014641,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/netlists/21500026_nand3_4_typical.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/logs/21500026_nand3_4_typical.log,0,90,5,typical,26,2,stopping_evaluation
21500027,NOR2,NOR2_1,1,A1_to_ZN__A2=0,1,2,4,1.13,2.44,1.9233337092662421,42.61524561925401,7.22221252168739,0.027917003678750163,typical,1.69583,3.63472,2.6652750000000003,0.695345,0.5583178750239313,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/netlists/21500027_nor2_1_typical.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/logs/21500027_nor2_1_typical.log,0,24,5,typical,27,2,stopping_evaluation
21500028,NOR2,NOR2_4,4,A1_to_ZN__A2=0,1,2,16,4.52,9.76,1.6374251965611124,-4.532811519666268,1.098744252228448,0.03818340047879211,typical,0.549285,1.2788199999999998,0.9140524999999999,0.750801,1.5890125000150874,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/netlists/21500028_nor2_4_typical.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/logs/21500028_nor2_4_typical.log,0,31,5,typical,28,2,stopping_evaluation
21500029,OAI21,OAI21_1,1,"A1_to_ZN__A2=0,B=1",1,3,6,2.46,3.57,1.799084631950133,-31.38071683924026,9.718787087235835,0.10852713270670165,typical,4.76951,9.717120000000001,7.243315,2.24526,0.7774585000006482,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/netlists/21500029_oai21_1_typical.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/logs/21500029_oai21_1_typical.log,0,62,5,typical,29,2,stopping_evaluation
21500030,OAI21,OAI21_4,4,"A1_to_ZN__A2=0,B=1",1,3,24,9.840000000000002,12.580000000000004,1.9131321514855248,-10.915448617840827,11.814487814108693,0.14846718921061103,typical,2.5554,5.6220799999999995,4.0887400000000005,3.6253,1.8944668330368586,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/netlists/21500030_oai21_4_typical.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/logs/21500030_oai21_4_typical.log,0,68,5,typical,30,2,stopping_evaluation
21500031,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.7291734724360912,101.12009592970239,1.3756534402549956,0.17035459983785595,typical,4.31116,14.6565,9.48383,3.35135,1.0322019170271233,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/netlists/21500031_xor2_1_typical.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/logs/21500031_xor2_1_typical.log,0,41,5,typical,31,2,stopping_evaluation
21500032,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.660110881181473,22.583289789127683,5.457532135682014,0.00616418565623604,typical,3.03387,1.74762,2.390745,0.417364,1.3906923749600537,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/netlists/21500032_xor2_4_typical.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_typical/logs/21500032_xor2_4_typical.log,0,44,5,typical,32,2,stopping_evaluation
