sample_id,cell_family,cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,sw_stat_global,sw_stat_mismatch,released_cdl_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index,acquisition_phase
21520031,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.8796356584812557,87.2655283251534,10.635083493939193,0.022893334553426126,ss,4.371300000000001,4.021509999999999,4.196405,0.706976,1.0782136660418473,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520031_xor2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520031_xor2_1_ss.log,0,40,5,ss,31,2,stopping_evaluation
21520032,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.8803205120072837,-19.333155775212873,10.177208703074745,0.06205920245605121,ss,5.4017599999999995,3.52691,4.464335,1.77328,1.5048311250284314,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520032_xor2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520032_xor2_4_ss.log,0,43,5,ss,32,2,stopping_evaluation
21520033,AOI21,AOI21_1,1,"A1_to_ZN__A2=1,B=0",1,3,6,2.15,3.6450000000000005,1.7034993900930007,124.44842109778179,5.497221495823171,0.16879450609309116,ss,9.91941,26.285899999999998,18.102655,3.06165,0.7723941670265049,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520033_aoi21_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520033_aoi21_1_ss.log,0,52,5,ss,33,3,stopping_evaluation
21520034,AOI21,AOI21_4,4,"A1_to_ZN__A2=1,B=0",1,3,24,8.6,14.399999999999997,1.9223681417243008,79.46928368941197,3.249752916028356,0.18637474946772062,ss,2.62833,6.1104400000000005,4.369385,4.5433,2.4348081670468673,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520034_aoi21_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520034_aoi21_4_ss.log,0,57,5,ss,34,3,stopping_evaluation
21520035,INV,INV_1,1,I_to_ZN,1,1,2,0.82,1.22,1.652761280929966,9.534256153221683,4.1891741354718866,0.1428081334516906,ss,4.90225,11.7596,8.330924999999999,2.46724,0.3815070409909822,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/inv/gf180mcu_fd_sc_mcu7t5v0__inv_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520035_inv_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520035_inv_1_ss.log,0,4,5,ss,35,3,stopping_evaluation
21520036,INV,INV_4,4,I_to_ZN,1,1,8,3.28,4.88,1.791210943663837,-32.46945042984012,2.675529602810982,0.02746531203103743,ss,0.831143,1.36326,1.0972015,0.64901,0.9191657079500146,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/inv/gf180mcu_fd_sc_mcu7t5v0__inv_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520036_inv_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520036_inv_4_ss.log,0,9,5,ss,36,3,stopping_evaluation
21520037,MUX2,MUX2_1,1,"I0_to_Z__I1=0,S=0",0,3,12,2.6199999999999997,4.295000000000001,1.7698426774914136,93.48034459035918,8.172738660422851,0.1828586245583195,ss,8.44445,12.8617,10.653075,3.71351,1.330184249964077,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/mux2/gf180mcu_fd_sc_mcu7t5v0__mux2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520037_mux2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520037_mux2_1_ss.log,0,76,5,ss,37,3,stopping_evaluation
21520038,MUX2,MUX2_4,4,"I0_to_Z__I1=0,S=0",0,3,18,7.380000000000001,10.98,1.8623524027366085,53.970059634401736,9.862149300060866,0.07263714491365976,ss,5.26667,3.71387,4.49027,2.03966,1.9807252919999883,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/mux2/gf180mcu_fd_sc_mcu7t5v0__mux2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520038_mux2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520038_mux2_4_ss.log,0,79,5,ss,38,3,stopping_evaluation
21520039,NAND2,NAND2_1,1,A1_to_ZN__A2=1,1,2,4,1.64,2.26,1.9175316898494288,51.534790967185444,11.773380039966181,0.07664730271926318,ss,5.65325,7.78297,6.718109999999999,1.80548,0.5682459999807179,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520039_nand2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520039_nand2_1_ss.log,0,12,5,ss,39,3,stopping_evaluation
21520040,NAND2,NAND2_4,4,A1_to_ZN__A2=1,1,2,16,6.5600000000000005,9.04,1.7398710540128492,-25.714189335514433,4.9274080521971415,0.17928734414978847,ss,3.2104,4.69653,3.953465,3.53571,1.7254010420292616,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520040_nand2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520040_nand2_4_ss.log,0,19,5,ss,40,3,stopping_evaluation
21520041,NAND3,NAND3_1,1,"A1_to_ZN__A2=1,A3=1",1,3,6,2.46,2.955,1.6704393225745888,13.951950805589519,3.0048506348266977,0.02980740230490803,ss,2.968,3.83664,3.40232,0.559475,0.7488562499638647,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520041_nand3_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520041_nand3_1_ss.log,0,89,5,ss,41,3,stopping_evaluation
21520042,NAND3,NAND3_4,4,"A1_to_ZN__A2=1,A3=1",1,3,24,9.840000000000002,11.82,1.9520628813884804,-17.54486203754367,10.427692249203671,0.05201911241939322,ss,2.43408,3.85277,3.143425,1.40758,2.338269375031814,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520042_nand3_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520042_nand3_4_ss.log,0,91,5,ss,42,3,stopping_evaluation
21520043,NOR2,NOR2_1,1,A1_to_ZN__A2=0,1,2,4,1.13,2.44,1.9375224287858113,-34.48473982054891,4.45425788747498,0.06943539037490852,ss,3.0055099999999997,7.481679999999999,5.243595,1.6686,0.6072815420338884,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520043_nor2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520043_nor2_1_ss.log,0,29,5,ss,43,3,stopping_evaluation
21520044,NOR2,NOR2_4,4,A1_to_ZN__A2=0,1,2,16,4.52,9.76,1.7901285497750652,104.5008651369418,9.610404711672643,0.1506762140907992,ss,3.69867,7.61098,5.654825,3.15197,1.7414654589956626,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520044_nor2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520044_nor2_4_ss.log,0,31,5,ss,44,3,stopping_evaluation
21520045,OAI21,OAI21_1,1,"A1_to_ZN__A2=0,B=1",1,3,6,2.46,3.57,1.9543958706053886,83.62298428021208,9.169007361797128,0.09135924223042453,ss,5.55533,11.9232,8.739265,2.24557,0.7746141660027206,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520045_oai21_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520045_oai21_1_ss.log,0,64,5,ss,45,3,stopping_evaluation
21520046,OAI21,OAI21_4,4,"A1_to_ZN__A2=0,B=1",1,3,24,9.840000000000002,12.580000000000004,1.8626812749669812,79.93827082692403,11.514117303580546,0.09682184876999053,ss,3.25325,6.525510000000001,4.88938,2.29104,2.0476542090182193,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520046_oai21_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520046_oai21_4_ss.log,0,68,5,ss,46,3,stopping_evaluation
21520047,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.6369265685872387,66.28788446580847,4.51825030812087,0.10750873209584196,ss,6.49463,18.9865,12.740565,1.93588,1.105187584005762,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520047_xor2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520047_xor2_1_ss.log,0,41,5,ss,47,3,stopping_evaluation
21520048,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.8114474846464304,17.921229161029878,0.5741035779178191,0.18166530008862278,ss,3.8108,3.63623,3.723515,4.14769,1.5446284170029685,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520048_xor2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520048_xor2_4_ss.log,0,42,5,ss,48,3,stopping_evaluation
21520049,AOI21,AOI21_1,1,"A1_to_ZN__A2=1,B=0",1,3,6,2.15,3.6450000000000005,1.8271458089504822,14.333656238603169,2.792353469809328,0.2014351775862312,ss,8.41091,23.642999999999997,16.026954999999997,4.24333,0.7248978330171667,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520049_aoi21_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520049_aoi21_1_ss.log,0,49,5,ss,49,4,stopping_evaluation
21520050,AOI21,AOI21_4,4,"A1_to_ZN__A2=1,B=0",1,3,24,8.6,14.399999999999997,1.8385933099453349,-10.509598262943651,1.0048655153683996,0.08426227875415652,ss,1.12504,2.8586300000000002,1.991835,1.99118,2.4078979170299135,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520050_aoi21_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520050_aoi21_4_ss.log,0,54,5,ss,50,4,stopping_evaluation
21520051,INV,INV_1,1,I_to_ZN,1,1,2,0.82,1.22,1.7802393879565024,50.295448980671424,8.391650412367294,0.03799834207635052,ss,3.0289,5.017259999999999,4.023079999999999,0.780137,0.3967374580097385,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/inv/gf180mcu_fd_sc_mcu7t5v0__inv_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520051_inv_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520051_inv_1_ss.log,0,3,5,ss,51,4,stopping_evaluation
21520052,INV,INV_4,4,I_to_ZN,1,1,8,3.28,4.88,1.92790293236948,108.48916866706713,7.7999960832659685,0.10867861281599552,ss,2.13101,3.72777,2.92939,2.67137,0.9785331669845618,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/inv/gf180mcu_fd_sc_mcu7t5v0__inv_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520052_inv_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520052_inv_4_ss.log,0,11,5,ss,52,4,stopping_evaluation
21520053,MUX2,MUX2_1,1,"I0_to_Z__I1=0,S=0",0,3,12,2.6199999999999997,4.295000000000001,1.7233901805269123,37.88673714907607,7.281230103025762,0.05650990019838368,ss,5.415380000000001,5.47839,5.446885000000001,1.168,1.3899088749894872,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/mux2/gf180mcu_fd_sc_mcu7t5v0__mux2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520053_mux2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520053_mux2_1_ss.log,0,77,5,ss,53,4,stopping_evaluation
21520054,MUX2,MUX2_4,4,"I0_to_Z__I1=0,S=0",0,3,18,7.380000000000001,10.98,1.7633787895580029,-23.12866572200776,2.338270695764492,0.06770260551859665,ss,3.6483399999999997,2.63054,3.1394399999999996,1.72298,1.9081724170246162,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/mux2/gf180mcu_fd_sc_mcu7t5v0__mux2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520054_mux2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520054_mux2_4_ss.log,0,78,5,ss,54,4,stopping_evaluation
21520055,NAND2,NAND2_1,1,A1_to_ZN__A2=1,1,2,4,1.64,2.26,1.7583211449110825,-24.80932530627556,7.69833864808929,0.10698623721235997,ss,6.2882,9.36879,7.828494999999999,2.10559,0.5806284170248546,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520055_nand2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520055_nand2_1_ss.log,0,13,5,ss,55,4,stopping_evaluation
21520056,NAND2,NAND2_4,4,A1_to_ZN__A2=1,1,2,16,6.5600000000000005,9.04,1.8635147235155922,20.810792317801898,2.700004694573202,0.03396870089960919,ss,1.0297500000000002,1.43944,1.2345949999999999,0.885059,1.7639882909716107,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand2/gf180mcu_fd_sc_mcu7t5v0__nand2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520056_nand2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520056_nand2_4_ss.log,0,23,5,ss,56,4,stopping_evaluation
21520057,NAND3,NAND3_1,1,"A1_to_ZN__A2=1,A3=1",1,3,6,2.46,2.955,1.7650488368930117,37.44990855387614,9.49586038967535,0.07708510223014295,ss,7.16911,9.03895,8.10403,1.54446,0.7606461670366116,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520057_nand3_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520057_nand3_1_ss.log,0,88,5,ss,57,4,stopping_evaluation
21520058,NAND3,NAND3_4,4,"A1_to_ZN__A2=1,A3=1",1,3,24,9.840000000000002,11.82,1.7202342713883392,90.6038275719572,7.379235421486551,0.19831621755220133,ss,5.3442300000000005,6.59297,5.9686,3.83689,2.3085014169919305,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nand3/gf180mcu_fd_sc_mcu7t5v0__nand3_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520058_nand3_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520058_nand3_4_ss.log,0,93,5,ss,58,4,stopping_evaluation
21520059,NOR2,NOR2_1,1,A1_to_ZN__A2=0,1,2,4,1.13,2.44,1.803487332415389,62.85556709680118,3.508158838665776,0.1927538498399501,ss,7.1757599999999995,24.5162,15.845979999999999,3.92929,0.6258199170115404,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520059_nor2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520059_nor2_1_ss.log,0,28,5,ss,59,4,stopping_evaluation
21520060,NOR2,NOR2_4,4,A1_to_ZN__A2=0,1,2,16,4.52,9.76,1.8440426377886416,74.89457675138645,2.4815420113040894,0.2033481671466496,ss,2.31555,6.7609699999999995,4.53826,4.48213,1.6863727919990197,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520060_nor2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520060_nor2_4_ss.log,0,30,5,ss,60,4,stopping_evaluation
21520061,OAI21,OAI21_1,1,"A1_to_ZN__A2=0,B=1",1,3,6,2.46,3.57,1.8024403550906989,54.052279627534006,0.7835474461348899,0.06853241663182504,ss,3.1556300000000004,8.85414,6.004885,1.45131,0.7803626250242814,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520061_oai21_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520061_oai21_1_ss.log,0,63,5,ss,61,4,stopping_evaluation
21520062,OAI21,OAI21_4,4,"A1_to_ZN__A2=0,B=1",1,3,24,9.840000000000002,12.580000000000004,1.8157132077516251,-9.158095892106012,1.5425199329415993,0.10461523274040675,ss,1.47395,4.027880000000001,2.7509150000000004,2.3565,2.0062701249844395,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520062_oai21_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520062_oai21_4_ss.log,0,69,5,ss,62,4,stopping_evaluation
21520063,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.850201287447127,-23.610863344857922,3.174313471469514,0.09596574297894987,ss,4.1929,10.9416,7.56725,2.22181,1.099706209031865,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520063_xor2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520063_xor2_1_ss.log,0,37,5,ss,63,4,stopping_evaluation
21520064,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.9574913344351303,60.330778594253744,5.693986104256724,0.02594051283239134,ss,3.61593,2.2850699999999997,2.9505,1.0716,1.5102501250221394,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520064_xor2_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520064_xor2_4_ss.log,0,44,5,ss,64,4,stopping_evaluation
21520065,AOI21,AOI21_1,1,"A1_to_ZN__A2=1,B=0",1,3,6,2.15,3.6450000000000005,1.7574589099188445,16.984443738236656,6.500032026659108,0.0053197222862812,ss,1.51971,2.90979,2.21475,0.1395,0.7496198330190964,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520065_aoi21_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520065_aoi21_1_ss.log,0,50,5,ss,65,5,stopping_evaluation
21520066,AOI21,AOI21_4,4,"A1_to_ZN__A2=1,B=0",1,3,24,8.6,14.399999999999997,1.6570690668339354,65.41548061861006,9.746255171063142,0.1253727810661245,ss,4.20673,8.23159,6.2191600000000005,2.30518,2.4942319589899853,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520066_aoi21_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520066_aoi21_4_ss.log,0,58,5,ss,66,5,stopping_evaluation
21520067,INV,INV_1,1,I_to_ZN,1,1,2,0.82,1.22,1.70718739917249,77.59333181282473,1.640360370957063,0.08808802447957859,ss,2.73651,6.48811,4.61231,1.638,0.39141912502236664,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/inv/gf180mcu_fd_sc_mcu7t5v0__inv_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520067_inv_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520067_inv_1_ss.log,0,5,5,ss,67,5,stopping_evaluation
21520068,INV,INV_4,4,I_to_ZN,1,1,8,3.28,4.88,1.8192539844867324,83.7353228724208,4.0797142163589015,0.16488935823115883,ss,2.0734,3.68846,2.8809299999999998,3.54098,0.9533751670387574,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/inv/gf180mcu_fd_sc_mcu7t5v0__inv_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520068_inv_4_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520068_inv_4_ss.log,0,10,5,ss,68,5,stopping_evaluation
21520069,MUX2,MUX2_1,1,"I0_to_Z__I1=0,S=0",0,3,12,2.6199999999999997,4.295000000000001,1.887781688094632,98.13418773059587,5.2503152215383615,0.09866996578807569,ss,5.1566399999999994,6.56168,5.859159999999999,2.35151,1.3949436249677092,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/mux2/gf180mcu_fd_sc_mcu7t5v0__mux2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/netlists/21520069_mux2_1_ss.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ss/logs/21520069_mux2_1_ss.log,0,73,5,ss,69,5,stopping_evaluation
