seed,heldout_corner,strategy,spice_queries,successful_support_rows,failed_queries,cumulative_spice_wall_time_s,support_balance_range,support_inv,support_nand2,support_nor2,support_xor2,delay_r2,delay_mae,delay_rmse,power_r2,power_mae,power_rmse,delay_r2_inv,delay_r2_nand2,delay_r2_nor2,delay_r2_xor2,worst_cell_delay_r2,spearman,kendall_tau,top20_precision,top20_recall,ndcg_top20
1,ff,random,0,0,0,0.0,0,0,0,0,0,0.2923840660791118,0.11828004584299046,0.13663428440226894,0.9439051888259642,0.5718135834309891,0.7918679033759151,-0.2598543225934127,-1.0516328064147373e-05,0.6496956810318812,0.07077758803726697,-0.2598543225934127,0.9768369858197585,0.8734276729559748,0.90625,0.90625,0.9960236677821602
1,ff,random,4,4,0,2.1465154589968733,2,2,1,0,1,0.6054940365644079,0.0863845219604818,0.10202055246240702,0.9431641991014117,0.564844866692708,0.7970808716149761,0.46117062145785037,0.3008531036109042,0.7597589199666273,0.5272125416194928,0.3008531036109042,0.980007031524669,0.8825471698113208,0.90625,0.90625,0.9961337788131718
1,ff,random,8,8,0,4.695154875982553,2,2,3,1,2,0.7116870134113593,0.07519423042570991,0.08721536189547509,0.9414768449445936,0.5693477361045999,0.8088262929338237,0.560379980916274,0.5604544111571566,0.8360335619286405,0.6205718627500624,0.560379980916274,0.9805519746865112,0.8823899371069183,0.90625,0.90625,0.9960094854926432
1,ff,random,12,12,0,7.544681877014227,3,3,4,1,4,0.7269086757714064,0.07134039546395401,0.0848818499983839,0.9432384464373159,0.5665868070008683,0.7965600689632606,0.5875000733547654,0.5338300737470042,0.8446427585221011,0.6736563806215224,0.5338300737470042,0.9794181413336459,0.8825471698113208,0.9375,0.9375,0.9966195498814374
1,ff,random,16,16,0,9.793196461017942,2,4,5,3,4,0.7596216033530439,0.06219846765813496,0.07963584667742238,0.9406637803545314,0.5837512135329854,0.8144254411224375,0.6232303416435443,0.5822862095951912,0.876593638721519,0.7025660114383045,0.5822862095951912,0.9781612562990742,0.8767295597484276,0.875,0.875,0.9953908726748882
1,ff,random,20,20,0,12.731113460060442,2,4,6,5,5,0.8033668611413889,0.057804093976779526,0.07202599071782705,0.941104838960292,0.5743256362822421,0.8113928973922324,0.6721383789659678,0.737654350935496,0.8871930241833283,0.7424074403730965,0.6721383789659678,0.9800480487519043,0.8845911949685534,0.875,0.875,0.9952074646983937
1,ff,random,24,24,0,14.758603584108641,2,7,6,5,6,0.8603648461419374,0.049708399816520955,0.06069574810740041,0.9469906699841837,0.5559653106467012,0.7697816470545767,0.8303856741299648,0.759674130540822,0.9068603885803557,0.8247498163922556,0.759674130540822,0.9845394351341848,0.894811320754717,0.875,0.875,0.9951945850140116
1,ff,random,28,28,0,17.857390167133417,4,8,6,5,9,0.8749747064591198,0.045094690481857644,0.057432778364872414,0.9492904946551637,0.5455444437934024,0.7528978934351612,0.8127831338283656,0.7923605158976508,0.9173473666759976,0.869512391243928,0.7923605158976508,0.9835872495019335,0.8916666666666666,0.875,0.875,0.9948679482371768
1,ff,random,32,32,0,20.868064083129866,5,9,6,6,11,0.8763431323249786,0.04383293946152349,0.05711760719133655,0.9515671948288823,0.5441150558246527,0.7358024113086087,0.8154555926775635,0.7630039426983064,0.9171760462401846,0.8959275546165574,0.7630039426983064,0.9831946560412517,0.8908805031446542,0.875,0.875,0.9946571763514692
1,ff,random,36,36,0,23.056909332139185,4,10,7,8,11,0.8859598102428291,0.04255172778778214,0.05485166947770153,0.9503766605357507,0.5538997323133676,0.7447909460831631,0.8115897534573658,0.8094208681442128,0.9288801131954975,0.8894432734469244,0.8094208681442128,0.9844749794913863,0.8932389937106918,0.875,0.875,0.994466416673467
1,ff,random,40,40,0,25.195046206150437,4,12,9,8,11,0.897945153923273,0.03924117414761286,0.05188928671116666,0.950849468348871,0.550697273988715,0.7412342951117781,0.8263938151506623,0.8405621925826645,0.9390205274803141,0.8919154697238558,0.8263938151506623,0.9846097503808743,0.8962264150943395,0.875,0.875,0.9946732024082089
1,ff,random,44,44,0,27.777809832186904,4,13,10,9,12,0.8768157664367674,0.04134072983025174,0.057008346885607214,0.9517466792813677,0.5401618849001737,0.7344377611207715,0.7942542640581364,0.8318973477970996,0.9451026682661073,0.8078985330225816,0.7942542640581364,0.9867016289698816,0.9034591194968553,0.90625,0.90625,0.9953293639729031
1,ff,random,48,48,0,30.841163666162174,4,13,10,11,14,0.8879809179886071,0.03851598009695251,0.054363434903279405,0.9531072396290088,0.5298471889409724,0.7240095490213064,0.8026889728017003,0.8406247449678632,0.9563004768734438,0.8264554814795747,0.8026889728017003,0.9876274463846244,0.9047169811320754,0.875,0.875,0.9954330025657205
