sample_id,cell_type,input_arc,Wn_um,L_um,Wp_Wn_ratio,Vdd,Temp,Cload_fF,slew_ps,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,simulator,ngspice_version,model_file,nmos_model,pmos_model,statistical_mode,sw_stat_global,sw_stat_mismatch,sampling_seed,fidelity,status,netlist_path,log_path,candidate_id,seed,pool_seed,heldout_corner,strategy,query_order,batch_index,spice_wall_time_s,acquisition_score,delay_uncertainty_scaled,diversity_scaled,reference_origin
4110032,INV,I_to_Z,1.5021410192447116,0.28,2.2829524469536127,1.793458585418421,86.17516234671645,10.514668508119836,185.48584921752183,ss,0.127063,0.149538,0.1383005,1.43927,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/random/netlists/4110032_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/random/logs/4110032_INV.log,0,1,1,ss,random,32.0,8.0,0.3693108750157989,,0.4230546000847517,0.5175870647188212,existing_online_query
4114005,INV,I_to_Z,0.7148527584183088,0.28,1.7544038190123648,1.6737168392039232,15.422040563140747,25.401548509757458,54.79783499089291,ss,0.298348,0.531658,0.415003,2.21424,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_space_filling/netlists/4114005_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_space_filling/logs/4114005_INV.log,1,1,1,ss,cell_balanced_space_filling,5.0,2.0,0.3888326249725651,0.9553219785673174,0.356297633824464,0.9553219785673174,existing_online_query
4114017,INV,I_to_Z,2.6955739660282565,0.28,2.8243623414712618,1.9478924573622565,3.3294638792949343,38.32064384361783,121.71065407155122,ss,0.140623,0.1430229999999999,0.141823,5.36825,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_space_filling/netlists/4114017_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_space_filling/logs/4114017_INV.log,2,1,1,ss,cell_balanced_space_filling,17.0,5.0,0.378497709025396,0.899631490190028,0.3396618781817507,0.899631490190028,existing_online_query
4111009,INV,I_to_Z,3.3453241154063433,0.28,2.7300704837400014,1.777706844777461,35.23426011231015,68.87730269085779,157.1935122604614,ss,0.213917,0.23172,0.2228185,7.48039,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/netlists/4111009_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/logs/4111009_INV.log,3,1,1,ss,cell_balanced_random,9.0,3.0,0.3700529579946305,,0.1230043274821273,0.4647196745654345,existing_online_query
4111045,INV,I_to_Z,2.4374831773173113,0.28,1.890618423186374,1.9226412774278705,41.86692474140835,37.00570584360724,194.10045943427775,ss,0.164444,0.225483,0.1949634999999999,4.71566,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/netlists/4111045_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/logs/4111045_INV.log,4,1,1,ss,cell_balanced_random,45.0,12.0,0.3832094160025008,,0.5920793645173958,0.5824679655736275,existing_online_query
4111017,INV,I_to_Z,2.2066560989125747,0.28,2.933441044338636,1.87764619981795,-17.19354296985624,95.44696105927576,479.1898413211501,ss,0.40059,0.420143,0.4103665,10.535,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/netlists/4111017_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/logs/4111017_INV.log,5,1,1,ss,cell_balanced_random,17.0,5.0,0.3670322909893002,,0.1969352326722795,0.1604051171234325,existing_online_query
4111033,INV,I_to_Z,4.87699565940223,0.28,2.160636069022104,1.6877856444326316,32.577504009784924,79.13353155265364,78.58519029566048,ss,0.170486,0.235005,0.2027455,7.88152,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/netlists/4111033_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/logs/4111033_INV.log,6,1,1,ss,cell_balanced_random,33.0,9.0,0.3873264170251786,,0.0641337697775168,0.57074493710978,existing_online_query
4110028,INV,I_to_Z,1.1397729404295036,0.28,1.7004089025487013,1.7364473629621555,67.18353702823441,81.54280430725007,151.42266927942185,ss,0.596638,0.994206,0.795422,7.33809,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/random/netlists/4110028_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/random/logs/4110028_INV.log,7,1,1,ss,random,28.0,7.0,0.4017997499904595,,0.6146875132943314,0.7594572057385166,existing_online_query
4111041,INV,I_to_Z,3.9133413918915,0.28,2.758897817645978,1.7486699327049198,9.613022115837214,3.504896007980577,424.32819403538167,ss,0.114392,0.148566,0.1314789999999999,1.41551,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/netlists/4111041_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/logs/4111041_INV.log,8,1,1,ss,cell_balanced_random,41.0,11.0,0.3809610420139506,,0.0561599305100758,0.4930910011043364,existing_online_query
4110001,INV,I_to_Z,1.0075400404155488,0.28,2.467301947194292,1.7692874282115638,14.86700161650282,51.97147559996644,311.068940619013,ss,0.457059,0.547187,0.5021230000000001,4.9964,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/random/netlists/4110001_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/random/logs/4110001_INV.log,9,1,1,ss,random,1.0,1.0,0.3792671659903135,,0.5236682563026478,0.126502382086844,existing_online_query
4111029,INV,I_to_Z,3.7058808796366223,0.28,2.5862955519021096,1.644215817177896,58.648162968117944,21.075232340975237,379.6950037222266,ss,0.176422,0.207376,0.191899,2.61949,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/netlists/4111029_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/cell_balanced_random/logs/4111029_INV.log,10,1,1,ss,cell_balanced_random,29.0,8.0,0.4170412500097882,,0.1828939573577611,0.7002081659533618,existing_online_query
4110026,INV,I_to_Z,1.6253404790122168,0.28,2.5148269553663054,1.6978580061172095,-13.19604359821279,90.8113949225672,218.43241627132932,ss,0.4712209999999999,0.5839150000000001,0.527568,8.00604,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/random/netlists/4110026_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/random/logs/4110026_INV.log,11,1,1,ss,random,26.0,7.0,0.3889322920003906,,0.3559907012573028,0.4819593934392554,existing_online_query
