sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index
15220001,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.948365985498314,46.87879168175357,0.2745759652938701,0.19920752373741174,ss,ss,1.2958800000000001,3.32692,2.3114,4.79674,0.9075490420218557,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/netlists/15220001_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/logs/15220001_aoi21_1_ss.log,0,50,2,ss,1,1
15220002,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.9282638213425742,6.526018980360867,11.224202607081665,0.17328324110629947,ss,ss,1.395,3.15482,2.2749099999999998,4.30937,2.733199749956839,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/netlists/15220002_aoi21_4_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/logs/15220002_aoi21_4_ss.log,0,55,2,ss,2,1
15220003,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.6446063778199977,105.77733635359533,3.0338913978194855,0.16013882030487084,ss,ss,1.66204,2.55192,2.10698,2.72699,0.5029403750086203,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/netlists/15220003_inv_1_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/logs/15220003_inv_1_ss.log,0,1,2,ss,3,1
15220004,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.6393890246982428,88.26557337992594,0.4617759342089748,0.19622874728812092,ss,ss,0.379829,0.679078,0.5294534999999999,3.37773,1.107806709012948,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/netlists/15220004_inv_4_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/logs/15220004_inv_4_ss.log,0,7,2,ss,4,1
15220005,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.8213437657274387,122.50481563894772,10.016336511869065,0.1794547497641056,ss,ss,2.51101,1.8660799999999997,2.188545,3.86852,1.4882577079697512,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/netlists/15220005_mux2_1_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/logs/15220005_mux2_1_ss.log,0,73,2,ss,5,1
15220006,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.8259530360756493,114.98340089926302,4.521699383948262,0.1983952428543118,ss,ss,1.35354,1.08935,1.2214450000000001,4.51731,2.1006215840461664,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/netlists/15220006_mux2_4_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/logs/15220006_mux2_4_ss.log,0,79,2,ss,6,1
15220007,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.974109166833487,120.90908342187404,3.7792708472128127,0.017098341271706768,ss,ss,0.525851,0.711516,0.6186835,0.52527,0.6783205000101589,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/netlists/15220007_nand2_1_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/logs/15220007_nand2_1_ss.log,0,13,2,ss,7,1
15220008,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.9763947043892818,78.0779563221149,11.883653100565125,0.05042422070287243,ss,ss,0.448652,1.29806,0.8733559999999999,2.32387,1.9172636669827625,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/netlists/15220008_nand2_4_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/logs/15220008_nand2_4_ss.log,0,18,2,ss,8,1
15220009,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.9278149169230998,9.084784468174952,10.425498563376808,0.003511006935912209,ss,ss,0.08648729999999999,1.1254799999999998,0.60598365,0.166952,0.8619016250013374,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/netlists/15220009_nand3_1_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/logs/15220009_nand3_1_ss.log,0,85,2,ss,9,1
15220010,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.6571157022288945,99.28096959560679,7.347213273415069,0.018693612501625316,ss,ss,0.6226900000000001,0.928373,0.7755314999999999,0.500153,2.646612709038891,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/netlists/15220010_nand3_4_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_2/corner_ss/logs/15220010_nand3_4_ss.log,0,95,2,ss,10,1
