seed,heldout_corner,strategy,spice_queries,successful_support_rows,failed_queries,cumulative_spice_wall_time_s,support_balance_range,support_inv,support_nand2,support_nor2,support_xor2,delay_r2,delay_mae,delay_rmse,power_r2,power_mae,power_rmse,delay_r2_inv,delay_r2_nand2,delay_r2_nor2,delay_r2_xor2,worst_cell_delay_r2,spearman,kendall_tau,top20_precision,top20_recall,ndcg_top20
4,typical,cell_balanced_random,0,0,0,0.0,0,0,0,0,0,0.7807943965666516,0.06341611435026047,0.08261900855994186,0.9515981756291472,0.5183433587239576,0.6848318169481372,0.4056588973423064,0.7503467087733043,0.8022302414122817,0.798122511396633,0.4056588973423064,0.9725565451775461,0.8672955974842768,0.78125,0.78125,0.9847371886694757
4,typical,cell_balanced_random,4,4,0,2.483541541994782,0,1,1,1,1,0.7243663182030391,0.06253556750203994,0.09264463964665767,0.9510781014939564,0.5225295089583334,0.6885012208189439,0.8071634253539741,0.7609193063041746,0.7103886045202883,0.6028320015421091,0.6028320015421091,0.9713143091527011,0.8625786163522012,0.8125,0.8125,0.9833736567029949
4,typical,cell_balanced_random,8,8,0,4.901979792979546,0,2,2,2,2,0.7818774780701627,0.048880696784982657,0.08241464807558756,0.9505195733997428,0.5255119411092504,0.692420283031643,0.7851203034490646,0.8199878841517497,0.8016006272379097,0.6693994029356967,0.6693994029356967,0.9781759053088009,0.8841194968553459,0.8125,0.8125,0.9856885213456373
4,typical,cell_balanced_random,12,12,0,7.260017543012509,0,3,3,3,3,0.756214206428006,0.05088684238190104,0.08712812140904817,0.948838159070265,0.5391634005533849,0.7040867070644972,0.796581880366062,0.7902232099865494,0.7837749055695306,0.6193052313249678,0.6193052313249678,0.9796056486581508,0.8867924528301887,0.84375,0.84375,0.9888590148119473
4,typical,cell_balanced_random,16,16,0,9.629789001075551,0,4,4,4,4,0.7549427589123553,0.05269640191523439,0.08735503120460057,0.9524559369010318,0.5118392316623261,0.6787365089388534,0.8173620185263972,0.8017404623341682,0.7731530951198989,0.6147743011130122,0.6147743011130122,0.9808420250791046,0.8834905660377359,0.90625,0.90625,0.9929054920070433
4,typical,cell_balanced_random,20,20,0,11.997538586088922,0,5,5,5,5,0.7583450622244517,0.05067820394177518,0.08674650577814666,0.9533919266022542,0.5033085419444441,0.672022229509268,0.8106903780069737,0.8292153730317942,0.7659396035280365,0.6213195047148787,0.6213195047148787,0.9867338567912809,0.9025157232704403,0.96875,0.96875,0.9967818093871711
4,typical,cell_balanced_random,24,24,0,14.400036710052518,0,6,6,6,6,0.7696414369190111,0.04955014478346354,0.08469471943845665,0.9524681182970183,0.5025488241145831,0.6786495528889928,0.8120500701378952,0.8419662089525304,0.7777535288818189,0.6380875346490793,0.6380875346490793,0.9851576233446617,0.8988993710691824,0.96875,0.96875,0.997213795020192
4,typical,cell_balanced_random,28,28,0,16.844557293050457,0,7,7,7,7,0.757035345385096,0.05301533736404079,0.08698126165834572,0.9509925026428675,0.5199371070746526,0.6891032943089026,0.8124698127182687,0.821539787646842,0.7544893321990315,0.6310734676925521,0.6310734676925521,0.9796027188562052,0.8825471698113208,0.96875,0.96875,0.9958923846977517
4,typical,cell_balanced_random,32,32,0,19.260716043034336,0,8,8,8,8,0.7671446496926855,0.05013658041764324,0.08515247272242375,0.9503877066493683,0.5246011141102431,0.6933423290378237,0.8213075698506785,0.8506722064305013,0.7765272898394997,0.62539773750272,0.62539773750272,0.9800919957810852,0.8820754716981132,0.96875,0.96875,0.9966321758965669
4,typical,cell_balanced_random,36,36,0,21.677360877016326,0,9,9,9,9,0.7622097180324621,0.05109423011121963,0.08605006529615009,0.946911719247444,0.5290602407074659,0.7172200041240047,0.7859571708415732,0.8347958984638141,0.7777379121464881,0.6259810320113273,0.6259810320113273,0.9792189148013593,0.8800314465408805,0.9375,0.9375,0.9946623023300415
4,typical,cell_balanced_random,40,40,0,24.073648001998663,0,10,10,10,10,0.8599811460598118,0.04061505645377604,0.06603092977717889,0.950410316025466,0.5132546877864588,0.6931843256196618,0.849428341759586,0.9063783863390099,0.8697744032829585,0.7840985811095702,0.7840985811095702,0.9840472284073596,0.8930817610062893,0.96875,0.96875,0.9972094532065906
4,typical,cell_balanced_random,44,44,0,26.51396562802256,0,11,11,11,11,0.857120334226894,0.04106349349026537,0.06670207833783506,0.9535933067105978,0.49638764199652813,0.6705688503116501,0.8605356149697659,0.9005390127579349,0.8664003982904203,0.7783055105619158,0.7783055105619158,0.9866869799601546,0.9031446540880503,0.96875,0.96875,0.9963370866591095
4,typical,cell_balanced_random,48,48,0,28.927748461981537,0,12,12,12,12,0.8531629806784282,0.041749272220160616,0.06761949660415946,0.9525408137891062,0.49335491861111114,0.678130389339395,0.8618155767957036,0.9036348835864056,0.8634896049506724,0.7674455624639316,0.7674455624639316,0.9865053322395405,0.9018867924528302,0.9375,0.9375,0.9960111535106602
