sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index
15110001,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.7754510696876733,106.5088578204898,10.339541997131388,0.05629182422801116,ff,ff,0.47352000000000005,1.96702,1.22027,1.85226,1.8425680420477875,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/netlists/15110001_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/logs/15110001_aoi21_1_ff.log,0,53,1,ff,1,1
15110002,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.9268106757211445,9.775169305263638,11.700220566512845,0.022370781563222048,ff,ff,-0.7872020000000001,1.36334,0.28806899999999996,4.4364,5.745114666991867,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/netlists/15110002_aoi21_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/logs/15110002_aoi21_4_ff.log,0,56,1,ff,2,1
15110003,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.9581341496285871,-16.994529575703194,6.244278092342321,0.18091651798601166,ff,ff,0.798598,2.42365,1.611124,4.56677,0.9150282500195317,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/netlists/15110003_inv_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/logs/15110003_inv_1_ff.log,0,5,1,ff,3,1
15110004,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.6350577535676245,108.13754777072504,8.939542359751536,0.17640614876309874,ff,ff,0.318963,1.5320099999999999,0.9254865,4.73448,2.2427902500494383,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/netlists/15110004_inv_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/logs/15110004_inv_4_ff.log,0,7,1,ff,4,1
15110005,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.9668913231879417,103.74021533505336,1.4939792117338757,0.10649546301435756,ff,ff,0.602875,0.499915,0.5513950000000001,2.80127,3.2289631660096347,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/netlists/15110005_mux2_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/logs/15110005_mux2_1_ff.log,0,73,1,ff,5,1
15110006,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.8800075059759762,-26.059130392108273,9.89858055209732,0.19279362304152523,ff,ff,1.6682700000000001,-0.140674,0.7637980000000001,5.05274,4.4822658750345,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/netlists/15110006_mux2_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/logs/15110006_mux2_4_ff.log,0,80,1,ff,6,1
15110007,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.9689645011675605,16.25037269962401,10.689296006295967,0.17245451631374303,ff,ff,1.01016,2.98677,1.9984650000000002,4.88549,1.3402512500179,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/netlists/15110007_nand2_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/logs/15110007_nand2_1_ff.log,0,17,1,ff,7,1
15110008,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.92731059159323,20.231482005343395,0.610367414738943,0.1940010402827554,ff,ff,0.248322,0.38374199999999997,0.31603200000000004,4.66955,3.946210958005395,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/netlists/15110008_nand2_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/logs/15110008_nand2_4_ff.log,0,22,1,ff,8,1
15110009,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.9533370749157775,72.72617576898114,0.033456420968228734,0.015420301963643315,ff,ff,0.0832513,0.083093,0.08317215,0.41305,1.9319574169931002,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/netlists/15110009_nand3_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/logs/15110009_nand3_1_ff.log,0,84,1,ff,9,1
15110010,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.9424923777806087,107.23252304078744,11.090616913607278,0.1967624111882562,ff,ff,0.47238800000000003,1.4502599999999999,0.961324,11.9279,5.735301916953176,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/netlists/15110010_nand3_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ff/logs/15110010_nand3_4_ff.log,0,90,1,ff,10,1
