sample_id,cell_type,input_arc,Wn_um,L_um,Wp_Wn_ratio,Vdd,Temp,Cload_fF,slew_ps,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,simulator,ngspice_version,model_file,nmos_model,pmos_model,statistical_mode,sw_stat_global,sw_stat_mismatch,sampling_seed,fidelity,status,netlist_path,log_path,candidate_id,seed,pool_seed,heldout_corner,strategy,query_order,batch_index,spice_wall_time_s,acquisition_score,delay_uncertainty_scaled,diversity_scaled,reference_origin
4024005,INV,I_to_Z,3.8359149655088594,0.28,2.5393015808627117,1.6200670079340789,-8.775475155041505,70.5864923155096,69.25376568425308,typical,0.145927,0.1716379999999999,0.1587825,6.42298,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_space_filling/netlists/4024005_INV.cir,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_space_filling/logs/4024005_INV.log,0,0,0,typical,cell_balanced_space_filling,5.0,2.0,0.3931087079981807,1.0,0.0,1.0,existing_online_query
4024001,INV,I_to_Z,0.9877177386818788,0.28,1.7694615137099416,1.6356393915408072,66.00552191401987,35.40513742602734,493.5747777543911,typical,0.358614,0.521954,0.440284,2.93104,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_space_filling/netlists/4024001_INV.cir,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_space_filling/logs/4024001_INV.log,1,0,0,typical,cell_balanced_space_filling,1.0,1.0,0.3836550000123679,0.8375260479588946,0.5169707534688823,0.8375260479588946,existing_online_query
4021001,INV,I_to_Z,1.263783279372778,0.28,2.688163729291335,1.7759438131362884,6.741455089378658,65.78037800167152,455.1446728058574,typical,0.396367,0.425809,0.411088,6.37392,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/netlists/4021001_INV.cir,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/logs/4021001_INV.log,2,0,0,typical,cell_balanced_random,1.0,1.0,0.3911764580116141,,0.4832940724816243,0.5030163606372218,existing_online_query
4021025,INV,I_to_Z,3.464772521160563,0.28,2.9922205448380144,1.8729572991648271,-10.397189905259982,84.68078640662887,81.80703960085147,typical,0.157355,0.147244,0.1522995,10.034,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/netlists/4021025_INV.cir,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/logs/4021025_INV.log,3,0,0,typical,cell_balanced_random,25.0,7.0,0.3768832499918062,,0.0745489779188501,0.568650834403218,existing_online_query
4021009,INV,I_to_Z,0.6437416352073462,0.28,1.6282832111624006,1.712143135309964,22.125529193927846,15.993267832937756,106.08455993022824,typical,0.177415,0.302043,0.239729,1.49851,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/netlists/4021009_INV.cir,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/logs/4021009_INV.log,4,0,0,typical,cell_balanced_random,9.0,3.0,0.3743901250127237,,0.3079147765316633,0.8502856866469908,existing_online_query
4020032,INV,I_to_Z,0.8515188124413702,0.28,2.169707701341573,1.7664117101566248,70.22869588180514,75.43368355349897,262.1479086561959,typical,0.577583,0.7219869999999999,0.649785,7.00623,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_0/corner_typical/random/netlists/4020032_INV.cir,results/online_spice_deterministic/runs/seed_0/corner_typical/random/logs/4020032_INV.log,5,0,0,typical,random,32.0,8.0,0.3893648749799467,,0.5840380432160955,0.4295723078733948,existing_online_query
4020048,INV,I_to_Z,4.505468124647824,0.28,2.680011990016567,1.9192920154649835,40.836987735562595,31.49072375231382,309.90714932388045,typical,0.115828,0.130103,0.1229655,5.027,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_0/corner_typical/random/netlists/4020048_INV.cir,results/online_spice_deterministic/runs/seed_0/corner_typical/random/logs/4020048_INV.log,6,0,0,typical,random,48.0,12.0,0.3655252500029746,,0.05862963309863,0.7447264649906123,existing_online_query
4021029,INV,I_to_Z,2.740696659211941,0.28,1.8213112381644976,1.8545401176147185,35.90716840629612,38.91256146993477,24.963125251217257,typical,0.0979613,0.141569,0.11976515,4.71531,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/netlists/4021029_INV.cir,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/logs/4021029_INV.log,7,0,0,typical,cell_balanced_random,29.0,8.0,0.3793634999892674,,0.0953999562067348,0.2795908055744728,existing_online_query
4021045,INV,I_to_Z,4.701402652442235,0.28,2.848978576087144,1.6626850790948953,28.973897670777063,24.428404714528988,464.29826863306914,typical,0.146166,0.174031,0.1600984999999999,3.23386,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/netlists/4021045_INV.cir,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/logs/4021045_INV.log,8,0,0,typical,cell_balanced_random,45.0,12.0,0.3716762500116601,,0.0,0.6933664626014415,existing_online_query
4021013,INV,I_to_Z,3.302626640204101,0.28,2.3319592739250012,1.7473171235769067,83.01091058750949,90.71244388610714,366.06011192341794,typical,0.264165,0.306364,0.2852645,8.95861,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/netlists/4021013_INV.cir,results/online_spice_deterministic/runs/seed_0/corner_typical/cell_balanced_random/logs/4021013_INV.log,9,0,0,typical,cell_balanced_random,13.0,4.0,0.3768618750036694,,0.2384494992889817,0.3688835244178219,existing_online_query
