seed,heldout_corner,strategy,spice_queries,successful_support_rows,failed_queries,cumulative_spice_wall_time_s,support_balance_range,support_inv,support_nand2,support_nor2,support_xor2,delay_r2,delay_mae,delay_rmse,power_r2,power_mae,power_rmse,delay_r2_inv,delay_r2_nand2,delay_r2_nor2,delay_r2_xor2,worst_cell_delay_r2,spearman,kendall_tau,top20_precision,top20_recall,ndcg_top20
1,ss,uncertainty,0,0,0,0.0,0,0,0,0,0,0.48246491093437416,0.15242106135966638,0.22525709914624828,0.9266280143270896,0.5779068761284721,0.7723606022279749,0.6612086221475415,0.6292798474570813,0.3111691719645576,0.31393615043638856,0.3111691719645576,0.9795001757881167,0.8838050314465409,0.96875,0.96875,0.9989488417674217
1,ss,uncertainty,4,4,0,3.255369332997361,2,0,2,0,2,-1.035244330859339,0.4168563312171217,0.4467009371614482,0.9273231394586396,0.5636216767057295,0.768693228806234,-3.003716858322556,-1.4943753444037737,-1.6562863144579407,-0.1383812513629723,-3.003716858322556,0.9278067502636822,0.7808176100628931,0.90625,0.90625,0.9914904051371961
1,ss,uncertainty,8,8,0,5.406486874038819,3,3,2,0,3,0.7665745658975291,0.11361296901599396,0.15128040354344988,0.9237983640905818,0.5743763797309034,0.7871130695908216,0.6207995707601541,0.7444562486152841,0.7611106890333605,0.7954468694206086,0.6207995707601541,0.9526924879878119,0.8111635220125786,0.875,0.875,0.9817815341437208
1,ss,uncertainty,12,12,0,7.756435749004595,2,4,2,2,4,0.7214434716204663,0.11465216826554747,0.16525905209842345,0.9275386669283376,0.5601974322873264,0.7675525802066374,0.6316166982195315,0.771223591977956,0.7241898085016669,0.6830880969015383,0.6316166982195315,0.9608783546232275,0.8290880503144654,0.875,0.875,0.9810638506348889
1,ss,uncertainty,16,16,0,10.665600790031021,4,4,4,2,6,0.6760387362122172,0.11749123988527402,0.17821946228747754,0.9303338996221808,0.5576034304991314,0.7526026216145163,0.6150417993559809,0.7347771124595222,0.6440066908007482,0.6271701209510401,0.6150417993559809,0.9417086604945506,0.7872641509433962,0.8125,0.8125,0.9771151645575811
1,ss,uncertainty,20,20,0,14.395725539012346,6,4,4,3,9,0.7710858386539785,0.09070136013116323,0.14981141875321222,0.9292954313926944,0.5581363109765624,0.7581911566660969,0.7421545223070379,0.8611038713835615,0.7661842157360459,0.7019231454417401,0.7019231454417401,0.9601634829485526,0.8290880503144654,0.90625,0.90625,0.9839932439272727
1,ss,uncertainty,24,24,0,16.60899783001514,5,6,5,4,9,0.7140304613628907,0.10667731614485683,0.16744356971486224,0.9272803025787815,0.5605224929513891,0.7689197353486388,0.6258628456816825,0.8141997256111908,0.7280144793167345,0.6467173570227793,0.6258628456816825,0.9532462205554905,0.8124213836477987,0.875,0.875,0.9814700717489211
1,ss,uncertainty,28,28,0,19.349160790035967,7,8,5,4,11,0.7583612407164809,0.09734161352213544,0.15391887673647892,0.9296571964037025,0.5588567473003467,0.756248999388705,0.7189089710234265,0.8537201984368437,0.7506797404491596,0.6899769562813834,0.6899769562813834,0.9715809211297316,0.8581761006289309,0.9375,0.9375,0.996955594240873
1,ss,uncertainty,32,32,0,21.67300070700003,8,10,6,4,12,0.7530358572439706,0.09576927504698358,0.1556057128999665,0.9322180627055618,0.5577318298524306,0.7423555587915577,0.709093907534534,0.845873480117786,0.7305839618838443,0.6926734360055247,0.6926734360055247,0.9757383100902378,0.8690251572327045,0.96875,0.96875,0.9964972954411664
1,ss,uncertainty,36,36,0,23.754259832028765,7,11,8,5,12,0.7691327495590103,0.09245826601558166,0.15044915473184822,0.935120783640864,0.5414462128298607,0.7262861694221548,0.7583462921656241,0.8612623295888883,0.7375816527162671,0.7019227397293804,0.7019227397293804,0.9726415094339622,0.8578616352201258,0.9375,0.9375,0.9960637102237347
1,ss,uncertainty,40,40,0,26.07706937403418,7,13,8,6,13,0.7722793992012313,0.09362272381325963,0.14942034926789974,0.9348632786355323,0.531544095030382,0.7277260536355099,0.7567002797136771,0.8594081474245996,0.7291435224683553,0.7146249320754492,0.7146249320754492,0.9792394234149773,0.8792452830188678,0.9375,0.9375,0.9975846059678293
1,ss,uncertainty,44,44,0,28.429449541086797,5,13,10,8,13,0.7643190129368054,0.09197276664832904,0.1520095456590323,0.933409066924037,0.5379017428385424,0.735804647087557,0.7542306572511871,0.8722825608784328,0.7238158087545083,0.6925619442388196,0.6925619442388196,0.9757588187038556,0.8694968553459119,0.96875,0.96875,0.996958819948372
1,ss,uncertainty,48,48,0,31.750463957112515,6,13,11,9,15,0.780522416696691,0.09056385377773443,0.14669106833174564,0.9322581649420726,0.5388474502517365,0.7421359241517562,0.7875379173654518,0.8895532908097686,0.7290881673866406,0.708651361237933,0.708651361237933,0.9778887847181531,0.875943396226415,0.96875,0.96875,0.9982034432404883
