seed,heldout_corner,strategy,spice_queries,successful_support_rows,failed_queries,cumulative_spice_wall_time_s,support_balance_range,support_inv,support_nand2,support_nor2,support_xor2,delay_r2,delay_mae,delay_rmse,power_r2,power_mae,power_rmse,delay_r2_inv,delay_r2_nand2,delay_r2_nor2,delay_r2_xor2,worst_cell_delay_r2,spearman,kendall_tau,top20_precision,top20_recall,ndcg_top20
2,ss,cell_balanced_random,0,0,0,0.0,0,0,0,0,0,0.48905496541813254,0.15183611684029943,0.22381834406148277,0.9250778575173048,0.5861042606684027,0.7804769297782261,0.6590075185863127,0.6338174547646684,0.29595713640145205,0.3352897793990085,0.29595713640145205,0.9785831477792101,0.8820754716981132,0.96875,0.96875,0.9978266137010255
2,ss,cell_balanced_random,4,4,0,2.446968999982346,0,1,1,1,1,0.4833154760574959,0.14899685969619914,0.225071918834168,0.9207388647624482,0.6031362484809026,0.8027588837175698,0.6452860270542395,0.627035160328751,0.3194895381769487,0.32031702812570284,0.3194895381769487,0.9752519629673033,0.8709119496855345,0.96875,0.96875,0.9981050796041416
2,ss,cell_balanced_random,8,8,0,4.859630332968663,0,2,2,2,2,0.6672263301377617,0.11487098151397246,0.1806271646910008,0.9281119002920792,0.577556938719618,0.7645105413769897,0.8276378315825021,0.8200759519024179,0.5052043875417713,0.5351144383003485,0.5052043875417713,0.9856615492792686,0.9014150943396226,0.96875,0.96875,0.9992470151385119
2,ss,cell_balanced_random,12,12,0,7.255196874990361,0,3,3,3,3,0.7193356402991531,0.09487545962386836,0.16588312959300525,0.9290301034204941,0.5696056448307291,0.7596124293713467,0.8525063118247304,0.8968921860329835,0.6438656854169621,0.5623238498391168,0.5623238498391168,0.9828694480253134,0.8905660377358491,0.96875,0.96875,0.9985245519645463
2,ss,cell_balanced_random,16,16,0,9.627606124005979,0,4,4,4,4,0.7025643236163119,0.10221491128543825,0.17076745910163132,0.9278811273697545,0.5769521259244791,0.7657366620293286,0.8718456360432749,0.8553073900318491,0.5924829052190667,0.5522772375235356,0.5522772375235356,0.9815539669518342,0.8885220125786164,0.9375,0.9375,0.9971745963016664
2,ss,cell_balanced_random,20,20,0,12.031630250014132,0,5,5,5,5,0.8561677070622927,0.07213254040970044,0.1187508668976494,0.9239087566741713,0.5851406675737841,0.7865427213508561,0.8525695521043359,0.9276757428695419,0.8799797493267222,0.7889922408074996,0.7889922408074996,0.973634712293449,0.8696540880503144,0.96875,0.96875,0.9960779192443625
2,ss,cell_balanced_random,24,24,0,14.434890460019233,0,6,6,6,6,0.8626844809133924,0.07481581559700515,0.11602949398440901,0.9251860894688737,0.5719376206814232,0.7799129905500126,0.8726591617476588,0.900808415052642,0.9015894883493867,0.7996235773455912,0.7996235773455912,0.9758086253369272,0.8746855345911949,0.9375,0.9375,0.9968783200886774
2,ss,cell_balanced_random,28,28,0,16.820892668009037,0,7,7,7,7,0.8687797664258665,0.07197759185295138,0.11342505277124351,0.9294142091013101,0.5529973529947914,0.7575540403979004,0.9013699282590535,0.9150876951874181,0.9014663095345221,0.79629486857415,0.79629486857415,0.9769951951248095,0.8764150943396227,0.9375,0.9375,0.9967597999209964
2,ss,cell_balanced_random,32,32,0,19.199819250003202,0,8,8,8,8,0.8778028708647728,0.07022025902148436,0.10945587778856787,0.9283018230873133,0.5658278257595489,0.7634999846440916,0.9090019667686274,0.9130152340211811,0.9070784165705196,0.8139148186137645,0.8139148186137645,0.9757178014766201,0.8710691823899371,0.9375,0.9375,0.9970045443512273
2,ss,cell_balanced_random,36,36,0,21.604375874012476,0,9,9,9,9,0.8740853189771554,0.07206597192565103,0.11110836876890097,0.9277748786072937,0.5708660693706602,0.7663005132552436,0.8911983881282043,0.8988458885901289,0.9053065862179807,0.8192346029857498,0.8192346029857498,0.9734149771475449,0.865880503144654,0.9375,0.9375,0.9969698474011136
2,ss,cell_balanced_random,40,40,0,23.996154415013734,0,10,10,10,10,0.872081509634669,0.07214116621636285,0.11198896978297883,0.9370111423651492,0.5470156033593756,0.7156272051076156,0.8572881645017708,0.8967645745774835,0.9151145967122758,0.8254741819704342,0.8254741819704342,0.9717362006328373,0.8628930817610063,0.9375,0.9375,0.9960589508062377
2,ss,cell_balanced_random,44,44,0,26.360807082004612,0,11,11,11,11,0.8661856213862927,0.07350905611126304,0.11454073816340063,0.9369844202370126,0.5430390858723959,0.7157789863499412,0.8524109800257225,0.883170117875391,0.9135121181661637,0.8196747134412183,0.8196747134412183,0.9705232626274464,0.8591194968553459,0.9375,0.9375,0.9959666123388138
2,ss,cell_balanced_random,48,48,0,28.75441354099894,0,12,12,12,12,0.8693786252717386,0.07260156856241316,0.11316593391861834,0.9387756023502501,0.5386712700347221,0.7055328454264047,0.8576976006651327,0.9066525825780409,0.9041188996794736,0.8187741067379832,0.8187741067379832,0.9721727411227001,0.8647798742138364,0.9375,0.9375,0.9960105323729151
