sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index,acquisition_phase
26510021,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.9027358935815277,-20.241621144700353,6.662519189031653,0.1606502549401011,ff,ff,1.3613,0.549382,0.955341,3.9081,1.5918110419879667,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510021_mux2_1_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510021_mux2_1_ff.log,0,77,5,ff,21,2,stopping_evaluation
26510022,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9260811251536865,-16.3408069331401,7.91490767469219,0.028135326549308694,ff,ff,1.2069,-0.286967,0.45996650000000006,1.66239,2.3869339170050807,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510022_mux2_4_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510022_mux2_4_ff.log,0,81,5,ff,22,2,stopping_evaluation
26510023,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.8290930460294774,72.574802337403,4.230261614521797,0.17987352302998397,ff,ff,1.21576,1.88736,1.55156,3.92852,0.6850627089734189,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510023_nand2_1_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510023_nand2_1_ff.log,0,15,5,ff,23,2,stopping_evaluation
26510024,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.9083484904911838,-12.973560394105743,2.7267131803751075,0.1985055361614187,ff,ff,0.313608,0.8896069999999999,0.6016075,4.92441,2.137087667011656,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_4.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510024_nand2_4_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510024_nand2_4_ff.log,0,23,5,ff,24,2,stopping_evaluation
26510025,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.9476191503945182,7.973676486112836,6.305747609848946,0.19549327104920974,ff,ff,1.4115499999999999,2.44649,1.92902,4.88271,0.9530107920290902,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_1.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510025_nand3_1_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510025_nand3_1_ff.log,0,88,5,ff,25,2,stopping_evaluation
26510026,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.6633416824491711,57.10382649270878,0.31778367821487746,0.166175203067237,ff,ff,0.28071999999999997,0.327283,0.3040015,2.99637,2.844071958970744,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_4.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510026_nand3_4_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510026_nand3_4_ff.log,0,91,5,ff,26,2,stopping_evaluation
26510027,SKY130,130,NOR2,NOR2_1,NOR2_1,1,A_to_Y__B=0,1,2,4,1.3,2.0,1.6548147920785996,60.73358445869903,1.3493532262920944,0.15232394175051664,ff,ff,0.669373,2.0543699999999996,1.3618715,2.65285,0.7176000000326894,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nor2/sky130_fd_sc_hd__nor2_1.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510027_nor2_1_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510027_nor2_1_ff.log,0,24,5,ff,27,2,stopping_evaluation
26510028,SKY130,130,NOR2,NOR2_4,NOR2_4,4,A_to_Y__B=0,1,2,16,5.2,8.0,1.7349852999962305,38.17944245969187,11.474461381216882,0.001949657159255091,ff,ff,-0.859889,1.08623,0.11317050000000003,2.27255,2.033607250021305,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nor2/sky130_fd_sc_hd__nor2_4.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510028_nor2_4_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510028_nor2_4_ff.log,0,33,5,ff,28,2,stopping_evaluation
26510029,SKY130,130,OAI21,OAI21_1,O21AI_1,1,"A1_to_Y__A2=0,B1=1",1,3,6,1.9500000000000002,2.7,1.637457536107657,91.47024173171627,5.265424548893112,0.02544644109647471,ff,ff,0.305175,1.1407100000000001,0.7229425,0.612195,0.9663104169885628,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/o21ai/sky130_fd_sc_hd__o21ai_1.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510029_oai21_1_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510029_oai21_1_ff.log,0,64,5,ff,29,2,stopping_evaluation
26510030,SKY130,130,OAI21,OAI21_4,O21AI_4,4,"A1_to_Y__A2=0,B1=1",1,3,24,7.800000000000002,12.0,1.9467591306808096,-7.54881416122528,4.524266850323814,0.18663860372024596,ff,ff,0.24170899999999998,1.3279699999999999,0.7848395,5.32612,2.5886542500229552,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/o21ai/sky130_fd_sc_hd__o21ai_4.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510030_oai21_4_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510030_oai21_4_ff.log,0,71,5,ff,30,2,stopping_evaluation
26510031,SKY130,130,XOR2,XOR2_1,XOR2_1,1,A_to_X__B=0,0,2,10,3.25,5.0,1.8912824346844594,111.03912698885296,7.287625356195831,0.02633119982145306,ff,ff,0.835912,-0.12668100000000002,0.3546155,1.97984,1.3935072919703089,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_1.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510031_xor2_1_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510031_xor2_1_ff.log,0,38,5,ff,31,2,stopping_evaluation
26510032,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.6795642922829959,77.91806044384529,7.857245107406298,0.026010872757814295,ff,ff,0.833688,-0.231264,0.301212,2.4729,3.5733338330173865,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/netlists/26510032_xor2_4_ff.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_ff/logs/26510032_xor2_4_ff.log,0,47,5,ff,32,2,stopping_evaluation
