seed,heldout_corner,strategy,spice_queries,successful_support_rows,failed_queries,cumulative_spice_wall_time_s,support_balance_range,support_inv,support_nand2,support_nor2,support_xor2,delay_r2,delay_mae,delay_rmse,power_r2,power_mae,power_rmse,delay_r2_inv,delay_r2_nand2,delay_r2_nor2,delay_r2_xor2,worst_cell_delay_r2,spearman,kendall_tau,top20_precision,top20_recall,ndcg_top20
3,ss,cell_balanced_space_filling,0,0,0,0.0,0,0,0,0,0,0.4818783991665838,0.15103981532541233,0.2253847025999565,0.9240194064091268,0.5920447907161457,0.7859706292001657,0.6412849917829462,0.6365984931950073,0.31570707991945823,0.3157833726191367,0.31570707991945823,0.97692487987812,0.8778301886792453,0.96875,0.96875,0.9988990686588961
3,ss,cell_balanced_space_filling,4,4,0,2.4601530420186464,0,1,1,1,1,0.4988291495570657,0.14448948637610673,0.2216672269846094,0.9236786700798317,0.5927895836111112,0.7877310074596692,0.6564348759656902,0.6617779274862972,0.3407899829496629,0.3297603754163049,0.3297603754163049,0.9752226649478495,0.8710691823899371,0.96875,0.96875,0.9978893492547734
3,ss,cell_balanced_space_filling,8,8,0,4.84211058501387,0,2,2,2,2,0.6657582435228622,0.1165065875495008,0.18102515966883856,0.9291862436164804,0.5598235132465282,0.7587763612130228,0.7231830410339094,0.7580521333836958,0.4656167509915997,0.6189915725047535,0.4656167509915997,0.9790607054963083,0.8834905660377359,0.96875,0.96875,0.9983419399686364
3,ss,cell_balanced_space_filling,12,12,0,7.207757084950572,0,3,3,3,3,0.6945784199671925,0.10428210060948348,0.1730447574717328,0.928468707840421,0.5599246754210078,0.7626109052976004,0.7143137897224958,0.783133312465049,0.5395065461389672,0.6523843275023711,0.5395065461389672,0.9806896753779445,0.889308176100629,0.96875,0.96875,0.998984052394299
3,ss,cell_balanced_space_filling,16,16,0,9.568300418002764,0,4,4,4,4,0.6944758239269231,0.10487903739612163,0.173073819295418,0.9299283003083181,0.5589370896223957,0.7547902859991611,0.7363002205775198,0.7882544665164615,0.52860347272117,0.6450789765854974,0.52860347272117,0.9799777335052149,0.8875786163522014,0.96875,0.96875,0.9986070388457126
3,ss,cell_balanced_space_filling,20,20,0,11.941665836027823,0,5,5,5,5,0.682962396608052,0.10251149692328558,0.17630473445832975,0.929964562157225,0.5666621446875,0.754594960116352,0.7107464910036858,0.7639405910165692,0.49847772702647664,0.6505355898333409,0.49847772702647664,0.9826585022852455,0.8907232704402516,0.96875,0.96875,0.9983418668676166
3,ss,cell_balanced_space_filling,24,24,0,14.378205961023923,0,6,6,6,6,0.8694675013127096,0.06932811445106331,0.1131274277720229,0.9299307664100765,0.5561438944487849,0.7547770038464698,0.8695338689919115,0.9423128811249529,0.8122860530123345,0.8357780807037547,0.8122860530123345,0.9751201218797609,0.8765723270440252,0.9375,0.9375,0.9978394310581007
3,ss,cell_balanced_space_filling,28,28,0,16.79804491897812,0,7,7,7,7,0.8792735323208652,0.0683130572206814,0.10879522474885574,0.9348927852283075,0.5467592192925349,0.7275612069240499,0.874123020397563,0.9353196754741931,0.8633852591646092,0.8401961078342897,0.8401961078342897,0.9744550568381578,0.8729559748427673,0.9375,0.9375,0.9974701655108619
3,ss,cell_balanced_space_filling,32,32,0,19.189453793980647,0,8,8,8,8,0.8818649960108124,0.0637821039447699,0.10762121404820868,0.9337855976576163,0.5531432598263888,0.7337214369339601,0.8932589725674696,0.9495650094969834,0.8581792832367093,0.8343616856040221,0.8343616856040221,0.9747656158443688,0.8732704402515723,0.90625,0.90625,0.9968613089604371
3,ss,cell_balanced_space_filling,36,36,0,21.59530333499424,0,9,9,9,9,0.8775205210787467,0.06476239803385413,0.10958225969391243,0.9325518504825778,0.5636145191059024,0.7405254619356934,0.9006944810916423,0.9354426427722345,0.8399199776821422,0.8342407965379398,0.8342407965379398,0.9756885034571662,0.8748427672955975,0.96875,0.96875,0.997687921990486
3,ss,cell_balanced_space_filling,40,40,0,24.014357459003804,0,10,10,10,10,0.8770437674662483,0.06696060666341148,0.10979532802754444,0.9270514684223692,0.583420354865452,0.7701286024013592,0.8855727491185679,0.9495552385488183,0.8421753921539068,0.8322703722364031,0.8322703722364031,0.9756650650416033,0.8751572327044026,0.9375,0.9375,0.9963400691215067
3,ss,cell_balanced_space_filling,44,44,0,26.433612835069653,0,11,11,11,11,0.8764042560718878,0.06573407754535596,0.11008048762752447,0.9320497534716186,0.5624052645572921,0.7432766583770419,0.8875700248138312,0.9485794170542061,0.8722658760013676,0.8179955759367348,0.8179955759367348,0.9765645142388374,0.8776729559748428,0.9375,0.9375,0.9964570086413106
3,ss,cell_balanced_space_filling,48,48,0,28.861750292038778,0,12,12,12,12,0.8729260263489027,0.06842253493901913,0.11161868253080033,0.930448747858399,0.5739323896788195,0.7519820131996098,0.8873960482805356,0.9404514776527204,0.8546319852996712,0.8203026786201755,0.8203026786201755,0.9764561115668581,0.8773584905660378,0.9375,0.9375,0.9964148889665329
