experiment,seed,target,model,feature_set,train_rows,test_rows,r2,mae,rmse,mape_pct
repeated_random_split,0,delay_avg_ns,Ridge,full,256,64,0.6924388075305936,0.07113865602981352,0.09106255916933981,32.22708569626609
repeated_random_split,0,delay_avg_ns,SVR_RBF,full,256,64,0.8428313666039774,0.04716901774429234,0.06509640751156201,20.599971015593827
repeated_random_split,0,delay_avg_ns,RandomForest,full,256,64,0.7789772245219443,0.05230829228533215,0.07719560893877549,18.70528983899024
repeated_random_split,0,delay_avg_ns,ExtraTrees,full,256,64,0.8709964707528479,0.04132407014627977,0.058975941012569776,16.24491167582905
repeated_random_split,0,delay_avg_ns,GradientBoosting,full,256,64,0.851072442682546,0.0400040772425159,0.06336677672377641,13.9251487817723
repeated_random_split,0,delay_avg_ns,HistGradientBoosting,full,256,64,0.8449285917651778,0.041988462882674674,0.06466063252721588,14.405194435167168
repeated_random_split,0,delay_avg_ns,MLP,full,256,64,0.07207592027217258,0.12120743808166828,0.15817225480410377,53.99754955737124
repeated_random_split,0,power_avg_uW,Ridge,full,256,64,0.9722094310743797,0.37485884614596915,0.5221260498144513,9.577613278037116
repeated_random_split,0,power_avg_uW,SVR_RBF,full,256,64,0.976451691685213,0.36488809571513026,0.4806251573281345,8.972809407422139
repeated_random_split,0,power_avg_uW,RandomForest,full,256,64,0.9016301986175395,0.711006278395001,0.9823302995895625,13.909097531923514
repeated_random_split,0,power_avg_uW,ExtraTrees,full,256,64,0.9428153524301836,0.5618900785503473,0.748973353781338,11.77299222712781
repeated_random_split,0,power_avg_uW,GradientBoosting,full,256,64,0.9600409412233623,0.41765348735752816,0.6260863965437959,7.659606234061507
repeated_random_split,0,power_avg_uW,HistGradientBoosting,full,256,64,0.9747548427001765,0.3551166413933099,0.4976404603706124,6.579660317611852
repeated_random_split,0,power_avg_uW,MLP,full,256,64,0.9711830152738208,0.427654519308301,0.5316807184648087,9.562753517638589
repeated_random_split,1,delay_avg_ns,Ridge,full,256,64,0.651162176458404,0.08068627214395277,0.10726339105657191,30.819057987899335
repeated_random_split,1,delay_avg_ns,SVR_RBF,full,256,64,0.8067519840566744,0.04527435873475011,0.0798357226112586,15.318705549105937
repeated_random_split,1,delay_avg_ns,RandomForest,full,256,64,0.8028627955606769,0.05822830356511526,0.08063508265810067,20.456744640922437
repeated_random_split,1,delay_avg_ns,ExtraTrees,full,256,64,0.8656951179234306,0.04528055642404509,0.06655575871085082,16.183510595824522
repeated_random_split,1,delay_avg_ns,GradientBoosting,full,256,64,0.8970113221598319,0.03537530163448162,0.05828200449184187,12.452567143182309
repeated_random_split,1,delay_avg_ns,HistGradientBoosting,full,256,64,0.841318229568509,0.04705933732700416,0.07234412318181627,15.339620004508452
repeated_random_split,1,delay_avg_ns,MLP,full,256,64,0.6509929722257424,0.07456290260166651,0.10728940202533091,26.312184841504795
repeated_random_split,1,power_avg_uW,Ridge,full,256,64,0.9614159658014552,0.48424014544741784,0.6311104038190327,12.74428410992666
repeated_random_split,1,power_avg_uW,SVR_RBF,full,256,64,0.9797987558765937,0.3357338512388004,0.4566574856358868,9.575620051418463
repeated_random_split,1,power_avg_uW,RandomForest,full,256,64,0.9532918622261919,0.5853933443615635,0.6943809519776307,12.360088077798816
repeated_random_split,1,power_avg_uW,ExtraTrees,full,256,64,0.9606384363731543,0.5087058759722227,0.6374376242675369,11.713340930455713
repeated_random_split,1,power_avg_uW,GradientBoosting,full,256,64,0.9833747829131803,0.3265641517399865,0.4142716223283158,7.183497644264772
repeated_random_split,1,power_avg_uW,HistGradientBoosting,full,256,64,0.9802337803965224,0.3586234049144613,0.4517137709542265,7.385106915572813
repeated_random_split,1,power_avg_uW,MLP,full,256,64,0.9574590620969529,0.5148666984091915,0.6626818148101562,12.887700496031131
repeated_random_split,2,delay_avg_ns,Ridge,full,256,64,0.6997571820832109,0.08463910818848172,0.1393267296742462,28.06389295648412
repeated_random_split,2,delay_avg_ns,SVR_RBF,full,256,64,0.8540523053830358,0.057958268844356314,0.09713969806058376,19.096508481870096
repeated_random_split,2,delay_avg_ns,RandomForest,full,256,64,0.8536315607125189,0.05907029252017598,0.09727961666820956,17.742129270074486
repeated_random_split,2,delay_avg_ns,ExtraTrees,full,256,64,0.9028500111393918,0.044600337471137126,0.0792536927960002,13.370344797255962
repeated_random_split,2,delay_avg_ns,GradientBoosting,full,256,64,0.897983119292637,0.05105064729561812,0.08121460749499558,15.104269072014622
repeated_random_split,2,delay_avg_ns,HistGradientBoosting,full,256,64,0.8680808414981376,0.055667827096813866,0.092353225004217,14.88893116795651
repeated_random_split,2,delay_avg_ns,MLP,full,256,64,0.7767606712321016,0.07934930874505484,0.12013885363379896,26.882933281216708
repeated_random_split,2,power_avg_uW,Ridge,full,256,64,0.9635355972122286,0.4710783937309274,0.6477863301812833,8.402762258118623
repeated_random_split,2,power_avg_uW,SVR_RBF,full,256,64,0.9747479359395835,0.3890559049606684,0.5390706260548797,7.889172910401833
repeated_random_split,2,power_avg_uW,RandomForest,full,256,64,0.9179245674303974,0.7046040424026568,0.9718602439605712,11.992185634599618
repeated_random_split,2,power_avg_uW,ExtraTrees,full,256,64,0.9610759247904033,0.46002241551215106,0.6692777359543559,7.42019703014663
repeated_random_split,2,power_avg_uW,GradientBoosting,full,256,64,0.9783138397641975,0.38098347546693523,0.4995610362195284,6.573503451744562
repeated_random_split,2,power_avg_uW,HistGradientBoosting,full,256,64,0.9802338594330356,0.38128881042509677,0.476933870988878,6.816723056950217
repeated_random_split,2,power_avg_uW,MLP,full,256,64,0.986443242137179,0.28641845445904146,0.39498003701607876,5.564220378092349
repeated_random_split,3,delay_avg_ns,Ridge,full,256,64,0.6989368022687501,0.0831857623310239,0.10243609836238457,43.46462087969113
repeated_random_split,3,delay_avg_ns,SVR_RBF,full,256,64,0.8334780156575443,0.0485934594875808,0.07618333530400749,20.332550013941262
repeated_random_split,3,delay_avg_ns,RandomForest,full,256,64,0.7574495268816981,0.05735510378188489,0.09194439436313369,21.63692982613923
repeated_random_split,3,delay_avg_ns,ExtraTrees,full,256,64,0.8911130195756718,0.03722237121050348,0.06160446220497306,13.550694775711102
repeated_random_split,3,delay_avg_ns,GradientBoosting,full,256,64,0.8939034912533388,0.039742533670987734,0.06080996310847753,14.332713565874192
repeated_random_split,3,delay_avg_ns,HistGradientBoosting,full,256,64,0.855918683804225,0.044141426855488275,0.07086438574196682,15.927661166331559
repeated_random_split,3,delay_avg_ns,MLP,full,256,64,0.784665442006883,0.06691766147761843,0.08663254244268039,30.599487311310746
repeated_random_split,3,power_avg_uW,Ridge,full,256,64,0.9560401308673883,0.4953527415140494,0.6476943828676048,13.023943547315131
repeated_random_split,3,power_avg_uW,SVR_RBF,full,256,64,0.9701698348945622,0.38970021212749817,0.5335434144712453,10.994885370214593
repeated_random_split,3,power_avg_uW,RandomForest,full,256,64,0.9288930858991107,0.6519355878533863,0.8237545965643222,14.915595648227384
repeated_random_split,3,power_avg_uW,ExtraTrees,full,256,64,0.9543736062789178,0.49729462022569526,0.6598572718180494,12.31755714544959
repeated_random_split,3,power_avg_uW,GradientBoosting,full,256,64,0.9697473831038601,0.3739659746747831,0.5373081264841061,7.421326076782207
repeated_random_split,3,power_avg_uW,HistGradientBoosting,full,256,64,0.9779869703487367,0.36268851564327304,0.45833375658882425,8.634878920973046
repeated_random_split,3,power_avg_uW,MLP,full,256,64,0.97773536866198,0.34263042659463794,0.46094561664229644,8.700088548142434
repeated_random_split,4,delay_avg_ns,Ridge,full,256,64,0.6796041947622424,0.08542695690045622,0.12020815662285234,34.19566399462136
repeated_random_split,4,delay_avg_ns,SVR_RBF,full,256,64,0.8302780126905303,0.05455016117470612,0.08749023454547628,19.476340284291147
repeated_random_split,4,delay_avg_ns,RandomForest,full,256,64,0.783146799633162,0.0687058411834088,0.0988947972860187,22.081398858114238
repeated_random_split,4,delay_avg_ns,ExtraTrees,full,256,64,0.915487528322439,0.03996909593081593,0.06173776855346646,14.276696972970068
repeated_random_split,4,delay_avg_ns,GradientBoosting,full,256,64,0.8583925368891336,0.0509800734228312,0.07991597417333735,14.448724144318076
repeated_random_split,4,delay_avg_ns,HistGradientBoosting,full,256,64,0.8548374842432676,0.05272839017845041,0.08091290050363432,15.804411274624542
repeated_random_split,4,delay_avg_ns,MLP,full,256,64,0.5996526727841506,0.10293415769078482,0.13437206561044304,43.276904760222855
repeated_random_split,4,power_avg_uW,Ridge,full,256,64,0.9627004863418863,0.4533781749627164,0.5950746837910244,10.72156599485031
repeated_random_split,4,power_avg_uW,SVR_RBF,full,256,64,0.970580837078626,0.39210176253225903,0.5284878966492534,9.587858271285402
repeated_random_split,4,power_avg_uW,RandomForest,full,256,64,0.9214672867140714,0.7041264976137767,0.8634659001717294,12.760641926034438
repeated_random_split,4,power_avg_uW,ExtraTrees,full,256,64,0.9488423341642593,0.5614609881770831,0.6969076796618658,11.545643477172462
repeated_random_split,4,power_avg_uW,GradientBoosting,full,256,64,0.9657622685513598,0.438349091728335,0.5701280131119246,7.309980450158663
repeated_random_split,4,power_avg_uW,HistGradientBoosting,full,256,64,0.9829744751871644,0.2970960984876725,0.4020408142605937,5.311710608779563
repeated_random_split,4,power_avg_uW,MLP,full,256,64,0.9895477272081411,0.2527442200347766,0.3150106652202495,5.759821234566729
repeated_random_split,5,delay_avg_ns,Ridge,full,256,64,0.7279665665797603,0.08390533082006288,0.1262887579941974,27.873466827139005
repeated_random_split,5,delay_avg_ns,SVR_RBF,full,256,64,0.9021516017787452,0.05725638194707376,0.07574089121537768,19.91114087586657
repeated_random_split,5,delay_avg_ns,RandomForest,full,256,64,0.8313599904769671,0.06890979727126631,0.09943375943097256,20.770499383049987
repeated_random_split,5,delay_avg_ns,ExtraTrees,full,256,64,0.8685331233433822,0.05586486864561628,0.08779337066750462,17.16243606954255
repeated_random_split,5,delay_avg_ns,GradientBoosting,full,256,64,0.8747755322881268,0.0516801786804795,0.08568368734749275,12.910303944643697
repeated_random_split,5,delay_avg_ns,HistGradientBoosting,full,256,64,0.8782411042706086,0.054879028030157324,0.08448972586784377,16.144911142874374
repeated_random_split,5,delay_avg_ns,MLP,full,256,64,0.7811088846177529,0.08335583684566909,0.1132837502323642,26.698546335390866
repeated_random_split,5,power_avg_uW,Ridge,full,256,64,0.9585363257810432,0.4510941630483825,0.6268002027723001,8.225516660633389
repeated_random_split,5,power_avg_uW,SVR_RBF,full,256,64,0.9779668045079831,0.3388634590227174,0.4569134899597156,9.065192756937442
repeated_random_split,5,power_avg_uW,RandomForest,full,256,64,0.9198742449940213,0.6525684992842156,0.8713272649936394,12.739320037047609
repeated_random_split,5,power_avg_uW,ExtraTrees,full,256,64,0.9561409704736095,0.49491412940972157,0.6446511257166392,9.561058246683583
repeated_random_split,5,power_avg_uW,GradientBoosting,full,256,64,0.9723212511198099,0.35792912787046627,0.5121161409940054,6.046371655256228
repeated_random_split,5,power_avg_uW,HistGradientBoosting,full,256,64,0.9798703292194525,0.3438439825114179,0.43673054996810734,6.953298136721731
repeated_random_split,5,power_avg_uW,MLP,full,256,64,0.9530616581872833,0.5496482759161186,0.6668975287805017,12.76271779889254
repeated_random_split,6,delay_avg_ns,Ridge,full,256,64,0.6298420761795969,0.09039314299341715,0.1510835257036455,36.325328322098045
repeated_random_split,6,delay_avg_ns,SVR_RBF,full,256,64,0.8100296687136478,0.046169768064790645,0.10823468954486022,15.970074341253948
repeated_random_split,6,delay_avg_ns,RandomForest,full,256,64,0.7896448246016272,0.06578391100893027,0.11389382709145424,20.503521654757833
repeated_random_split,6,delay_avg_ns,ExtraTrees,full,256,64,0.8077751423672287,0.054735200971050314,0.10887504805254546,16.97781992948918
repeated_random_split,6,delay_avg_ns,GradientBoosting,full,256,64,0.8756895244983708,0.0486028924053961,0.08755429382983008,14.653327851510012
repeated_random_split,6,delay_avg_ns,HistGradientBoosting,full,256,64,0.853656627713266,0.04466763512341587,0.09499704910570328,12.673664565324927
repeated_random_split,6,delay_avg_ns,MLP,full,256,64,0.6861566599839316,0.07083082368655902,0.13911694891865198,23.73164548315604
repeated_random_split,6,power_avg_uW,Ridge,full,256,64,0.967698490579944,0.42955654373567953,0.5640050350268637,8.519324556138228
repeated_random_split,6,power_avg_uW,SVR_RBF,full,256,64,0.9835574890627747,0.28193025214329304,0.40239784133422246,6.320039261182544
repeated_random_split,6,power_avg_uW,RandomForest,full,256,64,0.910219624616804,0.7169976600247399,0.9402910037875477,12.718938600591311
repeated_random_split,6,power_avg_uW,ExtraTrees,full,256,64,0.9572094492836731,0.4825250836371531,0.6491506712727708,8.277798396260636
repeated_random_split,6,power_avg_uW,GradientBoosting,full,256,64,0.9637112396391958,0.45050589013914644,0.597802378921523,7.939783143349848
repeated_random_split,6,power_avg_uW,HistGradientBoosting,full,256,64,0.9789937277669221,0.3632215043956757,0.4548268213371163,6.529616680528133
repeated_random_split,6,power_avg_uW,MLP,full,256,64,0.987936559765387,0.26371752082053945,0.34467291810668227,5.980998809934535
repeated_random_split,7,delay_avg_ns,Ridge,full,256,64,0.7806817540380362,0.07323945803740724,0.10701273050402049,31.123859157074275
repeated_random_split,7,delay_avg_ns,SVR_RBF,full,256,64,0.8670192570285331,0.055238917927036654,0.0833282845235366,19.976085959657663
repeated_random_split,7,delay_avg_ns,RandomForest,full,256,64,0.8061019575447842,0.06738477825134774,0.10062010724398283,22.631812667917888
repeated_random_split,7,delay_avg_ns,ExtraTrees,full,256,64,0.8825611088932066,0.049161134938628406,0.07830762177383595,16.95349349030126
repeated_random_split,7,delay_avg_ns,GradientBoosting,full,256,64,0.8779485362556496,0.05082587530110079,0.07983063056660293,15.599213324727367
repeated_random_split,7,delay_avg_ns,HistGradientBoosting,full,256,64,0.8836157998846469,0.053209549401318376,0.07795519758570915,16.617130016389844
repeated_random_split,7,delay_avg_ns,MLP,full,256,64,0.8007350430209286,0.07904912012249166,0.10200313705368316,33.33134137053111
repeated_random_split,7,power_avg_uW,Ridge,full,256,64,0.9642385322244723,0.4238152665284173,0.5715864160361506,9.753836592131023
repeated_random_split,7,power_avg_uW,SVR_RBF,full,256,64,0.9596314448410361,0.4343809618107868,0.6072895866374591,10.791365321141173
repeated_random_split,7,power_avg_uW,RandomForest,full,256,64,0.9316815242224024,0.6167702131895083,0.7900295131953228,12.746252314288748
