sample_id,cell_type,input_arc,Wn_um,L_um,Wp_Wn_ratio,Vdd,Temp,Cload_fF,slew_ps,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,simulator,ngspice_version,model_file,nmos_model,pmos_model,statistical_mode,sw_stat_global,sw_stat_mismatch,sampling_seed,fidelity,status,netlist_path,log_path,candidate_id,seed,pool_seed,heldout_corner,strategy,query_order,batch_index,spice_wall_time_s,acquisition_score,delay_uncertainty_scaled,diversity_scaled,reference_origin
4200038,INV,I_to_Z,4.209792101939335,0.28,2.415418930451529,1.9005300217255527,42.27129730532763,33.171854985114976,304.11683308943594,ff,0.0975195,0.1151239999999999,0.1063217499999999,5.05401,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,2,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_2/corner_ff/random/netlists/4200038_INV.cir,results/online_spice_deterministic/runs/seed_2/corner_ff/random/logs/4200038_INV.log,0,2,2,ff,random,38.0,10.0,0.3907683749857824,,0.0670169886344184,0.4377993255435847,existing_online_query
4204029,INV,I_to_Z,2.7630652544367136,0.28,2.0452660295600316,1.6719525877320165,-6.600542622376388,55.90970496285476,356.1463942355592,ff,0.17799,0.22715,0.20257,5.13314,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,2,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_space_filling/netlists/4204029_INV.cir,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_space_filling/logs/4204029_INV.log,1,2,2,ff,cell_balanced_space_filling,29.0,8.0,0.3752132910012733,0.8941710898047165,0.1917120370237071,0.8941710898047165,existing_online_query
4201005,INV,I_to_Z,3.022186038841511,0.28,2.7053520971406044,1.9709285162979675,-13.325470090320714,44.55095378214581,471.14530496319605,ff,0.143952,0.163317,0.1536345,6.38603,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,2,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_random/netlists/4201005_INV.cir,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_random/logs/4201005_INV.log,2,2,2,ff,cell_balanced_random,5.0,2.0,0.3691919579869136,,0.1381437597379107,0.9150065648080136,existing_online_query
6200003,INV,I_to_Z,3.80148097063019,0.28,2.7786797523658633,1.7271042308371292,47.91383141195962,28.787163449064636,86.88173231573494,ff,0.072779,0.0717105,0.07224475,3.72749,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,2,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_2/corner_ff/netlists/6200003_INV.cir,results/online_spice_deterministic/exhaustive_reference/seed_2/corner_ff/logs/6200003_INV.log,3,2,2,ff,exhaustive_reference_completion,,,0.43152537499554455,,,,new_completion_query
4204009,INV,I_to_Z,3.982920798510475,0.28,2.8547578056587475,1.7586515307523929,90.2097908291536,75.07100972286078,57.83956610452107,ff,0.124108,0.111768,0.1179379999999999,8.21088,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,2,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_space_filling/netlists/4204009_INV.cir,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_space_filling/logs/4204009_INV.log,4,2,2,ff,cell_balanced_space_filling,9.0,3.0,0.3682080839935224,0.8869337768435066,0.0944827568612003,0.8869337768435066,existing_online_query
4204041,INV,I_to_Z,3.465858934458436,0.28,1.7131787622550916,1.7857837789612794,18.180574484372748,99.28491003267706,450.49484082414256,ff,0.22192,0.311483,0.2667015,9.96784,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,2,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_space_filling/netlists/4204041_INV.cir,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_space_filling/logs/4204041_INV.log,5,2,2,ff,cell_balanced_space_filling,41.0,11.0,0.4000828329881187,0.8873934610213422,0.209606484470149,0.8873934610213422,existing_online_query
4204037,INV,I_to_Z,4.6066264802882095,0.28,2.621111604169561,1.6288886780422611,71.37686287702098,8.887922084820566,329.76684036118,ff,0.0735087,0.0896864,0.08159755,1.96231,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,2,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_space_filling/netlists/4204037_INV.cir,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_space_filling/logs/4204037_INV.log,6,2,2,ff,cell_balanced_space_filling,37.0,10.0,0.3917764169746078,0.8584820314087336,0.0279515798713157,0.8584820314087336,existing_online_query
4201017,INV,I_to_Z,0.8566101376379114,0.28,1.8260253717095116,1.652706237768405,14.331198796270542,10.978280662651082,39.750398708075046,ff,0.0821235999999999,0.1197849999999999,0.1009543,1.06783,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,2,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_random/netlists/4201017_INV.cir,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_random/logs/4201017_INV.log,7,2,2,ff,cell_balanced_random,17.0,5.0,0.3771231249847915,,0.3475417558702195,0.579241642912868,existing_online_query
4204025,INV,I_to_Z,2.0760495531024845,0.28,1.6661727129542954,1.770298438712273,99.13410542352264,86.28935961329374,134.82452920015817,ff,0.236345,0.349478,0.2929115,8.30974,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,2,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_space_filling/netlists/4204025_INV.cir,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_space_filling/logs/4204025_INV.log,8,2,2,ff,cell_balanced_space_filling,25.0,7.0,0.3822941250109579,0.9566442443168696,0.2972581278462172,0.9566442443168696,existing_online_query
4201009,INV,I_to_Z,2.395850928755735,0.28,1.53358831226408,1.6988160745760637,77.96040402334269,4.114201583090151,15.48663246225166,ff,0.0278366,0.0431046999999999,0.0354706499999999,0.889091,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,2,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_random/netlists/4201009_INV.cir,results/online_spice_deterministic/runs/seed_2/corner_ff/cell_balanced_random/logs/4201009_INV.log,9,2,2,ff,cell_balanced_random,9.0,3.0,0.3795835000055376,,0.0451437145311057,0.4428770462985333,existing_online_query
