sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index
15310001,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.7176645487533195,-34.075461084792984,1.7062424145605148,0.008189676000612763,ff,ff,0.0855753,0.5172869999999999,0.30143115,0.195294,1.0103522500139661,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310001_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310001_aoi21_1_ff.log,0,53,3,ff,1,1
15310002,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.6228878734371774,76.04032509872135,1.7733231363614554,0.17437598032762752,ff,ff,0.43995199999999995,0.910728,0.6753399999999999,3.0904,3.0413035409874283,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310002_aoi21_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310002_aoi21_4_ff.log,0,58,3,ff,2,1
15310003,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.863988580014124,-31.882103664361118,3.398535389856444,0.19596793496782666,ff,ff,0.871982,1.9593,1.415641,4.30287,0.507304250029847,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310003_inv_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310003_inv_1_ff.log,0,0,3,ff,3,1
15310004,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.7690489807881675,-38.47524096821856,0.17110691897536665,0.1927191626087207,ff,ff,0.13959000000000002,0.333818,0.236704,3.85589,1.193224625021685,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310004_inv_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310004_inv_4_ff.log,0,8,3,ff,4,1
15310005,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.6291092360373067,24.674935211137083,1.7986906718952267,0.011595813507485658,ff,ff,0.48686799999999997,0.20852400000000001,0.347696,0.272918,1.6688341670087539,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310005_mux2_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310005_mux2_1_ff.log,0,74,3,ff,5,1
15310006,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9523974068945402,114.00789599371379,7.674307329670158,0.04760725254577259,ff,ff,1.03155,-0.0967321,0.46740895000000005,3.65842,2.3683660840033554,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310006_mux2_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310006_mux2_4_ff.log,0,80,3,ff,6,1
15310007,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.6202944201392926,97.98479695563387,3.4881086773070114,0.18924297376119126,ff,ff,1.43309,1.9427500000000002,1.68792,3.16568,0.7276118749869056,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310007_nand2_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310007_nand2_1_ff.log,0,16,3,ff,7,1
15310008,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.6455539092592066,-11.962430785618817,9.539637556392115,0.1948426550067084,ff,ff,0.48269599999999996,2.39054,1.436618,3.57935,2.123437834030483,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310008_nand2_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310008_nand2_4_ff.log,0,19,3,ff,8,1
15310009,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.6633077373174188,118.25179755493491,11.04587611746082,0.07738644838597934,ff,ff,1.19466,2.05011,1.6223850000000002,1.88628,0.9611443339963444,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310009_nand3_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310009_nand3_1_ff.log,0,88,3,ff,9,1
15310010,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.9076253155238103,-39.56397206241892,0.2813088610170588,0.1582789044821536,ff,ff,0.191296,0.283576,0.23743599999999998,3.75078,3.0539470830117352,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310010_nand3_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310010_nand3_4_ff.log,0,95,3,ff,10,1
15310011,SKY130,130,NOR2,NOR2_1,NOR2_1,1,A_to_Y__B=0,1,2,4,1.3,2.0,1.9124629652343772,-35.09142321381282,10.372839815327945,0.06395807443550323,ff,ff,-0.0330239,2.62776,1.29736805,1.77065,0.7037202919600531,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nor2/sky130_fd_sc_hd__nor2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310011_nor2_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310011_nor2_1_ff.log,0,26,3,ff,11,1
15310012,SKY130,130,NOR2,NOR2_4,NOR2_4,4,A_to_Y__B=0,1,2,16,5.2,8.0,1.8963420646481546,120.55554801189768,11.364577210180986,0.18075539472749225,ff,ff,-0.0950676,1.8226,0.8637662,10.8953,2.0895057920133695,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nor2/sky130_fd_sc_hd__nor2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310012_nor2_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310012_nor2_4_ff.log,0,35,3,ff,12,1
15310013,SKY130,130,OAI21,OAI21_1,O21AI_1,1,"A1_to_Y__A2=0,B1=1",1,3,6,1.9500000000000002,2.7,1.6935963326958439,106.78629772879853,11.302042551480936,0.03443385111101894,ff,ff,0.22278900000000001,1.82648,1.0246345,1.24324,0.9977120409603231,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/o21ai/sky130_fd_sc_hd__o21ai_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310013_oai21_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310013_oai21_1_ff.log,0,60,3,ff,13,1
15310014,SKY130,130,OAI21,OAI21_4,O21AI_4,4,"A1_to_Y__A2=0,B1=1",1,3,24,7.800000000000002,12.0,1.952974548897496,67.05589555201313,1.5866446409846533,0.009874137203137394,ff,ff,-0.025267,0.253445,0.114089,1.22936,2.9577612910070457,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/o21ai/sky130_fd_sc_hd__o21ai_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310014_oai21_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310014_oai21_4_ff.log,0,66,3,ff,14,1
15310015,SKY130,130,XOR2,XOR2_1,XOR2_1,1,A_to_X__B=0,0,2,10,3.25,5.0,1.753112380355144,-10.14320231353923,11.51182598771639,0.003715180733117835,ff,ff,1.3574499999999998,-0.688787,0.33433149999999995,0.450764,1.4105287080164999,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/netlists/15310015_xor2_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_ff/logs/15310015_xor2_1_ff.log,0,36,3,ff,15,1
