sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index,acquisition_phase
26500021,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.7263652018936546,-22.603572338257017,10.046380048986686,0.1560255929291347,typical,tt,2.3513200000000003,1.45417,1.902745,2.99565,1.7236829579924233,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/netlists/26500021_mux2_1_typical.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/logs/26500021_mux2_1_typical.log,0,75,5,typical,21,2,stopping_evaluation
26500022,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9611341560839306,112.69433270309048,2.1594483180748965,0.14371691929254546,typical,tt,0.664527,0.43968799999999997,0.5521075,3.99903,2.396270832978189,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/netlists/26500022_mux2_4_typical.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/logs/26500022_mux2_4_typical.log,0,79,5,typical,22,2,stopping_evaluation
26500023,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.8830774119687386,110.24292984117605,3.4175160432521636,0.11132755578042065,typical,tt,1.15485,1.47621,1.3155299999999999,2.56108,0.6993964579887688,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/netlists/26500023_nand2_1_typical.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/logs/26500023_nand2_1_typical.log,0,13,5,typical,23,2,stopping_evaluation
26500024,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.943883252925673,105.56612818414945,9.020356985296786,0.032235009057517645,typical,tt,-0.012117,0.766752,0.3773175,3.8247,2.1565030830097385,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_4.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/netlists/26500024_nand2_4_typical.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/logs/26500024_nand2_4_typical.log,0,19,5,typical,24,2,stopping_evaluation
26500025,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.730459733006774,89.31929360555887,8.095222355567538,0.07333916758640682,typical,tt,1.61461,2.22251,1.91856,1.48308,1.002558250038419,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_1.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/netlists/26500025_nand3_1_typical.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/logs/26500025_nand3_1_typical.log,0,84,5,typical,25,2,stopping_evaluation
26500026,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.9098600309811322,54.056388085346896,1.8353203276218484,0.1852736034354894,typical,tt,0.58904,0.751026,0.6700329999999999,4.4386,2.8216261249617673,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_4.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/netlists/26500026_nand3_4_typical.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/logs/26500026_nand3_4_typical.log,0,91,5,typical,26,2,stopping_evaluation
26500027,SKY130,130,NOR2,NOR2_1,NOR2_1,1,A_to_Y__B=0,1,2,4,1.3,2.0,1.890391559906097,62.63995325043291,2.8394571140837113,0.1990224871527938,typical,tt,1.1617300000000002,2.96612,2.063925,4.51427,0.7456788749550469,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nor2/sky130_fd_sc_hd__nor2_1.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/netlists/26500027_nor2_1_typical.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/logs/26500027_nor2_1_typical.log,0,28,5,typical,27,2,stopping_evaluation
26500028,SKY130,130,NOR2,NOR2_4,NOR2_4,4,A_to_Y__B=0,1,2,16,5.2,8.0,1.968891345449045,124.49157082287499,9.293697047804493,0.12296350837201325,typical,tt,0.23873199999999997,1.4465700000000001,0.842651,6.0373,2.053080790967215,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nor2/sky130_fd_sc_hd__nor2_4.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/netlists/26500028_nor2_4_typical.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/logs/26500028_nor2_4_typical.log,0,34,5,typical,28,2,stopping_evaluation
26500029,SKY130,130,OAI21,OAI21_1,O21AI_1,1,"A1_to_Y__A2=0,B1=1",1,3,6,1.9500000000000002,2.7,1.971525264263219,60.911277690606155,11.279554097981558,0.05384143463771675,typical,tt,0.623973,2.3432399999999998,1.4836064999999998,1.76242,0.9654678329825401,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/o21ai/sky130_fd_sc_hd__o21ai_1.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/netlists/26500029_oai21_1_typical.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/logs/26500029_oai21_1_typical.log,0,62,5,typical,29,2,stopping_evaluation
26500030,SKY130,130,OAI21,OAI21_4,O21AI_4,4,"A1_to_Y__A2=0,B1=1",1,3,24,7.800000000000002,12.0,1.8113535316372684,123.60744611764207,2.327962663381906,0.04107461351841302,typical,tt,0.227601,0.500027,0.36381399999999997,1.33985,2.4581843329942785,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/o21ai/sky130_fd_sc_hd__o21ai_4.spice,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/netlists/26500030_oai21_4_typical.cir,results/prospective_locked_confirmation/sky130/seed_5/corner_typical/logs/26500030_oai21_4_typical.log,0,67,5,typical,30,2,stopping_evaluation
