sample_id,cell_type,input_arc,Wn_um,L_um,Wp_Wn_ratio,Vdd,Temp,Cload_fF,slew_ps,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,simulator,ngspice_version,model_file,nmos_model,pmos_model,statistical_mode,sw_stat_global,sw_stat_mismatch,sampling_seed,fidelity,status,netlist_path,log_path,candidate_id,seed,pool_seed,heldout_corner,strategy,query_order,batch_index,spice_wall_time_s,acquisition_score,delay_uncertainty_scaled,diversity_scaled
4112001,NOR2,A1_A2_tied_to_Z,4.8491624523904315,0.28,2.9724599249459445,1.9607686850979635,83.59857380107479,93.84367921623948,67.70769946028402,ss,0.106881,0.34352299999999997,0.225202,14.5532,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/netlists/4112001_NOR2.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/logs/4112001_NOR2.log,68,1,1,ss,space_filling,1,1,0.5628436669940129,1.0,0.34534876857135915,1.0
4112002,INV,I_to_Z,1.2661008654810109,0.28,2.344012424789431,1.720900756980467,-7.896658857134346,5.440304704613098,485.3595013220092,ss,0.169978,0.219717,0.19484749999999998,0.779745,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/netlists/4112002_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/logs/4112002_INV.log,17,1,1,ss,space_filling,2,1,0.3760829590028152,0.698697254671659,0.288572912776988,0.698697254671659
4112003,NOR2,A1_A2_tied_to_Z,4.439732794929606,0.28,1.6204936382830097,1.6508825163056162,78.37157762887574,50.00072209123308,165.72065271026045,ss,0.11073,0.566962,0.338846,5.59827,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/netlists/4112003_NOR2.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/logs/4112003_NOR2.log,50,1,1,ss,space_filling,3,1,0.5571894159947988,0.5856331232498395,0.16391660167247193,0.5856331232498395
4112004,NAND2,A1_A2_tied_to_Z,3.47837297965728,0.28,2.679546374617778,1.9397180754585062,96.28925144144333,9.78745409949867,433.0089150886384,ss,0.22488,0.122512,0.173696,3.42033,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/netlists/4112004_NAND2.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/logs/4112004_NAND2.log,34,1,1,ss,space_filling,4,1,0.5540866249939427,0.7284138851228483,0.07767385710671314,0.7284138851228483
4112005,NOR2,A1_A2_tied_to_Z,2.6044160174527984,0.28,2.814986027867322,1.6424630816576047,-2.192861859933405,98.60957144052901,29.35842128342497,ss,0.17197,0.823139,0.4975545,8.98958,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/netlists/4112005_NOR2.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/logs/4112005_NOR2.log,55,1,1,ss,space_filling,5,2,0.6149615409958642,1.0,0.29016323541807,1.0
4112006,XOR2,A1_to_Z_A2_held_1,0.6860919187534686,0.28,1.6210715601969508,1.8089905922122973,35.76248897399037,86.29581976938015,140.71694713469282,ss,1.34874,2.21709,1.782915,8.67003,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/netlists/4112006_XOR2.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/logs/4112006_XOR2.log,92,1,1,ss,space_filling,6,2,0.9747653749946039,0.890728098213787,0.9654052958277803,0.890728098213787
4112007,XOR2,A1_to_Z_A2_held_1,2.7777339361413302,0.28,2.994290120033982,1.6972517411126544,80.53335047899459,90.34105130633942,410.94832989187165,ss,0.642319,0.659048,0.6506835,11.0519,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/netlists/4112007_XOR2.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/logs/4112007_XOR2.log,78,1,1,ss,space_filling,7,2,0.969973667000886,0.9120693405459503,0.2499629480741888,0.9120693405459503
4112008,INV,I_to_Z,2.6955739660282565,0.28,2.8243623414712618,1.9478924573622565,3.3294638792949343,38.32064384361783,121.71065407155122,ss,0.140623,0.14302299999999998,0.141823,5.36825,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/netlists/4112008_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/logs/4112008_INV.log,2,1,1,ss,space_filling,8,2,0.4275248750054743,0.826572326757182,0.0555198829576286,0.826572326757182
4112009,NAND2,A1_A2_tied_to_Z,4.676803138446774,0.28,1.6598766924997463,1.9142107801780066,7.6184553073742265,63.3091937103954,209.48315376971746,ss,0.252502,0.15904400000000002,0.20577300000000004,9.0351,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/netlists/4112009_NAND2.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/logs/4112009_NAND2.log,25,1,1,ss,space_filling,9,3,0.6026958749862388,1.0,0.3657769873977209,1.0
4112010,NOR2,A1_A2_tied_to_Z,0.5607068789723749,0.28,2.217395867310436,1.6342424601014756,-17.333176420011775,10.058911141408176,50.80996945397827,ss,0.100648,0.588575,0.3446115,1.01332,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/netlists/4112010_NOR2.cir,results/online_spice_deterministic/runs/seed_1/corner_ss/space_filling/logs/4112010_NOR2.log,58,1,1,ss,space_filling,10,3,0.6147929999860935,0.9899401252416791,0.38241025756463864,0.9899401252416791
