sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index
15300001,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.7240380923060252,10.071085854238177,0.28249811853697665,0.002134871536481851,typical,tt,0.0718726,0.148817,0.1103448,0.0837183,0.9918707920005545,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/netlists/15300001_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/logs/15300001_aoi21_1_typical.log,0,50,3,typical,1,1
15300002,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.6552333542767714,-10.799901263001274,0.15909847366101484,0.19164062324291145,typical,tt,0.27922800000000003,0.9787109999999999,0.6289695,3.46265,3.0877624999848194,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/netlists/15300002_aoi21_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/logs/15300002_aoi21_4_typical.log,0,59,3,typical,2,1
15300003,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.9584907347443217,111.97498380640232,11.027831992256635,0.09059624566669366,typical,tt,0.902421,2.29255,1.5974855,2.89418,0.5550590829807334,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/netlists/15300003_inv_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/logs/15300003_inv_1_typical.log,0,1,3,typical,3,1
15300004,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.675767263914603,-25.52885849828708,11.303998371778384,0.14221925049314219,typical,tt,0.8842490000000001,3.06333,1.9737894999999999,2.56925,1.1668089590384625,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/netlists/15300004_inv_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/logs/15300004_inv_4_typical.log,0,11,3,typical,4,1
15300005,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.6586865998486067,-26.329743386238455,0.45217756692140454,0.11960559255595421,typical,tt,0.707638,1.20241,0.9550239999999999,2.13365,1.798004582989961,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/netlists/15300005_mux2_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/logs/15300005_mux2_1_typical.log,0,76,3,typical,5,1
15300006,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.670765954508018,117.9463349123354,0.6786121906799931,0.17874579322920242,typical,tt,0.582053,0.556438,0.5692455,3.40967,2.425515584007371,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/netlists/15300006_mux2_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/logs/15300006_mux2_4_typical.log,0,78,3,typical,6,1
15300007,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.8568663667476142,-35.594894701681596,0.7289867260390278,0.035411365862112146,typical,tt,0.28673200000000004,0.46907400000000005,0.37790300000000004,0.789654,0.7910861250129528,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/netlists/15300007_nand2_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/logs/15300007_nand2_1_typical.log,0,12,3,typical,7,1
15300008,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.9499666059944873,111.97118338312094,6.822827144950331,0.012047333684721453,typical,tt,-0.09249879999999999,0.468949,0.18822510000000003,2.93431,2.1128747499897145,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/netlists/15300008_nand2_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/logs/15300008_nand2_4_typical.log,0,20,3,typical,8,1
15300009,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.6676117781997633,110.61834304046025,7.558904641710251,0.005261305042548374,typical,tt,0.22559500000000002,0.675317,0.45045599999999997,0.27053,1.0136404590448365,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/netlists/15300009_nand3_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/logs/15300009_nand3_1_typical.log,0,86,3,typical,9,1
15300010,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.6379782472924318,-15.078889722826474,9.36544257864062,0.04109145179610693,typical,tt,0.475302,1.9085,1.191901,0.796986,3.0420489169773646,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/netlists/15300010_nand3_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/logs/15300010_nand3_4_typical.log,0,95,3,typical,10,1
15300011,SKY130,130,NOR2,NOR2_1,NOR2_1,1,A_to_Y__B=0,1,2,4,1.3,2.0,1.6765369535681807,114.67008882954653,11.743128598360247,0.020237549919944423,typical,tt,0.43036,1.7225,1.07643,0.598405,0.8091503330506384,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nor2/sky130_fd_sc_hd__nor2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/netlists/15300011_nor2_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_3/corner_typical/logs/15300011_nor2_1_typical.log,0,26,3,typical,11,1
