sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index
15120001,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.8635801132106995,106.36862855212479,6.136608507795217,0.20542638096535287,ss,ss,2.9928999999999997,4.71215,3.852525,4.53144,1.7885987920453772,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/netlists/15120001_aoi21_1_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/logs/15120001_aoi21_1_ss.log,0,49,1,ss,1,1
15120002,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.6561126475285763,16.41204471020638,0.28637747562699656,0.18588873598648958,ss,ss,0.466163,1.38462,0.9253914999999999,3.36904,5.65161620802246,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/netlists/15120002_aoi21_4_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/logs/15120002_aoi21_4_ss.log,0,55,1,ss,2,1
15120003,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.931336007176511,17.628415131205394,11.55985457811027,0.19158887784879963,ss,ss,2.71795,4.93052,3.824235,4.50437,0.836330333026126,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/netlists/15120003_inv_1_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/logs/15120003_inv_1_ss.log,0,4,1,ss,3,1
15120004,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.6719623032547617,-19.414965406296037,11.064793965993214,0.16337224261380576,ss,ss,1.90266,3.9022,2.90243,2.90752,2.144459041999653,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/netlists/15120004_inv_4_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/logs/15120004_inv_4_ss.log,0,7,1,ss,4,1
15120005,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.6871124459041476,-37.80469001411233,2.555940780328015,0.014788198374782964,ss,ss,1.1907599999999998,0.704273,0.9475165,0.33512,3.1090662500355393,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/netlists/15120005_mux2_1_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/logs/15120005_mux2_1_ss.log,0,75,1,ss,5,1
15120006,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.944537561474963,101.5097701719786,2.2572150317908366,0.037253340218886134,ss,ss,0.73851,0.516257,0.6273835000000001,1.28927,4.376592374988832,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/netlists/15120006_mux2_4_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/logs/15120006_mux2_4_ss.log,0,79,1,ss,6,1
15120007,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.9764918285765132,121.45774450633385,0.7697301801639583,0.0227690627463917,ss,ss,0.33935000000000004,0.371024,0.35518700000000003,0.593023,1.2969838340068236,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/netlists/15120007_nand2_1_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/logs/15120007_nand2_1_ss.log,0,14,1,ss,7,1
15120008,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.656777623837706,22.94486140002332,0.7654560711232197,0.20005976121498967,ss,ss,0.6147739999999999,0.86556,0.740167,3.53184,3.8914227909990586,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/netlists/15120008_nand2_4_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/logs/15120008_nand2_4_ss.log,0,20,1,ss,8,1
15120009,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.956819850598568,109.76373702872436,10.94548203034127,0.14580208693823873,ss,ss,3.5015500000000004,3.58975,3.54565,3.63373,1.880183750006836,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/netlists/15120009_nand3_1_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/logs/15120009_nand3_1_ss.log,0,88,1,ss,9,1
15120010,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.9722412962977138,-22.29987336532773,9.806774046921014,0.07557658354082071,ss,ss,0.745773,1.96287,1.3543215,2.04637,5.548261416028254,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/netlists/15120010_nand3_4_ss.cir,results/sky130_cross_pdk_replication/online/runs/seed_1/corner_ss/logs/15120010_nand3_4_ss.log,0,91,1,ss,10,1
