sample_id,cell_type,input_arc,Wn_um,L_um,Wp_Wn_ratio,Vdd,Temp,Cload_fF,slew_ps,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,simulator,ngspice_version,model_file,nmos_model,pmos_model,statistical_mode,sw_stat_global,sw_stat_mismatch,sampling_seed,fidelity,status,netlist_path,log_path,candidate_id,seed,pool_seed,heldout_corner,strategy,spice_wall_time_s,reference_origin
6300022,INV,I_to_Z,3.949475213006627,0.28,1.551987698122674,1.891612043322496,53.778160758819666,46.22514457375494,368.55021731449807,ff,0.12124900000000001,0.184539,0.152894,5.90771,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/netlists/6300022_INV.cir,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/logs/6300022_INV.log,22,3,3,ff,exhaustive_reference_completion,0.5261254169745371,new_completion_query
6300026,NAND2,A1_A2_tied_to_Z,3.705257986931345,0.28,2.2218182414602614,1.805051790396955,43.82552531722825,16.03410393997678,101.77778258566497,ff,0.103275,0.0521272,0.07770110000000001,3.49921,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/netlists/6300026_NAND2.cir,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/logs/6300026_NAND2.log,26,3,3,ff,exhaustive_reference_completion,0.7755559589713812,new_completion_query
6300062,NOR2,A1_A2_tied_to_Z,4.879170048423583,0.28,2.44066161577793,1.862929295927596,84.39314161500744,57.02839958787773,187.91510913673096,ff,0.0744846,0.204577,0.1395308,8.73662,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/netlists/6300062_NOR2.cir,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/logs/6300062_NOR2.log,62,3,3,ff,exhaustive_reference_completion,0.8060470409691334,new_completion_query
6300034,NAND2,A1_A2_tied_to_Z,4.106616581439455,0.28,1.852602096888174,1.9347151878103024,-16.148994470849754,38.24581938601297,197.4985215040762,ff,0.13337400000000002,0.08342530000000001,0.10839965,6.24827,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/netlists/6300034_NAND2.cir,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/logs/6300034_NAND2.log,34,3,3,ff,exhaustive_reference_completion,0.8101805829792283,new_completion_query
6300088,XOR2,A1_to_Z_A2_held_1,1.772919015337318,0.28,2.78206189849202,1.8770136468854803,11.755813004667502,9.910934615321196,113.86557795968668,ff,0.134085,0.12811,0.13109750000000003,3.62292,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/netlists/6300088_XOR2.cir,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/logs/6300088_XOR2.log,88,3,3,ff,exhaustive_reference_completion,1.0958385419799015,new_completion_query
6300094,XOR2,A1_to_Z_A2_held_1,4.4469951053900765,0.28,2.2285590690616135,1.9664186160524748,5.795831124576928,56.39943541343453,243.607156609864,ff,0.172066,0.19559500000000002,0.1838305,12.5398,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/netlists/6300094_XOR2.cir,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ff/logs/6300094_XOR2.log,94,3,3,ff,exhaustive_reference_completion,1.021940833015833,new_completion_query
