sample_id,cell_family,cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,sw_stat_global,sw_stat_mismatch,released_cdl_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index,acquisition_phase
21510011,NOR2,NOR2_1,1,A1_to_ZN__A2=0,1,2,4,1.13,2.44,1.6335991189004608,47.44908862087898,5.993077688500305,0.20285744868865968,ff,4.42235,12.5954,8.508875,3.42106,0.590160374995321,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510011_nor2_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510011_nor2_1_ff.log,0,29,5,ff,11,1,stopping_evaluation
21510012,NOR2,NOR2_4,4,A1_to_ZN__A2=0,1,2,16,4.52,9.76,1.6478907043252615,-22.516767377499363,11.232492739464574,0.010640393189714395,ff,-0.014368899999999999,1.84552,0.91557555,0.398588,1.622255334048532,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/nor2/gf180mcu_fd_sc_mcu7t5v0__nor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510012_nor2_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510012_nor2_4_ff.log,0,32,5,ff,12,1,stopping_evaluation
21510013,OAI21,OAI21_1,1,"A1_to_ZN__A2=0,B=1",1,3,6,2.46,3.57,1.6363402734751349,-37.986060511340916,8.221481062388893,0.17020454431301335,ff,4.73887,10.4305,7.584685,2.89395,0.7915127919986844,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510013_oai21_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510013_oai21_1_ff.log,0,63,5,ff,13,1,stopping_evaluation
21510014,OAI21,OAI21_4,4,"A1_to_ZN__A2=0,B=1",1,3,24,9.840000000000002,12.580000000000004,1.852724556311967,-37.25980702006944,2.90449337903573,0.20192863802894567,ff,1.3221800000000001,2.86902,2.0956,4.5554,1.9071279999916442,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/oai21/gf180mcu_fd_sc_mcu7t5v0__oai21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510014_oai21_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510014_oai21_4_ff.log,0,71,5,ff,14,1,stopping_evaluation
21510015,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.6893216458903455,-22.51515260422704,1.2195434153888751,0.170508701181523,ff,2.55485,8.28022,5.417535,3.1977,1.0512201249948703,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510015_xor2_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510015_xor2_1_ff.log,0,39,5,ff,15,1,stopping_evaluation
21510016,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.6367214631266898,-23.179192885108918,11.326517618878,0.16845095759005713,ff,4.0799900000000004,2.32541,3.2027,3.16809,1.503239541023504,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/xor2/gf180mcu_fd_sc_mcu7t5v0__xor2_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510016_xor2_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510016_xor2_4_ff.log,0,44,5,ff,16,1,stopping_evaluation
21510017,AOI21,AOI21_1,1,"A1_to_ZN__A2=1,B=0",1,3,6,2.15,3.6450000000000005,1.651127582517281,-14.10204950413236,4.298350160059834,0.06601797885208999,ff,2.12027,4.47506,3.297665,1.16909,0.7217857089708559,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510017_aoi21_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510017_aoi21_1_ff.log,0,51,5,ff,17,2,stopping_evaluation
21510018,AOI21,AOI21_4,4,"A1_to_ZN__A2=1,B=0",1,3,24,8.6,14.399999999999997,1.966179439381592,7.006915776055628,1.0105407320845337,0.12412649117574465,ff,0.676439,1.47438,1.0754095,3.26846,2.330013125028927,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/aoi21/gf180mcu_fd_sc_mcu7t5v0__aoi21_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510018_aoi21_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510018_aoi21_4_ff.log,0,55,5,ff,18,2,stopping_evaluation
21510019,INV,INV_1,1,I_to_ZN,1,1,2,0.82,1.22,1.8474137911553201,-22.573843340064123,5.915331432359306,0.0013139559629001306,ff,-0.13881600000000002,0.776505,0.3188445,0.134067,0.36115537502337247,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/inv/gf180mcu_fd_sc_mcu7t5v0__inv_1.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510019_inv_1_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510019_inv_1_ff.log,0,0,5,ff,19,2,stopping_evaluation
21510020,INV,INV_4,4,I_to_ZN,1,1,8,3.28,4.88,1.6706503351226614,120.04242201470291,5.769042436901836,0.057383486015936465,ff,0.559234,1.63457,1.096902,1.3747,0.8751614590291865,ok,SPICE_GF180MCU_RELEASED_CDL,off,0,0,gf180mcu-pdk/libraries/gf180mcu_fd_sc_mcu7t5v0/latest/cells/inv/gf180mcu_fd_sc_mcu7t5v0__inv_4.cdl,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/netlists/21510020_inv_4_ff.cir,results/prospective_locked_confirmation/gf180/seed_5/corner_ff/logs/21510020_inv_4_ff.log,0,10,5,ff,20,2,stopping_evaluation
