candidate_id,cell_family,cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,seed,heldout_corner,query_order
85,NAND3,NAND3_1,1,"A1_to_ZN__A2=1,A3=1",1,3,6,2.46,2.955,1.8344356575534329,76.60103945208103,1.5866101465179563,0.07197962074720074,ff,5,ff,41
92,NAND3,NAND3_4,4,"A1_to_ZN__A2=1,A3=1",1,3,24,9.840000000000002,11.82,1.6913442163439294,-13.691899610350585,7.260627449683201,0.18726323110693652,ff,5,ff,42
25,NOR2,NOR2_1,1,A1_to_ZN__A2=0,1,2,4,1.13,2.44,1.8395376899163547,-27.85179247925243,1.684923756767631,0.08291399632995444,ff,5,ff,43
31,NOR2,NOR2_4,4,A1_to_ZN__A2=0,1,2,16,4.52,9.76,1.9384956618945748,-10.648557176471211,5.836793025148923,0.15135032275760832,ff,5,ff,44
64,OAI21,OAI21_1,1,"A1_to_ZN__A2=0,B=1",1,3,6,2.46,3.57,1.75691062918088,108.04961221860387,0.258670981976939,0.17678275838457397,ff,5,ff,45
68,OAI21,OAI21_4,4,"A1_to_ZN__A2=0,B=1",1,3,24,9.840000000000002,12.580000000000004,1.7182680277685285,1.8017663540765199,11.02363014414395,0.04754721184061583,ff,5,ff,46
37,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.7589992280163944,50.00114884555303,5.800571059927628,0.06359751236905511,ff,5,ff,47
47,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.9608003360562465,7.886985535948504,8.76572692732749,0.101763013569359,ff,5,ff,48
48,AOI21,AOI21_1,1,"A1_to_ZN__A2=1,B=0",1,3,6,2.15,3.6450000000000005,1.768169587040128,101.02966350071463,10.845954515801354,0.0754006558611067,ff,5,ff,49
56,AOI21,AOI21_4,4,"A1_to_ZN__A2=1,B=0",1,3,24,8.6,14.399999999999997,1.8387946282842518,-35.05581763085722,6.083652984730678,0.16105772673294372,ff,5,ff,50
1,INV,INV_1,1,I_to_ZN,1,1,2,0.82,1.22,1.6366885665358357,34.59408299921125,9.172352678053828,0.056302789045976104,ff,5,ff,51
9,INV,INV_4,4,I_to_ZN,1,1,8,3.28,4.88,1.7876592874305768,90.43112468638,6.326459204439874,0.19824678758630288,ff,5,ff,52
72,MUX2,MUX2_1,1,"I0_to_Z__I1=0,S=0",0,3,12,2.6199999999999997,4.295000000000001,1.6573855925304253,35.60346973664494,10.395997261803355,0.06417945186406016,ff,5,ff,53
81,MUX2,MUX2_4,4,"I0_to_Z__I1=0,S=0",0,3,18,7.380000000000001,10.98,1.8992722463379585,-2.498721379424829,0.08654923806372133,0.09647915483368256,ff,5,ff,54
13,NAND2,NAND2_1,1,A1_to_ZN__A2=1,1,2,4,1.64,2.26,1.7791926310002575,11.545656116736566,9.482137850986533,0.06065338762400397,ff,5,ff,55
19,NAND2,NAND2_4,4,A1_to_ZN__A2=1,1,2,16,6.5600000000000005,9.04,1.9519597907466255,34.947429177174854,4.861625381612319,0.16877164421158977,ff,5,ff,56
86,NAND3,NAND3_1,1,"A1_to_ZN__A2=1,A3=1",1,3,6,2.46,2.955,1.763108131589247,68.57741713180181,5.06760748414764,0.18481664343367868,ff,5,ff,57
93,NAND3,NAND3_4,4,"A1_to_ZN__A2=1,A3=1",1,3,24,9.840000000000002,11.82,1.8015348379368825,16.015772705660964,1.9353665001518878,0.03327616894854984,ff,5,ff,58
27,NOR2,NOR2_1,1,A1_to_ZN__A2=0,1,2,4,1.13,2.44,1.9499596279002562,78.59226570687788,6.683166843085554,0.11527769084199989,ff,5,ff,59
34,NOR2,NOR2_4,4,A1_to_ZN__A2=0,1,2,16,4.52,9.76,1.8156064722450567,73.00961670616799,6.495511816691049,0.18227819630366623,ff,5,ff,60
60,OAI21,OAI21_1,1,"A1_to_ZN__A2=0,B=1",1,3,6,2.46,3.57,1.8825050692099636,-11.041848195333642,2.1147345137747013,0.037825399773501966,ff,5,ff,61
67,OAI21,OAI21_4,4,"A1_to_ZN__A2=0,B=1",1,3,24,9.840000000000002,12.580000000000004,1.9790726467271613,28.22186121519573,7.052998677258635,0.1082184655764077,ff,5,ff,62
40,XOR2,XOR2_1,1,A1_to_Z__A2=0,0,2,10,3.1799999999999997,4.779999999999999,1.8390252597760592,122.46919840445881,6.3469935221630305,0.02519098174236695,ff,5,ff,63
42,XOR2,XOR2_4,4,A1_to_Z__A2=0,0,2,18,6.46,8.935,1.7756886846553248,51.73476460021756,1.5460027934366967,0.024575757302913434,ff,5,ff,64
