seed,heldout_corner,strategy,spice_queries,successful_support_rows,failed_queries,cumulative_spice_wall_time_s,support_balance_range,support_inv,support_nand2,support_nor2,support_xor2,delay_r2,delay_mae,delay_rmse,power_r2,power_mae,power_rmse,delay_r2_inv,delay_r2_nand2,delay_r2_nor2,delay_r2_xor2,worst_cell_delay_r2,spearman,kendall_tau,top20_precision,top20_recall,ndcg_top20
1,ss,cell_balanced_space_filling,0,0,0,0.0,0,0,0,0,0,0.48246491093437416,0.15242106135966638,0.22525709914624828,0.9266280143270896,0.5779068761284721,0.7723606022279749,0.6612086221475416,0.6292798474570813,0.3111691719645575,0.31393615043638856,0.3111691719645575,0.9795001757881167,0.8838050314465409,0.96875,0.96875,0.9989488417674217
1,ss,cell_balanced_space_filling,4,4,0,2.440910667006392,0,1,1,1,1,0.5403140256032988,0.13434735264800343,0.21229472995763224,0.935931168175257,0.5424836263454866,0.7217360176776257,0.6884677094284848,0.7046476767038907,0.3907671587092211,0.37903383561190396,0.37903383561190396,0.9805080276573303,0.890251572327044,0.96875,0.96875,0.99788328046279
1,ss,cell_balanced_space_filling,8,8,0,4.889493874972686,0,2,2,2,2,0.5619384556704821,0.12631971511592882,0.2072412254603949,0.9379580578569998,0.5199720268446189,0.7102278012884191,0.6858423365740329,0.7273316626769579,0.45968373260834483,0.39518280719674803,0.39518280719674803,0.979690612914567,0.8860062893081762,0.96875,0.96875,0.9977906057683823
1,ss,cell_balanced_space_filling,12,12,0,7.2931400849774946,0,3,3,3,3,0.6016145343202581,0.11345185926286896,0.1976333942930477,0.9300170322238415,0.5513983416276046,0.75431223848537,0.7186536817777659,0.7767774398910918,0.4939209677917026,0.4432024555934989,0.4432024555934989,0.9866752607523731,0.905188679245283,0.96875,0.96875,0.9985467278020398
1,ss,cell_balanced_space_filling,16,16,0,9.696878626971738,0,4,4,4,4,0.5971304402658322,0.11297977321006947,0.19874252982730595,0.9283826071780155,0.5634317513888888,0.7630697363576395,0.715462945699593,0.7696755773887115,0.4919362840021534,0.4374564815199389,0.4374564815199389,0.9841439118715575,0.8937106918238993,0.9375,0.9375,0.9974390367964463
1,ss,cell_balanced_space_filling,20,20,0,12.078519753995351,0,5,5,5,5,0.6026910232312612,0.10912428865290798,0.19736619821056584,0.9328780377730446,0.5410345010980899,0.7387326570541967,0.7082650759520479,0.7900540787221911,0.5203653032549808,0.4335523695504684,0.4335523695504684,0.9841409820696122,0.8960691823899372,0.9375,0.9375,0.9977502884422906
1,ss,cell_balanced_space_filling,24,24,0,14.466248170967447,0,6,6,6,6,0.6253038658826517,0.10541577481612414,0.19166737409849555,0.9346435561737005,0.5346290032899313,0.7289524213422345,0.7190577550771984,0.8044927996856708,0.5553930429697749,0.46397801855681975,0.46397801855681975,0.980950427751084,0.8855345911949686,0.96875,0.96875,0.9987481473990399
1,ss,cell_balanced_space_filling,28,28,0,16.879018921987154,0,7,7,7,7,0.6392488984008512,0.10361869068001303,0.18806692329844457,0.9354567641270423,0.5253317115104169,0.7244031726035886,0.6861126917327176,0.808331081003699,0.6031011572860789,0.49096494809153945,0.49096494809153945,0.9740566037735848,0.8616352201257862,0.90625,0.90625,0.9863931783031755
1,ss,cell_balanced_space_filling,32,32,0,19.318224796967115,0,8,8,8,8,0.6388903426985564,0.10420978501167533,0.18816036129525157,0.9418517590838168,0.4947340694227432,0.6875800492675819,0.69810262098478,0.8077257805760546,0.6032698044210009,0.4852396011446979,0.4852396011446979,0.971296730341029,0.8544025157232704,0.90625,0.90625,0.9895309759930071
1,ss,cell_balanced_space_filling,36,36,0,21.74084183794912,0,9,9,9,9,0.6374849378532648,0.10349328380566405,0.18852615695071928,0.9442333117962834,0.49045546525173567,0.6733523857314742,0.7009646869592434,0.7902148802543337,0.5949478311477128,0.4917122009431436,0.4917122009431436,0.9754629087073714,0.8677672955974843,0.9375,0.9375,0.9916514925004217
1,ss,cell_balanced_space_filling,40,40,0,24.14519217092311,0,10,10,10,10,0.6790647621676081,0.09656568577667095,0.1773851619437856,0.9463436800763331,0.47901523131727386,0.6604887391528552,0.7359152241203414,0.8709058829954832,0.6394255902952001,0.5255321296481077,0.5255321296481077,0.9727499121059416,0.859433962264151,0.9375,0.9375,0.9928368314222579
1,ss,cell_balanced_space_filling,44,44,0,26.571910378930625,0,11,11,11,11,0.6750414843931452,0.09949092671931418,0.17849355850877224,0.9450786964693061,0.48180448707465307,0.6682291155335576,0.743915221361229,0.8640627781889256,0.6234228052768851,0.5218270584341889,0.5218270584341889,0.9741386382280557,0.8630503144654088,0.9375,0.9375,0.9901963035519711
1,ss,cell_balanced_space_filling,48,48,0,29.013962837896543,0,12,12,12,12,0.668704601085085,0.10168040257476126,0.1802255207001766,0.9454075784564089,0.4765094352647569,0.6662253528704803,0.7353808267840817,0.8553336897039756,0.609437784426254,0.5193892051123568,0.5193892051123568,0.9761836399859369,0.8685534591194969,0.9375,0.9375,0.9967615071170236
