sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index
15400001,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.7131364051752607,-32.36878495778846,10.45095218107855,0.017433095097367977,typical,tt,0.535977,2.6258999999999997,1.5809384999999998,0.363134,0.9813723330153152,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400001_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400001_aoi21_1_typical.log,0,51,4,typical,1,1
15400002,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.6364693857505144,57.48758526875878,1.2141759093197662,0.18395246989940386,typical,tt,0.5480210000000001,1.10181,0.8249155,3.25487,3.093369541980792,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400002_aoi21_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400002_aoi21_4_typical.log,0,57,4,typical,2,1
15400003,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.9636548532495792,-26.219217801252512,8.105268853696328,0.05232839886100713,typical,tt,0.45026499999999997,2.02312,1.2366925,1.36687,0.4735006249975413,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400003_inv_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400003_inv_1_typical.log,0,4,4,typical,3,1
15400004,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.87745960553823,-15.558851459354369,11.59428633466457,0.17233826636292135,typical,tt,0.42733,2.48807,1.4577,4.22547,1.1360692500020377,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400004_inv_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400004_inv_4_typical.log,0,8,4,typical,4,1
15400005,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.9688360186593346,111.99360249710978,10.622054790963533,0.05860715501202222,typical,tt,1.58789,0.0824403,0.83516515,1.92648,1.7417267499840818,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400005_mux2_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400005_mux2_1_typical.log,0,74,4,typical,5,1
15400006,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9470056687596946,105.2312879301748,11.463138458147622,0.07845644851085967,typical,tt,1.4587199999999998,0.20086800000000002,0.8297939999999999,3.27582,2.4268278749659657,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400006_mux2_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400006_mux2_4_typical.log,0,78,4,typical,6,1
15400007,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.6295191769108186,-8.384424852103734,11.374561978088048,0.18870642643787924,typical,tt,3.10379,5.37138,4.237584999999999,3.15253,0.7797299170051701,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400007_nand2_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400007_nand2_1_typical.log,0,14,4,typical,7,1
15400008,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.7124459384925703,124.15873924595067,10.672827389714248,0.14059670271348818,typical,tt,0.894636,1.65877,1.2767030000000001,3.69531,2.029123833985068,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400008_nand2_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400008_nand2_4_typical.log,0,19,4,typical,8,1
15400009,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.9677941685810698,92.52961651123798,7.519560369407898,0.17534423206509472,typical,tt,2.24193,2.6601399999999997,2.451035,4.4882,1.0142129579908215,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400009_nand3_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400009_nand3_1_typical.log,0,84,4,typical,9,1
15400010,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.9373038502818007,61.77179898134213,1.3991746990942344,0.15752374999374144,typical,tt,0.478463,0.5870759999999999,0.5327695,3.90978,3.033046792028472,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400010_nand3_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400010_nand3_4_typical.log,0,90,4,typical,10,1
15400011,SKY130,130,NOR2,NOR2_1,NOR2_1,1,A_to_Y__B=0,1,2,4,1.3,2.0,1.658367153072199,-4.619083258666407,6.943916038210316,0.19725335813407996,typical,tt,2.03641,5.51408,3.7752449999999995,3.42932,0.7470151250017807,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nor2/sky130_fd_sc_hd__nor2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400011_nor2_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400011_nor2_1_typical.log,0,26,4,typical,11,1
15400012,SKY130,130,NOR2,NOR2_4,NOR2_4,4,A_to_Y__B=0,1,2,16,5.2,8.0,1.6301358998787836,101.38001002418818,0.48747246339566214,0.04250472904107918,typical,tt,0.14798899999999998,0.312198,0.2300935,0.869567,2.1091353750089183,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nor2/sky130_fd_sc_hd__nor2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400012_nor2_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400012_nor2_4_typical.log,0,33,4,typical,12,1
15400013,SKY130,130,OAI21,OAI21_1,O21AI_1,1,"A1_to_Y__A2=0,B1=1",1,3,6,1.9500000000000002,2.7,1.672580863347842,78.15990880093338,0.12713254377256222,0.18019807094543097,typical,tt,1.04773,2.79952,1.923625,3.21273,0.9808845000225119,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/o21ai/sky130_fd_sc_hd__o21ai_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400013_oai21_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400013_oai21_1_typical.log,0,64,4,typical,13,1
15400014,SKY130,130,OAI21,OAI21_4,O21AI_4,4,"A1_to_Y__A2=0,B1=1",1,3,24,7.800000000000002,12.0,1.801335893058876,-31.451006464018096,0.6656688917024819,0.0996486615421037,typical,tt,0.241261,0.610847,0.42605400000000004,2.28006,3.081224875000771,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/o21ai/sky130_fd_sc_hd__o21ai_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400014_oai21_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400014_oai21_4_typical.log,0,69,4,typical,14,1
15400015,SKY130,130,XOR2,XOR2_1,XOR2_1,1,A_to_X__B=0,0,2,10,3.25,5.0,1.9705209444612728,-9.87145551092133,9.56688558178229,0.17832553884759741,typical,tt,1.60338,1.7227599999999998,1.66307,4.70115,1.4748915000236593,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400015_xor2_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400015_xor2_1_typical.log,0,39,4,typical,15,1
15400016,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.6297700515472453,6.157190259239677,0.3576437001365112,0.11633979360461018,typical,tt,0.318279,0.6556890000000001,0.48698400000000003,2.30697,4.979853374999948,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/xor2/sky130_fd_sc_hd__xor2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400016_xor2_4_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400016_xor2_4_typical.log,0,46,4,typical,16,1
15400017,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.8094244926424408,16.29787284306407,1.6523934039474475,0.18383176940574572,typical,tt,1.16219,2.96748,2.064835,3.81708,0.9842595829977654,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/netlists/15400017_aoi21_1_typical.cir,results/sky130_cross_pdk_replication/online/runs/seed_4/corner_typical/logs/15400017_aoi21_1_typical.log,0,52,4,typical,17,2
