sample_id,cell_type,input_arc,Wn_um,L_um,Wp_Wn_ratio,Vdd,Temp,Cload_fF,slew_ps,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,simulator,ngspice_version,model_file,nmos_model,pmos_model,statistical_mode,sw_stat_global,sw_stat_mismatch,sampling_seed,fidelity,status,netlist_path,log_path,candidate_id,seed,pool_seed,heldout_corner,strategy,query_order,batch_index,spice_wall_time_s,acquisition_score,delay_uncertainty_scaled,diversity_scaled,reference_origin
4311041,INV,I_to_Z,1.9334726910798552,0.28,2.9018142265274496,1.9180969389761644,61.55769285391045,96.3480523860008,16.394588133808,ss,0.362039,0.336821,0.34943,11.0937,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_3/corner_ss/cell_balanced_random/netlists/4311041_INV.cir,results/online_spice_deterministic/runs/seed_3/corner_ss/cell_balanced_random/logs/4311041_INV.log,0,3,3,ss,cell_balanced_random,41.0,11.0,0.3827233750198502,,0.7175121075791854,0.6185880548788733,existing_online_query
4310026,INV,I_to_Z,2.4789756611123464,0.28,2.3947225566682864,1.6977665626697862,26.45303605392094,80.05437997338187,114.70324895436208,ss,0.295357,0.372402,0.3338795,7.39037,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_3/corner_ss/random/netlists/4310026_INV.cir,results/online_spice_deterministic/runs/seed_3/corner_ss/random/logs/4310026_INV.log,1,3,3,ss,random,26.0,7.0,0.4288597499835305,,0.1401877218561248,0.5964180212742795,existing_online_query
6310002,INV,I_to_Z,4.790197828173393,0.28,2.2803077932982516,1.8129009192589185,68.33150793206532,46.43253141631981,30.769412254950044,ss,0.10821299999999999,0.130056,0.11913449999999999,6.11297,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ss/netlists/6310002_INV.cir,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ss/logs/6310002_INV.log,2,3,3,ss,exhaustive_reference_completion,,,0.42580941697815433,,,,new_completion_query
4314001,INV,I_to_Z,1.594476949735638,0.28,2.8740915546973023,1.9380737502184016,-17.929048061599683,1.796539084342096,356.2237156517941,ss,0.0921209,0.113471,0.10279595,0.761245,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_3/corner_ss/cell_balanced_space_filling/netlists/4314001_INV.cir,results/online_spice_deterministic/runs/seed_3/corner_ss/cell_balanced_space_filling/logs/4314001_INV.log,3,3,3,ss,cell_balanced_space_filling,1.0,1.0,0.3944999579980504,0.9469032676957784,0.0535440124539017,0.9469032676957784,existing_online_query
4311037,INV,I_to_Z,4.527718571531626,0.28,2.066684913261186,1.7487603915669694,72.15863888351394,14.163419501141863,99.80758450682188,ss,0.0769599,0.098805,0.08788245,2.50008,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_3/corner_ss/cell_balanced_random/netlists/4311037_INV.cir,results/online_spice_deterministic/runs/seed_3/corner_ss/cell_balanced_random/logs/4311037_INV.log,4,3,3,ss,cell_balanced_random,37.0,10.0,0.3834624589944724,,0.177776523996618,0.619222169334978,existing_online_query
6310005,INV,I_to_Z,3.467807294397515,0.28,2.6499402755100645,1.853955622517718,76.84942923716689,36.2753242678893,157.76665416258334,ss,0.14229,0.15081899999999998,0.1465545,4.91307,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ss/netlists/6310005_INV.cir,results/online_spice_deterministic/exhaustive_reference/seed_3/corner_ss/logs/6310005_INV.log,5,3,3,ss,exhaustive_reference_completion,,,0.43503466702532023,,,,new_completion_query
4310014,INV,I_to_Z,1.019553261344695,0.28,2.24998532259013,1.959552098227297,8.258229462437452,7.805345391666881,302.7129428242705,ss,0.138397,0.166974,0.1526855,1.20287,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_3/corner_ss/random/netlists/4310014_INV.cir,results/online_spice_deterministic/runs/seed_3/corner_ss/random/logs/4310014_INV.log,6,3,3,ss,random,14.0,4.0,0.3951139999844599,,0.190745779310584,0.5282569942455106,existing_online_query
4311009,INV,I_to_Z,2.6766300988120326,0.28,2.0194420321073756,1.7337399705134466,-10.25207286203587,71.30878528848554,244.6121359544963,ss,0.265978,0.384084,0.3250309999999999,6.8785,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_3/corner_ss/cell_balanced_random/netlists/4311009_INV.cir,results/online_spice_deterministic/runs/seed_3/corner_ss/cell_balanced_random/logs/4311009_INV.log,7,3,3,ss,cell_balanced_random,9.0,3.0,0.3727105409780051,,0.5602240085543218,0.2574521963366069,existing_online_query
4311029,INV,I_to_Z,3.528914156415606,0.28,2.172707767042493,1.9769483428953596,90.2569679143888,40.693566065112435,477.29970690347415,ss,0.202938,0.24652,0.224729,5.82536,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_3/corner_ss/cell_balanced_random/netlists/4311029_INV.cir,results/online_spice_deterministic/runs/seed_3/corner_ss/cell_balanced_random/logs/4311029_INV.log,8,3,3,ss,cell_balanced_random,29.0,8.0,0.3807849579898175,,0.0671315826390391,0.5959649308549989,existing_online_query
4310010,INV,I_to_Z,4.035764027096762,0.28,2.6083622751749633,1.7165461665803143,49.61690955909829,24.50511826483547,281.272489826247,ss,0.14776,0.1698599999999999,0.1588099999999999,3.26995,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,3,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_3/corner_ss/random/netlists/4310010_INV.cir,results/online_spice_deterministic/runs/seed_3/corner_ss/random/logs/4310010_INV.log,9,3,3,ss,random,10.0,3.0,0.4167928749811835,,0.1345092000964726,0.3106228623903676,existing_online_query
