seed,heldout_corner,strategy,spice_queries,successful_support_rows,failed_queries,cumulative_spice_wall_time_s,support_balance_range,support_inv,support_nand2,support_nor2,support_xor2,delay_r2,delay_mae,delay_rmse,power_r2,power_mae,power_rmse,delay_r2_inv,delay_r2_nand2,delay_r2_nor2,delay_r2_xor2,worst_cell_delay_r2,spearman,kendall_tau,top20_precision,top20_recall,ndcg_top20
0,ff,cell_balanced_space_filling,0,0,0,0.0,0,0,0,0,0,0.30547773046783055,0.11740112365998268,0.1353642472808171,0.9487128385465089,0.5470338953949647,0.7571740590695026,-0.18651826048533415,-0.06338537534336353,0.6428194054952067,0.1293597797224938,-0.18651826048533415,0.9801037149888667,0.880503144654088,0.875,0.875,0.9950637277494023
0,ff,cell_balanced_space_filling,4,4,0,2.575058791990159,0,1,1,1,1,0.5656191020928065,0.08826107320833339,0.1070523595628228,0.9442874575084741,0.5661876647200514,0.7891651241808486,0.1775808397726989,0.31952456296786236,0.7968564540630344,0.4996419747027506,0.1775808397726989,0.9785011133247393,0.8778301886792453,0.875,0.875,0.9957810685254591
0,ff,cell_balanced_space_filling,8,8,0,5.0250243750051595,0,2,2,2,2,0.5971459095615078,0.08056439873114152,0.10309432835167441,0.9454568809693596,0.556380987773437,0.7808387896223803,0.14411563114472137,0.3931115101995494,0.8366256977855816,0.5529455705061037,0.14411563114472137,0.9790577756943631,0.8814465408805032,0.875,0.875,0.9958581859737855
0,ff,cell_balanced_space_filling,12,12,0,7.495989334973274,0,3,3,3,3,0.7121833037179677,0.06901822493260638,0.08714026506728739,0.9473073647181878,0.5509018934895831,0.7674787411392296,0.38223391531069106,0.504240035786466,0.8960753254027185,0.7048745484087697,0.38223391531069106,0.979268721434431,0.8825471698113208,0.875,0.875,0.9960813512449873
0,ff,cell_balanced_space_filling,16,16,0,9.944978918909328,0,4,4,4,4,0.7230819213967563,0.06457180924218756,0.08547449420753796,0.9491873772968595,0.5436868585069441,0.7536630104770871,0.38984158308530503,0.5199271253812321,0.9029972371361915,0.7269044860963911,0.38984158308530503,0.9794298605414273,0.8811320754716981,0.90625,0.90625,0.9964812949389964
0,ff,cell_balanced_space_filling,20,20,0,12.306212959898403,0,5,5,5,5,0.7562338459381571,0.06344639573611117,0.0801950546127599,0.9487789208493649,0.5452910304817704,0.7566861013433431,0.46907165702040987,0.591603870112013,0.8951173251130342,0.7850762688890879,0.46907165702040987,0.9796056486581508,0.8797169811320755,0.875,0.875,0.9954955226280057
0,ff,cell_balanced_space_filling,24,24,0,14.65681812594994,0,6,6,6,6,0.7714704999578103,0.05730114791493059,0.07764831208835514,0.9449864562436621,0.5644478961306421,0.7841988581981345,0.44883541627295764,0.5975133953036127,0.9178841553952837,0.8289085979158798,0.44883541627295764,0.9787032696589711,0.8794025157232704,0.875,0.875,0.9957469125220395
0,ff,cell_balanced_space_filling,28,28,0,17.012566540943226,0,7,7,7,7,0.8253512277463988,0.05145596779947918,0.06788028440299762,0.9471494917462083,0.5507856682139749,0.7686276069109461,0.5807898505481893,0.7284027628092973,0.9127895318641742,0.8932998453869626,0.5807898505481893,0.9778917145200984,0.8756289308176101,0.875,0.875,0.9949054429437233
0,ff,cell_balanced_space_filling,32,32,0,19.3993439169426,0,8,8,8,8,0.8281598575740199,0.049938045436650536,0.06733226077251452,0.9431953465569631,0.5648364101323777,0.7968624314503189,0.6162312189057739,0.7202157729480068,0.9015816088681866,0.9040421647573058,0.6162312189057739,0.9742909879292159,0.8680817610062893,0.875,0.875,0.995506683859852
0,ff,cell_balanced_space_filling,36,36,0,21.78781154291937,0,9,9,9,9,0.850714740919711,0.04722376531714409,0.06275803655924389,0.94213530905539,0.5785412662788308,0.8042632303184698,0.6510389873418876,0.7928247560977125,0.9140932015612042,0.9058836158223315,0.6510389873418876,0.9760664479081215,0.8732704402515723,0.875,0.875,0.9953389533897055
0,ff,cell_balanced_space_filling,40,40,0,24.18675770991831,0,10,10,10,10,0.8658751971439308,0.04402325805848524,0.059486091264169524,0.9397528096961287,0.5810421687103166,0.8206534391999689,0.6994453696009575,0.8521017667753787,0.9158459786475981,0.88994281493105,0.6994453696009575,0.980083206375249,0.8825471698113208,0.875,0.875,0.9958657734850711
0,ff,cell_balanced_space_filling,44,44,0,26.588814126938814,0,11,11,11,11,0.8610769633147355,0.04433282647513022,0.06054078092588523,0.9366858199139992,0.5946829775954859,0.8412825649155282,0.6678323701947672,0.8592777111262957,0.9110304948854254,0.9005118079194264,0.6678323701947672,0.9759258174147428,0.8724842767295597,0.875,0.875,0.9954777367685482
0,ff,cell_balanced_space_filling,48,48,0,28.97246462694602,0,12,12,12,12,0.879737503566635,0.04128724910182911,0.05632821541044962,0.938664722847567,0.5826234437152769,0.8280309326023045,0.7263063884695846,0.8723017274519242,0.9215557972131269,0.9080994068468404,0.7263063884695846,0.9777100667994841,0.8778301886792453,0.875,0.875,0.995731430459685
