pdk,cohort,seed,heldout_corner,evaluation_stage,support_budget,cell_family,cell_variant,points,target_delay_std_ns,target_delay_iqr_ns,delay_r2,delay_mae_ns,delay_nmae,delay_p95_absolute_error_ns,delay_max_absolute_error_ns
GF180MCU,prospective_seed_5,5,ff,full_96,96,AOI21,AOI21_4,12,0.6319062628900407,0.8811891249999999,0.8446424263290858,0.19088911560763833,0.2166267265357347,0.479075714335935,0.4988623007812465
GF180MCU,prospective_seed_5,5,ff,full_96,96,INV,INV_1,12,1.9002715515294544,3.6008116250000004,0.8847122113712855,0.4694829980837669,0.13038254898540183,1.0707463495442666,1.0839249231770758
GF180MCU,prospective_seed_5,5,ff,full_96,96,INV,INV_4,12,0.6602609183431026,0.9374518000000001,0.5017759274390208,0.36377125174370595,0.3880426190911425,0.8629497234374974,0.9438912411458317
GF180MCU,prospective_seed_5,5,ff,full_96,96,MUX2,MUX2_1,12,1.0961684788939838,1.8721299999999998,0.7778626973116268,0.40991226158853933,0.218955019997831,0.804045270638014,0.8181678046874925
GF180MCU,prospective_seed_5,5,ff,full_96,96,MUX2,MUX2_4,12,0.5064388124864162,0.5642013749999997,0.790360383855966,0.18742642615668337,0.33219774793473955,0.37960353446614864,0.532878970052088
GF180MCU,prospective_seed_5,5,ff,full_96,96,NAND2,NAND2_1,12,1.4784911758840469,1.320738,0.8496211953374747,0.463863366113281,0.35121527972488187,0.9375663599088562,0.9663785910156275
GF180MCU,prospective_seed_5,5,ff,full_96,96,NAND2,NAND2_4,12,0.6220914415267208,0.7955721249999999,0.8819117662310508,0.1518534099717881,0.19087321589075046,0.3795217489322904,0.4471253759114583
GF180MCU,prospective_seed_5,5,ff,full_96,96,NAND3,NAND3_1,12,2.1166626937111777,2.3257112500000003,0.8857473151337797,0.5990268489474838,0.25756716314094613,1.087840337630211,1.2402314973958366
GF180MCU,prospective_seed_5,5,ff,full_96,96,NAND3,NAND3_4,12,0.8248902981500125,1.0041584375000006,0.8493584922536983,0.24210443932601713,0.24110183242474323,0.5670440851165348,0.5717554808723957
GF180MCU,prospective_seed_5,5,ff,full_96,96,NOR2,NOR2_1,12,2.245602698990522,3.994008750000001,0.9446533772804993,0.4327931563910569,0.1083605929483897,0.7726616542968683,0.8768139153645791
GF180MCU,prospective_seed_5,5,ff,full_96,96,NOR2,NOR2_4,12,0.9401707875892534,1.3910330000000002,0.8462892863689647,0.2778191440993917,0.19972146174777425,0.6199954421223929,0.6930190359374988
GF180MCU,prospective_seed_5,5,ff,full_96,96,OAI21,OAI21_1,12,2.470536980427429,3.90595625,0.9061593181318776,0.5645812702148444,0.14454367485934957,1.3370215593098975,1.5101098815104228
GF180MCU,prospective_seed_5,5,ff,full_96,96,OAI21,OAI21_4,12,0.6457389724275144,0.9255354999999998,0.7916589454089105,0.21740940043077236,0.23490120090560807,0.5332454459440106,0.5601207104687504
GF180MCU,prospective_seed_5,5,ff,full_96,96,XOR2,XOR2_1,12,1.6022503410331697,2.1979362499999997,0.9639250537421644,0.2510448817382834,0.11421845457905497,0.4771165011718795,0.5060577317708388
GF180MCU,prospective_seed_5,5,ff,full_96,96,XOR2,XOR2_4,12,0.6378232478033762,0.8142287499999998,0.941882455101504,0.11631747120334268,0.142856010922413,0.2889186200520835,0.31292807656249977
GF180MCU,prospective_seed_5,5,ss,stopped,96,AOI21,AOI21_1,12,7.419233398484853,13.134634999999996,0.9245415966408294,1.515752609852435,0.11540119766194001,3.5912828852213647,4.137746652343765
GF180MCU,prospective_seed_5,5,ss,stopped,96,AOI21,AOI21_4,12,1.9753267190312103,2.42448625,0.904126214950719,0.39641546265190913,0.1635049333242905,1.1164279421940115,1.5591734440104217
GF180MCU,prospective_seed_5,5,ss,stopped,96,INV,INV_1,12,2.4921285898337664,3.0026062499999995,0.6206498215477619,1.2454092411675344,0.4147760770056129,2.6917956883593703,2.8332403276041678
GF180MCU,prospective_seed_5,5,ss,stopped,96,INV,INV_4,12,1.1937988613796395,1.7403312499999999,0.5889077968230396,0.6390204281141484,0.36718321762833855,1.0752783944661477,1.1023036434895843
GF180MCU,prospective_seed_5,5,ss,stopped,96,MUX2,MUX2_1,12,3.442598724703823,5.1364350000000005,0.79384758279188,1.1584271764973961,0.22553136105049437,2.6521204526041657,3.124373996614585
GF180MCU,prospective_seed_5,5,ss,stopped,96,MUX2,MUX2_4,12,1.0218396851642213,1.072612499999999,0.5073466620674012,0.4978762462456607,0.4641715868924342,1.3276796387825514,1.7471021072916644
GF180MCU,prospective_seed_5,5,ss,stopped,96,NAND2,NAND2_1,12,2.459900849895359,2.269472500000001,0.7161204864843556,1.025802189843749,0.452000273122388,2.288972284622381,2.445112336197889
GF180MCU,prospective_seed_5,5,ss,stopped,96,NAND2,NAND2_4,12,1.1810087151272972,1.8643187500000007,0.663750021505086,0.5279121481119798,0.283166249393769,1.2211997814583329,1.4018591743489597
GF180MCU,prospective_seed_5,5,ss,stopped,96,NAND3,NAND3_1,12,4.158041534557411,4.68882375,0.8775602590748743,1.024523318901905,0.21850326937580133,2.685504567695302,3.6786907851562454
GF180MCU,prospective_seed_5,5,ss,stopped,96,NAND3,NAND3_4,12,1.813511120775861,2.5754525,0.9250368968550717,0.4025285160590258,0.15629428850232174,0.7081641820507747,0.7089313408854112
GF180MCU,prospective_seed_5,5,ss,stopped,96,NOR2,NOR2_1,12,3.9254043840263555,5.5140075,0.8519036511287796,1.214725650694451,0.2202981498836284,2.716212105546888,2.9561706822916776
GF180MCU,prospective_seed_5,5,ss,stopped,96,NOR2,NOR2_4,12,1.7288111668254138,2.694603500000001,0.8449033884212276,0.5395589304253465,0.20023685504206698,1.1692830816080724,1.3073035445312486
GF180MCU,prospective_seed_5,5,ss,stopped,96,OAI21,OAI21_1,12,5.723249196239697,6.601301250000002,0.8547453054951986,1.5990173023871528,0.24222759147480993,3.7879992163411496,5.683885243489595
GF180MCU,prospective_seed_5,5,ss,stopped,96,OAI21,OAI21_4,12,1.1881032209708449,1.3134900000000003,0.8673675601352077,0.3402162220594609,0.2590169868514118,0.732344454368495,0.8435384470052147
GF180MCU,prospective_seed_5,5,ss,stopped,96,XOR2,XOR2_1,12,5.551901857492561,8.666844999999999,0.8476926845438477,1.4373392274739538,0.1658434213919776,4.321164331315106,4.602337881510415
GF180MCU,prospective_seed_5,5,ss,stopped,96,XOR2,XOR2_4,12,1.1245712283685025,0.7780962499999999,0.6012891087605844,0.47287411337890656,0.6077321583016325,1.3868992981835935,1.5770584157552077
GF180MCU,prospective_seed_5,5,ss,full_96,96,AOI21,AOI21_1,12,7.419233398484853,13.134634999999996,0.9245415966408294,1.515752609852435,0.11540119766194001,3.5912828852213647,4.137746652343765
GF180MCU,prospective_seed_5,5,ss,full_96,96,AOI21,AOI21_4,12,1.9753267190312103,2.42448625,0.904126214950719,0.39641546265190925,0.16350493332429056,1.1164279421940113,1.5591734440104217
GF180MCU,prospective_seed_5,5,ss,full_96,96,INV,INV_1,12,2.4921285898337664,3.0026062499999995,0.6206498215477619,1.2454092411675342,0.4147760770056128,2.6917956883593717,2.8332403276041696
GF180MCU,prospective_seed_5,5,ss,full_96,96,INV,INV_4,12,1.1937988613796395,1.7403312499999999,0.5889077968230392,0.6390204281141488,0.3671832176283388,1.0752783944661477,1.1023036434895843
GF180MCU,prospective_seed_5,5,ss,full_96,96,MUX2,MUX2_1,12,3.442598724703823,5.1364350000000005,0.79384758279188,1.158427176497396,0.22553136105049432,2.652120452604165,3.1243739966145867
GF180MCU,prospective_seed_5,5,ss,full_96,96,MUX2,MUX2_4,12,1.0218396851642213,1.072612499999999,0.5073466620674014,0.4978762462456607,0.4641715868924342,1.3276796387825511,1.747102107291664
GF180MCU,prospective_seed_5,5,ss,full_96,96,NAND2,NAND2_1,12,2.459900849895359,2.269472500000001,0.7161204864843556,1.0258021898437495,0.45200027312238816,2.28897228462238,2.4451123361978873
GF180MCU,prospective_seed_5,5,ss,full_96,96,NAND2,NAND2_4,12,1.1810087151272972,1.8643187500000007,0.6637500215050864,0.5279121481119794,0.2831662493937687,1.2211997814583322,1.4018591743489588
GF180MCU,prospective_seed_5,5,ss,full_96,96,NAND3,NAND3_1,12,4.158041534557411,4.68882375,0.8775602590748742,1.0245233189019056,0.21850326937580147,2.685504567695302,3.6786907851562454
GF180MCU,prospective_seed_5,5,ss,full_96,96,NAND3,NAND3_4,12,1.813511120775861,2.5754525,0.9250368968550717,0.4025285160590258,0.15629428850232174,0.7081641820507747,0.7089313408854112
GF180MCU,prospective_seed_5,5,ss,full_96,96,NOR2,NOR2_1,12,3.9254043840263555,5.5140075,0.8519036511287796,1.2147256506944508,0.22029814988362834,2.7162121055468864,2.956170682291674
GF180MCU,prospective_seed_5,5,ss,full_96,96,NOR2,NOR2_4,12,1.7288111668254138,2.694603500000001,0.8449033884212275,0.5395589304253466,0.20023685504206704,1.1692830816080724,1.3073035445312495
GF180MCU,prospective_seed_5,5,ss,full_96,96,OAI21,OAI21_1,12,5.723249196239697,6.601301250000002,0.8547453054951986,1.5990173023871528,0.24222759147480993,3.7879992163411496,5.683885243489597
GF180MCU,prospective_seed_5,5,ss,full_96,96,OAI21,OAI21_4,12,1.1881032209708449,1.3134900000000003,0.8673675601352077,0.34021622205946095,0.2590169868514118,0.7323444543684955,0.8435384470052147
