pdk,cohort,seed,heldout_corner,evaluation_stage,support_budget,cell_family,cell_variant,points,target_delay_std_ns,target_delay_iqr_ns,delay_r2,delay_mae_ns,delay_nmae,delay_p95_absolute_error_ns,delay_max_absolute_error_ns
SKY130,external_replication,0,ff,stopped,80,XOR2,XOR2_1,12,0.4414625357187485,0.59236675,0.8046333079665635,0.17117035923415733,0.28896010661327176,0.29266016167382775,0.3312995786458328
SKY130,external_replication,0,ff,stopped,80,XOR2,XOR2_4,12,0.0631610397622467,0.08198792500000002,-3.5439071251741536,0.10850034287007367,1.3233697873201895,0.2396303721529944,0.24882435765624966
SKY130,external_replication,0,ff,full_96,96,AOI21,AOI21_1,12,0.8878403725915358,1.4960891250000001,0.9599391091785414,0.1396756167469611,0.09336049197400663,0.2974425660611961,0.353073434609375
SKY130,external_replication,0,ff,full_96,96,AOI21,AOI21_4,12,0.33628916234484807,0.48385437500000006,0.9446413974688797,0.05775850451128491,0.1193716694434868,0.14061826162500096,0.1629096813020826
SKY130,external_replication,0,ff,full_96,96,INV,INV_1,12,0.5624168999762414,0.58130725,0.8583211290740024,0.19126392277560708,0.3290238041510872,0.2929525596067705,0.30952468354166646
SKY130,external_replication,0,ff,full_96,96,INV,INV_4,12,0.18366386723645187,0.24881758750000002,0.6986726723459933,0.08019301477246114,0.3222964082973481,0.16564675817480473,0.1767044013867189
SKY130,external_replication,0,ff,full_96,96,MUX2,MUX2_1,12,0.2924426774112135,0.48884887499999996,-0.0627089899468527,0.2722142119800339,0.5568473732910482,0.3980358224479154,0.4091729443229154
SKY130,external_replication,0,ff,full_96,96,MUX2,MUX2_4,12,0.19843408857469103,0.23581709124999994,0.790616679699432,0.07000704931901024,0.29687012484092057,0.16207162129036357,0.19492989845052042
SKY130,external_replication,0,ff,full_96,96,NAND2,NAND2_1,12,0.5993392631952222,0.993284,0.841300968035515,0.2091190010308157,0.21053294025758568,0.3494821780677086,0.3919341340885405
SKY130,external_replication,0,ff,full_96,96,NAND2,NAND2_4,12,0.30015175947788475,0.44811550000000006,0.896655956101282,0.07442841978580743,0.16609204498797167,0.18334443005859377,0.2235794857682296
SKY130,external_replication,0,ff,full_96,96,NAND3,NAND3_1,12,0.5450094524264874,0.8563013749999999,0.8864435793631275,0.14086158460937484,0.16450000983517615,0.31940468508854253,0.3206725063020836
SKY130,external_replication,0,ff,full_96,96,NAND3,NAND3_4,12,0.36285894687992926,0.4612248125,0.8927201169450862,0.0921075932361114,0.19970216419376047,0.2050831875247397,0.20872804283854185
SKY130,external_replication,0,ff,full_96,96,NOR2,NOR2_1,12,0.6934673503774621,0.9804950000000001,0.9096112039505319,0.1756854568880216,0.17918037000496848,0.2742018639153663,0.2828719771614614
SKY130,external_replication,0,ff,full_96,96,NOR2,NOR2_4,12,0.4090709985027924,0.64369325,0.740703637856156,0.15508997618815176,0.2409377078105942,0.37207067972330965,0.42949035584635775
SKY130,external_replication,0,ff,full_96,96,OAI21,OAI21_1,12,0.5683231603027504,0.7581979999999999,0.8416558514031394,0.16715989289713598,0.22046997340686206,0.3967622624088549,0.5147112529947933
SKY130,external_replication,0,ff,full_96,96,OAI21,OAI21_4,12,0.2988171960415817,0.3104813624999999,0.7077377896496284,0.13301692103124993,0.4284215965821458,0.2626832522864571,0.34962766054687544
SKY130,external_replication,0,ff,full_96,96,XOR2,XOR2_1,12,0.4414625357187485,0.59236675,0.8458881885459498,0.15294616798350627,0.2581950590297417,0.23994108694531172,0.25764160182291646
SKY130,external_replication,0,ff,full_96,96,XOR2,XOR2_4,12,0.0631610397622467,0.08198792500000002,-2.4810502194444073,0.09820024925032571,1.1977403898235708,0.19864350834062472,0.19947721610677038
SKY130,external_replication,0,ss,stopped,96,AOI21,AOI21_1,12,1.3230044368820817,1.8327325,0.9002405370054197,0.27297875856554094,0.14894631844283926,0.7612107236588586,1.1811450927083378
SKY130,external_replication,0,ss,stopped,96,AOI21,AOI21_4,12,0.8814027600770835,1.3273101250000001,0.8944588291820321,0.23580934322721422,0.17765956786264567,0.4380134477824207,0.5054743352109367
SKY130,external_replication,0,ss,stopped,96,INV,INV_1,12,1.0534115739941698,1.4070117500000006,0.8903716573628324,0.26958495889756845,0.19160107148896827,0.5837173041731778,0.5918371195312505
SKY130,external_replication,0,ss,stopped,96,INV,INV_4,12,0.644523480032412,0.7693084999999998,0.8571021288861294,0.18147214860698768,0.23588995650897882,0.42079555518359535,0.5755304214843786
SKY130,external_replication,0,ss,stopped,96,MUX2,MUX2_1,12,0.5648608416687271,0.9232931249999998,0.34921680242304176,0.37623411032551873,0.40749151070037354,0.6986592156848945,0.7897065656510418
SKY130,external_replication,0,ss,stopped,96,MUX2,MUX2_4,12,0.5209846095447034,0.7570773750000002,0.8875658035466403,0.1187210039930555,0.15681488829732296,0.3294494700859369,0.38716952536458216
SKY130,external_replication,0,ss,stopped,96,NAND2,NAND2_1,12,1.2336638009432481,1.6791734999999997,0.9290017530334819,0.24488378687934018,0.14583590491354242,0.600804688829427,0.6239033394531251
SKY130,external_replication,0,ss,stopped,96,NAND2,NAND2_4,12,0.662968052949569,0.9197522499999999,0.9406482036741938,0.1319381843923614,0.14344970006038193,0.2610456850481774,0.3245271278124999
SKY130,external_replication,0,ss,stopped,96,NAND3,NAND3_1,12,1.1826994910514224,1.5775187499999999,0.9285739515069913,0.2483756872113714,0.15744705868717657,0.5360346432109377,0.5721673738020829
SKY130,external_replication,0,ss,stopped,96,NAND3,NAND3_4,12,0.5477391787567036,0.607704625,0.8374677358486888,0.17315042932942692,0.2849253110907736,0.40895049540885464,0.4093501160416675
SKY130,external_replication,0,ss,stopped,96,NOR2,NOR2_1,12,1.072941006444839,1.3377475000000003,0.8798523365247946,0.2677516399110247,0.20015110468232952,0.7006908788229176,0.936244177343752
SKY130,external_replication,0,ss,stopped,96,NOR2,NOR2_4,12,0.6158784281846194,0.744709125,0.8821381262027556,0.17467571940755233,0.2345556319154171,0.3428776214440107,0.3666225379947914
SKY130,external_replication,0,ss,stopped,96,OAI21,OAI21_1,12,1.0750586043918053,0.9679231249999998,0.9098969663512024,0.2578502245030392,0.2663953550061522,0.5138623532421874,0.5202068812499997
SKY130,external_replication,0,ss,stopped,96,OAI21,OAI21_4,12,0.5579066490936766,0.6250643750000003,0.7863648888759752,0.20134957231119746,0.32212613670583506,0.4635179383541656,0.5449997821354171
SKY130,external_replication,0,ss,stopped,96,XOR2,XOR2_1,12,0.6992359235260578,0.7000349999999997,0.5129097497722888,0.38275819943576406,0.5467700892609144,0.840279420914058,0.8954783263802082
SKY130,external_replication,0,ss,stopped,96,XOR2,XOR2_4,12,0.45382888505603364,0.6251432500000002,0.61198064686776,0.1721447210091147,0.2753684391683261,0.5188539721601564,0.798867039843751
SKY130,external_replication,0,ss,full_96,96,AOI21,AOI21_1,12,1.3230044368820817,1.8327325,0.9002405370054197,0.272978758565541,0.1489463184428393,0.7612107236588584,1.1811450927083373
SKY130,external_replication,0,ss,full_96,96,AOI21,AOI21_4,12,0.8814027600770835,1.3273101250000001,0.8944588291820321,0.23580934322721422,0.17765956786264567,0.4380134477824207,0.5054743352109367
SKY130,external_replication,0,ss,full_96,96,INV,INV_1,12,1.0534115739941698,1.4070117500000006,0.8903716573628324,0.2695849588975683,0.19160107148896816,0.5837173041731779,0.5918371195312503
SKY130,external_replication,0,ss,full_96,96,INV,INV_4,12,0.644523480032412,0.7693084999999998,0.8571021288861294,0.1814721486069877,0.23588995650897884,0.4207955551835951,0.5755304214843782
SKY130,external_replication,0,ss,full_96,96,MUX2,MUX2_1,12,0.5648608416687271,0.9232931249999998,0.349216802423042,0.3762341103255187,0.4074915107003735,0.6986592156848942,0.7897065656510416
SKY130,external_replication,0,ss,full_96,96,MUX2,MUX2_4,12,0.5209846095447034,0.7570773750000002,0.8875658035466404,0.11872100399305541,0.15681488829732282,0.32944947008593684,0.38716952536458193
SKY130,external_replication,0,ss,full_96,96,NAND2,NAND2_1,12,1.2336638009432481,1.6791734999999997,0.9290017530334816,0.24488378687934031,0.1458359049135425,0.6008046888294272,0.6239033394531256
SKY130,external_replication,0,ss,full_96,96,NAND2,NAND2_4,12,0.662968052949569,0.9197522499999999,0.9406482036741938,0.13193818439236135,0.14344970006038188,0.2610456850481774,0.3245271278124999
SKY130,external_replication,0,ss,full_96,96,NAND3,NAND3_1,12,1.1826994910514224,1.5775187499999999,0.9285739515069912,0.24837568721137157,0.15744705868717668,0.5360346432109379,0.5721673738020832
SKY130,external_replication,0,ss,full_96,96,NAND3,NAND3_4,12,0.5477391787567036,0.607704625,0.8374677358486888,0.17315042932942684,0.28492531109077346,0.40895049540885464,0.40935011604166793
SKY130,external_replication,0,ss,full_96,96,NOR2,NOR2_1,12,1.072941006444839,1.3377475000000003,0.8798523365247944,0.2677516399110247,0.20015110468232952,0.700690878822918,0.9362441773437524
SKY130,external_replication,0,ss,full_96,96,NOR2,NOR2_4,12,0.6158784281846194,0.744709125,0.8821381262027552,0.17467571940755247,0.23455563191541728,0.342877621444011,0.3666225379947916
