sample_id,cell_type,input_arc,Wn_um,L_um,Wp_Wn_ratio,Vdd,Temp,Cload_fF,slew_ps,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,simulator,ngspice_version,model_file,nmos_model,pmos_model,statistical_mode,sw_stat_global,sw_stat_mismatch,sampling_seed,fidelity,status,netlist_path,log_path,candidate_id,seed,pool_seed,heldout_corner,strategy,spice_wall_time_s,reference_origin
6010000,INV,I_to_Z,2.073544963904531,0.28,1.8747028411752384,1.8278015342508056,5.28207988989562,98.6268426681914,251.6407106574868,ss,0.385398,0.578521,0.4819595,10.0553,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/netlists/6010000_INV.cir,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/logs/6010000_INV.log,0,0,0,ss,exhaustive_reference_completion,0.5962157920002937,new_completion_query
6010021,INV,I_to_Z,2.1991752080730596,0.28,2.0735605875029774,1.9211974821936209,82.6129745645955,71.49213368671955,226.35519123997167,ss,0.295375,0.37407500000000005,0.334725,8.36207,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/netlists/6010021_INV.cir,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/logs/6010021_INV.log,21,0,0,ss,exhaustive_reference_completion,0.6048409169889055,new_completion_query
6010034,NAND2,A1_A2_tied_to_Z,3.5540448458390164,0.28,1.8509330128409691,1.6825431709307082,61.368786772072866,60.21000531484554,426.71649276114186,ss,0.439659,0.272449,0.356054,6.39368,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/netlists/6010034_NAND2.cir,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/logs/6010034_NAND2.log,34,0,0,ss,exhaustive_reference_completion,0.8922787909978069,new_completion_query
6010038,NAND2,A1_A2_tied_to_Z,2.976586672451587,0.28,2.8592267604137485,1.773844758619056,36.801392052480445,54.3875686161152,498.5164234758509,ss,0.456035,0.242717,0.349376,6.78542,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/netlists/6010038_NAND2.cir,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/logs/6010038_NAND2.log,38,0,0,ss,exhaustive_reference_completion,0.8985314160236157,new_completion_query
6010055,NOR2,A1_A2_tied_to_Z,4.121876069429395,0.28,1.6895294472910642,1.756567661388733,43.520248171783095,38.61387069194659,307.5312074449556,ss,0.126826,0.459485,0.2931555,5.08529,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/netlists/6010055_NOR2.cir,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/logs/6010055_NOR2.log,55,0,0,ss,exhaustive_reference_completion,0.8661072910181247,new_completion_query
6010070,NOR2,A1_A2_tied_to_Z,3.3543947316308733,0.28,2.3760095789281843,1.918852282914261,68.90072406154752,79.83986254068239,246.38574257233407,ss,0.158442,0.533307,0.3458745,10.6335,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/netlists/6010070_NOR2.cir,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/logs/6010070_NOR2.log,70,0,0,ss,exhaustive_reference_completion,0.8626807919936255,new_completion_query
6010077,XOR2,A1_to_Z_A2_held_1,3.840316511063863,0.28,2.7195681032929255,1.7861532780620355,85.01978041244084,5.7135366305901245,277.12326128996216,ss,0.251794,0.26419,0.25799199999999994,5.69214,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,0,SPICE_GF180MCU,ok,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/netlists/6010077_XOR2.cir,results/online_spice_deterministic/exhaustive_reference/seed_0/corner_ss/logs/6010077_XOR2.log,77,0,0,ss,exhaustive_reference_completion,1.1660757909994572,new_completion_query
