sample_id,cell_type,input_arc,Wn_um,L_um,Wp_Wn_ratio,Vdd,Temp,Cload_fF,slew_ps,corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,simulator,ngspice_version,model_file,nmos_model,pmos_model,statistical_mode,sw_stat_global,sw_stat_mismatch,sampling_seed,fidelity,status,netlist_path,log_path,candidate_id,seed,pool_seed,heldout_corner,strategy,query_order,batch_index,spice_wall_time_s,acquisition_score,delay_uncertainty_scaled,diversity_scaled,reference_origin
4101017,INV,I_to_Z,2.178459984129293,0.28,2.816394421448172,1.752479218836876,-3.951041313778504,3.442273463514636,376.5130900196914,ff,0.0640572,0.0814145,0.0727358499999999,1.02498,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/netlists/4101017_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/logs/4101017_INV.log,0,1,1,ff,cell_balanced_random,17.0,5.0,0.3795692499843426,,0.0929037046727563,0.9300413168439547,existing_online_query
4101021,INV,I_to_Z,3.7692459124009994,0.28,1.6706746889418709,1.732267273000731,44.57660577430319,30.171554153731535,160.12895495742305,ff,0.0824871,0.11594,0.09921355,3.46038,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/netlists/4101021_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/logs/4101021_INV.log,1,1,1,ff,cell_balanced_random,21.0,6.0,0.386631415982265,,0.0527058378553802,0.5972411713636179,existing_online_query
4101029,INV,I_to_Z,4.465824767678646,0.28,2.468276995810152,1.975651340393044,90.05686513390518,14.720196143251714,113.22542086320615,ff,0.0520693,0.0548245999999999,0.05344695,3.42568,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/netlists/4101029_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/logs/4101029_INV.log,2,1,1,ff,cell_balanced_random,29.0,8.0,0.3895452919823583,,0.0,0.764862161165332,existing_online_query
4101033,INV,I_to_Z,3.3324409096501046,0.28,2.303999337892752,1.6366045996313277,59.13258195805105,48.86948270217809,329.55910852509714,ff,0.157563,0.184167,0.170865,4.61482,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/netlists/4101033_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/logs/4101033_INV.log,3,1,1,ff,cell_balanced_random,33.0,9.0,0.3820222920039668,,0.0993076139828897,0.1377220510789947,existing_online_query
4101037,INV,I_to_Z,3.208170446844134,0.28,1.7038356578254454,1.76274745465454,63.22334757452752,12.340188365207704,233.4055472231598,ff,0.067817,0.100144,0.0839805,1.87839,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/netlists/4101037_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/logs/4101037_INV.log,4,1,1,ff,cell_balanced_random,37.0,10.0,0.3817376249935478,,0.0291914014157338,0.0794130304859165,existing_online_query
4104025,INV,I_to_Z,1.8665359087102835,0.28,1.9338146769190545,1.8585670264815768,-11.615394713952286,56.74002098196103,439.00088872266184,ff,0.216692,0.279877,0.2482845,6.17344,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_space_filling/netlists/4104025_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_space_filling/logs/4104025_INV.log,5,1,1,ff,cell_balanced_space_filling,25.0,7.0,0.3840481249790173,0.8863320695279562,0.2045226806896939,0.8863320695279562,existing_online_query
4101025,INV,I_to_Z,1.7307143373862082,0.28,2.1287662374080796,1.904090841731912,97.93566105843075,46.016920101242306,422.4541093488911,ff,0.212061,0.247551,0.229806,5.46403,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/netlists/4101025_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_random/logs/4101025_INV.log,6,1,1,ff,cell_balanced_random,25.0,7.0,0.3782747079967521,,0.2476271014417359,0.8084754208960815,existing_online_query
4104033,INV,I_to_Z,1.527526201360597,0.28,2.7746103387839085,1.885603738085697,84.33913067524375,29.423741332847975,19.98794446826159,ff,0.112,0.098828,0.105414,3.69285,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_space_filling/netlists/4104033_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ff/cell_balanced_space_filling/logs/4104033_INV.log,7,1,1,ff,cell_balanced_space_filling,33.0,9.0,0.3866956660058349,0.9903546375236768,0.2109393932013086,0.9903546375236768,existing_online_query
4100028,INV,I_to_Z,3.887481874397884,0.28,2.506745882533826,1.8118794633089352,-15.735165804946256,17.95999761318518,484.2933415997709,ff,0.0883048,0.1213099999999999,0.1048074,3.04681,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ff/random/netlists/4100028_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ff/random/logs/4100028_INV.log,8,1,1,ff,random,28.0,7.0,0.3601905000105034,,0.1178962188068883,0.7461652323321538,existing_online_query
4100023,INV,I_to_Z,1.0960063662868826,0.28,2.4146889744108746,1.7030497326696703,48.73137262804023,38.28458985978101,283.2553678064798,ff,0.236173,0.262385,0.2492789999999999,3.51194,ngspice,ngspice-46 : Circuit level simulation program,gf180mcu-pdk/libraries/gf180mcu_fd_pr/latest/models/ngspice/sm141064.ngspice,nmos_3p3,pmos_3p3,off,0,0,1,SPICE_GF180MCU,ok,results/online_spice_deterministic/runs/seed_1/corner_ff/random/netlists/4100023_INV.cir,results/online_spice_deterministic/runs/seed_1/corner_ff/random/logs/4100023_INV.log,9,1,1,ff,random,23.0,6.0,0.3859165000030771,,0.3917091357485985,0.2791070762796764,existing_online_query
