heldout_corner,strategy,spice_queries,runs,median_delay_r2,q25_delay_r2,q75_delay_r2,median_delay_mae,q25_delay_mae,q75_delay_mae,median_power_r2,q25_power_r2,q75_power_r2,median_power_mae,q25_power_mae,q75_power_mae,median_worst_cell_delay_r2,q25_worst_cell_delay_r2,q75_worst_cell_delay_r2,median_spearman,q25_spearman,q75_spearman,median_top20_recall,q25_top20_recall,q75_top20_recall,median_ndcg_top20,q25_ndcg_top20,q75_ndcg_top20,median_cumulative_spice_wall_time_s,q25_cumulative_spice_wall_time_s,q75_cumulative_spice_wall_time_s,median_support_balance_range,q25_support_balance_range,q75_support_balance_range
ff,cell_balanced_space_filling,8,5,0.5556682502191024,0.4762161984613731,0.5691204638246771,0.0884521825860677,0.0878294267975043,0.0973307474158419,0.947088032852554,0.9454568809693596,0.9475163355158192,0.556380987773437,0.5513375856076388,0.5684032533376737,0.1663915441532193,0.1441156311447213,0.1709072439186862,0.9790577756943633,0.9780352748154226,0.9796818235087308,0.875,0.875,0.875,0.9947971876608552,0.9938693503239182,0.995551034130582,4.880663040996296,4.843807457014918,5.0250243750051595,0.0,0.0,0.0
ff,cell_balanced_space_filling,12,5,0.666164462688135,0.6227396768627401,0.69918101201963,0.0783437600178819,0.0702444822996962,0.0830825503726562,0.9468313198907709,0.9463755622838028,0.9473073647181878,0.5517219421093744,0.5509018934895831,0.5594247690538191,0.382233915310691,0.3784595131803643,0.4215693463443082,0.9804435720145316,0.979268721434431,0.9821633657564748,0.875,0.875,0.875,0.9951146543795756,0.994594662607044,0.9956624292908156,7.244316124968464,7.228717957012123,7.384800625994103,0.0,0.0,0.0
ff,cell_balanced_space_filling,16,5,0.6978978774283096,0.6812561361262262,0.6998811151539783,0.0737182453114366,0.0691425764547309,0.0744539369373264,0.946563432766282,0.9459633448599876,0.9474698309572916,0.561007289947916,0.5436868585069441,0.5637086951540796,0.429685039465445,0.389841583085305,0.4484387876604065,0.9807365522090706,0.9794298605414272,0.9819905074416968,0.875,0.875,0.90625,0.9952679661349142,0.9945891780572385,0.9962100797080712,9.598001582955476,9.586912539991316,9.758104834967526,0.0,0.0,0.0
ff,cell_balanced_space_filling,20,5,0.74970430388131,0.7411506177900875,0.7562338459381571,0.0634463957361111,0.0622658077077257,0.0635427533720485,0.9487789208493648,0.9480059066861984,0.9520583917580732,0.5452910304817704,0.5277012469118925,0.5554337024305559,0.535601644604794,0.4690716570204098,0.5392557155400455,0.9818996835813898,0.9796056486581508,0.9840032813781788,0.875,0.875,0.875,0.9954955226280056,0.9952780241852864,0.9965344572826038,11.99569654095103,11.98799974899157,12.156871834973572,0.0,0.0,0.0
ff,cell_balanced_space_filling,24,5,0.7763362609664548,0.7714704999578103,0.810223072252471,0.0591833001025173,0.0573011479149305,0.0611666454265841,0.9480464010386724,0.946550061054778,0.9493640601847316,0.5457477439691839,0.5440994959483503,0.5495209327039928,0.599987694024422,0.4719916215993989,0.6784931780150255,0.9824768545646314,0.9787032696589713,0.9838509316770184,0.875,0.875,0.875,0.9957469125220396,0.9950680100021692,0.9964608009918728,14.396910164970905,14.394854999904055,14.576782125950558,0.0,0.0,0.0
ff,cell_balanced_space_filling,28,5,0.8253512277463988,0.7976343011389913,0.8421631198835899,0.0523563896921224,0.0514559677994791,0.0539053749525173,0.9485963437665704,0.9472075007769036,0.9493802952826184,0.5507856682139749,0.5407741747070315,0.553417855980902,0.6011748803264256,0.5807898505481893,0.7033549628748199,0.9824006797140512,0.9778917145200984,0.9832386030704324,0.875,0.875,0.875,0.9954928373111286,0.9949054429437232,0.9964680291980416,16.807955040887464,16.794669163937215,16.99581612594193,0.0,0.0,0.0
ff,cell_balanced_space_filling,32,5,0.8281598575740199,0.8050002477849657,0.8594140435496815,0.0509655458160807,0.0499380454366505,0.0531765459009331,0.9480602751202212,0.9436464045998132,0.9494039617559518,0.5561054199131948,0.5248171662543402,0.5648364101323777,0.6162312189057739,0.6063092042553255,0.7383146642122658,0.9824182585257236,0.974290987929216,0.9836458455408416,0.875,0.875,0.90625,0.995506683859852,0.9954070261102134,0.9964526012521204,19.22275866585551,19.193747955927392,19.36753466792288,0.0,0.0,0.0
ff,cell_balanced_space_filling,36,5,0.850714740919711,0.8248799209883234,0.876077040587442,0.047223765317144,0.0465563333819227,0.0475909000596137,0.945063954180314,0.944420157850376,0.9505144165493224,0.5533944664713534,0.5391745250564236,0.5749658426258675,0.6527789944909295,0.6510389873418876,0.7491453899285587,0.9802824329075354,0.9760664479081216,0.9828635884214229,0.875,0.875,0.875,0.9953389533897056,0.9946568340038286,0.996359739860584,21.65340095682768,21.58649345804588,21.78781154291937,0.0,0.0,0.0
ff,cell_balanced_space_filling,40,5,0.8724061739568086,0.8658751971439308,0.8818742146134975,0.0440232580584852,0.040431957590625,0.0457859414666449,0.9478797212275946,0.9472796825447252,0.9503166519585196,0.5529360697612843,0.5456198616232635,0.5573445318142356,0.7566172258541044,0.6994453696009575,0.7578637871689358,0.980083206375249,0.9790724247040902,0.980399624985351,0.875,0.875,0.90625,0.9957955703956622,0.994329373343336,0.9958657734850712,24.07681891482207,23.999247250059852,24.18675770991831,0.0,0.0,0.0
ff,cell_balanced_space_filling,44,5,0.8758180101980249,0.8610769633147355,0.8835662600298653,0.0432080134761285,0.0399193275843099,0.0441425732149119,0.9494094308543,0.9457940709997776,0.949699343740685,0.5527291798871521,0.5501030486284725,0.5592833412456596,0.7668997150936993,0.7419165206035231,0.7837439037787892,0.9799279268721434,0.9759258174147428,0.982980780499238,0.875,0.875,0.875,0.9954777367685482,0.995357631210774,0.995528886013206,26.438345164846396,26.386293621966615,26.588814126938814,0.0,0.0,0.0
ff,cell_balanced_space_filling,48,5,0.879737503566635,0.8733625053555537,0.8812320420760531,0.0399651678981336,0.0395704336102647,0.0412872491018291,0.9497778065693964,0.9455490711234532,0.9528511915038012,0.5522903886914066,0.5246442010698783,0.5593243795160586,0.7882506234302314,0.7268759024077358,0.7884623847844786,0.9807336224071254,0.977710066799484,0.9818176491269192,0.875,0.875,0.9375,0.995731430459685,0.9953639062737883,0.9962825447514,28.875877622835105,28.796630038006697,28.97246462694602,0.0,0.0,0.0
ff,random,0,5,0.3054777304678305,0.2923840660791118,0.3248022725299353,0.1174011236599826,0.1156234859537543,0.1182800458429904,0.9455420452200096,0.9447146424991938,0.9463847715503658,0.5632770015928817,0.5585113184592008,0.5718135834309891,-0.1887117101844642,-0.1970570683046,-0.1865182604853337,0.9779971873901324,0.9779620297667878,0.9791310207429976,0.875,0.875,0.90625,0.9954312495620476,0.9952695492492613,0.9960236677821602,0.0,0.0,0.0,0.0,0.0,0.0
ff,random,4,5,0.4835301159032529,0.48273268958084,0.50397980959978,0.0937498833347222,0.0926717336541449,0.0959802411180122,0.944463231316519,0.9431641991014116,0.9463649158136846,0.564844866692708,0.5559238189496527,0.567713893033854,0.0178682700688017,0.0078296822512951,0.018982810850283,0.9790226180710184,0.978046994023204,0.9797872963787648,0.875,0.875,0.875,0.995856543481498,0.9951312935480178,0.9959207139519436,2.35644225004944,2.1465154589968733,2.416484248999041,2.0,0.0,2.0
ff,random,8,5,0.5445170775957711,0.5246483135006735,0.5833892488174671,0.0865034916775608,0.0808074095835069,0.08840286373023,0.9474768735933526,0.944031858008378,0.9483590229818142,0.5508145558962669,0.5474888694965276,0.5693477361045999,0.11355322461747,0.0642352392905364,0.137758571142459,0.9779854681823508,0.975919957810852,0.9802179772647368,0.875,0.875,0.875,0.9955213709078028,0.9951857888460052,0.9959375305135436,4.695154875982553,4.655167874036124,4.726867832097923,2.0,2.0,2.0
ff,random,12,5,0.6357027708045568,0.5846325175979625,0.6382972547226891,0.0778289699550564,0.0727777159100261,0.0804702781392144,0.9470638550491268,0.9456923190223498,0.9477680182744102,0.5537729678342009,0.5502742843315975,0.5615894409874131,0.2032656853518734,0.1305162390061559,0.3205903962969268,0.9792570022266496,0.9771475448259695,0.979418141333646,0.875,0.875,0.875,0.9957770058065588,0.9954215248294777,0.9958808499851488,7.436322831985308,7.1157220800814684,7.544681877014227,2.0,0.0,3.0
ff,random,16,5,0.634873196616877,0.627962819743422,0.714876271011233,0.072578703792389,0.0720787765500434,0.0733522701870659,0.9462117261267128,0.9455303697231716,0.9462231805342938,0.564116973650173,0.560067286419271,0.5692831056749134,0.1990855840610792,0.1705785007886608,0.4417779984112193,0.9781612562990742,0.9771592640337514,0.9798078049923824,0.875,0.875,0.875,0.9953908726748882,0.9951996963041227,0.9958411243609556,9.793196461017942,9.737536787084537,10.37997458296013,2.0,2.0,2.0
ff,random,20,5,0.7486523091428283,0.695558497413092,0.770653756352035,0.0637064143690197,0.0630810011013238,0.065529664340625,0.9450179225008324,0.9443574921636608,0.9455932254472996,0.5743256362822421,0.5440704747699648,0.5815027128602432,0.395841335413944,0.347746941754342,0.5716382855742039,0.9793654048986288,0.977710066799484,0.9800480487519044,0.875,0.875,0.875,0.9955458771885493,0.9952074646983936,0.9961248564480998,12.731113460060442,12.45207657906576,13.167127581080422,3.0,2.0,3.0
ff,random,24,5,0.7624596002222506,0.70592813785664,0.8023522057099506,0.0595641282403429,0.0594219807470269,0.0633238610391059,0.9469906699841836,0.9462414176922652,0.9485214950772256,0.5559653106467012,0.5467108816080726,0.5738796045312498,0.3611279448883182,0.3498385876335833,0.6412367741640499,0.9813518106176023,0.9795499824211884,0.9821545763506386,0.875,0.875,0.875,0.9955578905212992,0.995417012607092,0.9958354516160824,15.053452956140973,14.75860358410864,15.116116958932253,2.0,2.0,3.0
ff,random,28,5,0.8138107884613441,0.7133371878284525,0.8403355195135276,0.0572876172134983,0.0512780910457682,0.0613093275155164,0.9492904946551636,0.9480475224054788,0.9494087048831592,0.5455444437934024,0.5454137999327252,0.5565023801996524,0.6198900142324121,0.3932660759322215,0.6432203199775827,0.9815568967537794,0.9809211297316304,0.9815686159615612,0.875,0.875,0.875,0.9956496449233788,0.995631236968888,0.9957619803686006,17.582950455107493,17.44299395996495,17.857390167133417,3.0,2.0,4.0
ff,random,32,5,0.8519370467309002,0.7693775029724605,0.8533329617730059,0.0514426091041232,0.0485864442388114,0.0561186231537977,0.9477719270552338,0.9464162456477327,0.9515671948288824,0.5465327010286456,0.5441150558246527,0.556716653105469,0.6391587491288881,0.4552577439406287,0.7305035241763134,0.9807219031993436,0.9787823743114964,0.9823069260517988,0.875,0.875,0.875,0.9956960487589352,0.9955901957406424,0.9957871643130468,20.51789916891721,19.884624829079257,20.815271955070784,3.0,2.0,5.0
ff,random,36,5,0.8525552064443542,0.8262329296566749,0.8537021154657568,0.0490990279444227,0.0472032217383029,0.0492547846316406,0.947867410073778,0.9466391770916484,0.9503766605357508,0.5538997323133676,0.5322630333051217,0.5592486458355037,0.6956549319269081,0.6316604006435509,0.7020921515801923,0.9819348412047344,0.9808449548810502,0.9844749794913864,0.875,0.875,0.875,0.995522395683642,0.9951056209169342,0.9957884288239104,23.056909332139185,22.134319204080384,23.239954246091656,2.0,2.0,4.0
ff,random,40,5,0.8493256696422009,0.847511289300469,0.8627195619738406,0.0465555286961805,0.0465295457057942,0.0475776985406033,0.949764887357584,0.9491362091109534,0.950849468348871,0.5453605238433159,0.5302782377734367,0.550697273988715,0.7140607969894205,0.6904551553037854,0.7642902583939741,0.9798576116254544,0.9789171452009844,0.9839007383100904,0.875,0.875,0.875,0.9956011606403212,0.9955911723300052,0.99572188816202,25.195046206150437,24.44225307906163,25.431023001903668,4.0,3.0,4.0
ff,random,44,5,0.8641067112813903,0.8600389933646935,0.8732777963397336,0.0452247178072699,0.0418621445847656,0.0459145943528552,0.9511797365459304,0.9494065541823496,0.9517466792813676,0.5404226112478299,0.5401618849001737,0.5448800565646698,0.7021095420734158,0.7021030136952175,0.7942542640581364,0.9806105707254188,0.98012715340443,0.983423180592992,0.875,0.875,0.875,0.9955277691166314,0.9953293639729032,0.9956868074319044,27.777809832186904,26.67730166207184,28.131296750856563,3.0,3.0,4.0
ff,random,48,5,0.8764792245924139,0.8702122489446409,0.8788843245211925,0.0424195175891276,0.041928374372526,0.0433599155880642,0.9516675135717764,0.9500514510707884,0.9531072396290088,0.530609889199219,0.5298471889409724,0.5407890603038188,0.7700764779049813,0.6866801343693789,0.8026889728017003,0.98205203328255,0.980068557365522,0.9832532520801592,0.875,0.875,0.875,0.9957492720012288,0.9954330025657204,0.9957577976955598,30.841163666162178,29.43961608584505,30.911671208858024,3.0,3.0,4.0
ff,space_filling,0,5,0.3054777304678305,0.2923840660791117,0.324802272529935,0.1174011236599826,0.1156234859537543,0.1182800458429904,0.9455420452200096,0.9447146424991938,0.9463847715503658,0.5632770015928817,0.5585113184592009,0.5718135834309891,-0.1887117101844646,-0.1970570683046004,-0.1865182604853339,0.9779971873901324,0.9779620297667878,0.9791310207429976,0.875,0.875,0.90625,0.9954312495620476,0.9952695492492613,0.9960236677821602,0.0,0.0,0.0,0.0,0.0,0.0
ff,space_filling,4,5,0.4710961533488759,0.4130725667839255,0.5205141427674989,0.0995784217163194,0.0914414213360677,0.106350876800217,0.9452306658759204,0.9450559666833788,0.9485214804699584,0.5630342340125865,0.5427203159743925,0.5673496665581592,0.0077659531448673,-0.0599461610717331,0.1704130945262395,0.9785421305519748,0.9781173092698932,0.9815363881401616,0.875,0.875,0.875,0.9956400087169444,0.9955737677670404,0.9960583493515488,2.494405248988187,2.3717166669666767,2.9427587499958463,2.0,2.0,2.0
ff,space_filling,8,5,0.5796468107203544,0.5276560142992538,0.5835400154841279,0.0867985711683346,0.0860798069882162,0.0884191256463976,0.9466000098083784,0.9457001271814846,0.9466462158256714,0.5616270244618063,0.5592013402734374,0.5649477051692701,0.1421824992722665,0.1376930171951409,0.1596189618940497,0.976831126215868,0.9766904957224892,0.9783077463963438,0.875,0.875,0.875,0.995353717692366,0.9953325496339298,0.9960113816874367,5.337621916085482,4.412916540924925,5.494838542013895,2.0,2.0,3.0
ff,space_filling,12,5,0.602786336242644,0.588046574488807,0.6371657985115253,0.0819816714430555,0.0766241808672309,0.0822413805567708,0.9469468981440252,0.9442488473506186,0.9473132579408008,0.5572125557725698,0.5561232927126729,0.5603602023567703,0.1620069192945978,0.1582058982624797,0.3015650456834974,0.9788292511426228,0.9752841907887028,0.9795617016289698,0.875,0.875,0.875,0.9957705820761106,0.9953202003341448,0.9959930804525856,7.397973457991611,7.086176207958488,7.811810999090085,2.0,2.0,3.0
ff,space_filling,16,5,0.6786861023079953,0.6559839354619057,0.7375653018864705,0.0721681948682726,0.0679877737012659,0.0736573221919488,0.947820782944267,0.9475790898250837,0.949031815925775,0.5526773951171872,0.5462064477669276,0.5629904521180558,0.3857496938094191,0.2885660239774612,0.4609367158241171,0.9792950896519396,0.9786974100550802,0.9806486581507092,0.875,0.875,0.875,0.9959427630303678,0.9958053256964065,0.996022620167332,10.058872707944827,9.791354210028658,10.124461000057636,2.0,2.0,3.0
ff,space_filling,20,5,0.7061564194767382,0.70070758541217,0.766067129546679,0.0646474521514509,0.0601147930839193,0.0647639523709852,0.945444517194957,0.9424869888169438,0.948680163773771,0.5654098654904512,0.5618763432552087,0.5659912196223955,0.3891110764900604,0.3206965834436364,0.485807890959927,0.977645611156686,0.976863354037267,0.9781700457049104,0.875,0.875,0.875,0.9958613822310258,0.9957779301585692,0.9958789663765644,12.331967919017188,12.304348290956112,12.471986791060772,3.0,2.0,4.0
ff,space_filling,24,5,0.757428459085575,0.742334550658738,0.8076681892471382,0.0568605425951606,0.0551335679126312,0.059838489732828,0.9484751556864718,0.9418540025263448,0.9489230076194406,0.5648332166796877,0.5505511440494797,0.5700125428298611,0.4449788850028014,0.4097980802507359,0.5601300977022542,0.9779385913512246,0.9769571076995196,0.9798253838040548,0.875,0.875,0.90625,0.9960832245844294,0.9955285639876345,0.9964447222964132,15.33199141608202,14.274480499094352,15.80813691802905,4.0,3.0,4.0
ff,space_filling,28,5,0.7954450133668151,0.7742945909551617,0.8124144115722891,0.0538586924881076,0.0527928023828125,0.0553481838932508,0.947254161674764,0.9433658456108422,0.9489814596218076,0.5554917140277773,0.5533089519444445,0.563373686592882,0.5600781252256235,0.4671562665981525,0.5694164227319727,0.97677253017696,0.9761045353334116,0.9793478260869564,0.875,0.875,0.90625,0.9949844168482082,0.9949539911760849,0.9961982272148576,17.835312832088675,16.366438499098876,18.990346957114525,4.0,4.0,4.0
ff,space_filling,32,5,0.8166002025432479,0.7939313941220338,0.8319193076663666,0.0510794685049913,0.0500727140576606,0.0513922343012369,0.9442489693171524,0.9405938697961984,0.9454158890876916,0.5840404292534724,0.5579379149913196,0.5869066422873261,0.6090111840298659,0.5196224578078192,0.6781641620001129,0.978589007383101,0.9763008320637524,0.9791368803468884,0.875,0.875,0.875,0.9953788326093717,0.9951210584974952,0.9958472069874716,20.04621058309567,19.88849112202297,21.929393874073867,5.0,4.0,5.0
ff,space_filling,36,5,0.8546668861085023,0.8364611761696812,0.8666301651864718,0.0462969763594834,0.0453356642771267,0.0473978885938585,0.9476804793701394,0.9429744522299626,0.9510519625376735,0.570819790915799,0.532654757222222,0.5737219815104163,0.7283585064360891,0.6671459861390117,0.7317078809990765,0.9785040431266846,0.9781876245165828,0.978890776983476,0.875,0.875,0.875,0.9954837665574532,0.9949196402181124,0.9958242462963676,23.2998443300894,22.779727083077887,23.869883876031963,4.0,3.0,5.0
ff,space_filling,40,5,0.8652462531610778,0.8368329330243799,0.8775989161393767,0.0449899799706379,0.044239829273763,0.045199102304579,0.946779825078561,0.9446403666648304,0.9492657099266688,0.5594155387673609,0.5381992285373258,0.5662048144010416,0.7444456558133665,0.6574022492701852,0.787868004621025,0.977472752841908,0.9770742997773352,0.9811408648775344,0.875,0.875,0.875,0.9955491845327022,0.9954903847719844,0.9963082174140492,25.644779787107836,25.517047333094524,26.3408709600335,5.0,3.0,5.0
ff,space_filling,44,5,0.8806554448581533,0.8550101302086021,0.8867479660454277,0.0426494393350043,0.0420934589460286,0.043317825736263,0.9479357808002474,0.9425001155106024,0.9489127466524928,0.5634527634375003,0.5418134722460932,0.5707791479644099,0.7812560553304511,0.7206707010895446,0.8036580666607002,0.980663307160436,0.9763154810734792,0.9807482714168522,0.875,0.875,0.90625,0.996120513258197,0.9959486893314408,0.9963020832961406,28.30977428710321,27.839454167085933,28.789602126023965,4.0,3.0,6.0
ff,space_filling,48,5,0.8799362220926199,0.8674352628781312,0.8933136797217942,0.0397063152103081,0.0395606971818576,0.0415913636221136,0.9476812321156284,0.9433035860775192,0.9503661563816708,0.5610369787196181,0.5514444393164062,0.5656453941753471,0.7938036068518939,0.774338174384643,0.8235057852093759,0.9793683347005742,0.9786856908472986,0.9804757998359312,0.875,0.875,0.90625,0.995948311517131,0.995903351828621,0.9961498230302136,30.986719043023182,30.17617904211511,31.136523537134053,4.0,4.0,6.0
ff,uncertainty,0,5,0.3054777304678308,0.2923840660791118,0.3248022725299353,0.1174011236599826,0.1156234859537543,0.1182800458429904,0.9455420452200096,0.9447146424991938,0.9463847715503658,0.5632770015928815,0.5585113184592008,0.5718135834309891,-0.1887117101844644,-0.1970570683046002,-0.1865182604853332,0.9779971873901324,0.9779620297667878,0.9791310207429976,0.875,0.875,0.90625,0.9954312495620476,0.9952695492492613,0.9960236677821602,0.0,0.0,0.0,0.0,0.0,0.0
