candidate_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,seed,heldout_corner,query_order
38,SKY130,130,XOR2,XOR2_1,XOR2_1,1,A_to_X__B=0,0,2,10,3.25,5.0,1.7586952147426296,10.243563017011404,5.546799678038062,0.1242661849225311,ss,5,ss,63
44,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.8622368976218202,13.732353084725176,6.961255819636198,0.03186811032949319,ss,5,ss,64
49,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.8323918450188357,70.70155508035862,1.8393882622202067,0.13813560984433823,ss,5,ss,65
57,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.7854773290893813,80.47869176218722,1.5539028625493383,0.054477592890413165,ss,5,ss,66
5,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.7481879837000607,-8.40872312953315,4.367064593489461,0.1299573036742552,ss,5,ss,67
10,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.7447870428843373,106.97300481470933,8.406250736235778,0.14035683501306004,ss,5,ss,68
77,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.7894559330073634,49.03329079713697,2.8432916136093582,0.17452835048114507,ss,5,ss,69
80,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9314744660152527,69.57089967930233,4.766925762341276,0.20211111871789383,ss,5,ss,70
17,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.630520900359467,24.74683425778329,6.636957352980836,0.17470882908383056,ss,5,ss,71
19,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.8594613649435114,-38.977997581988255,7.0138034017761495,0.044886905289589336,ss,5,ss,72
88,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.8517233581347656,90.61568949445675,5.637491858802851,0.08248708041031254,ss,5,ss,73
91,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.7499154958010847,-9.109607010654997,6.553864706877976,0.058815968816134774,ss,5,ss,74
