sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode,candidate_id,seed,heldout_corner,query_order,batch_index
15010001,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.9020483188982755,-34.38009868353209,10.89681845367598,0.20503580459750498,ff,ff,1.25824,4.5274,2.89282,4.82943,0.9665563750313595,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/netlists/15010001_aoi21_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/logs/15010001_aoi21_1_ff.log,0,53,0,ff,1,1
15010002,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.6970715933977223,62.68345186679552,10.916764907874205,0.011995602951618747,ff,ff,-0.526633,1.05783,0.2655985,2.30908,2.8639733340241946,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/a21oi/sky130_fd_sc_hd__a21oi_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/netlists/15010002_aoi21_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/logs/15010002_aoi21_4_ff.log,0,58,0,ff,2,1
15010003,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.8399257327792233,91.43267808169159,11.552069079260477,0.024843987116368375,ff,ff,-0.32298299999999996,1.4057899999999999,0.5414035,2.07961,0.5169511659769341,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/netlists/15010003_inv_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/logs/15010003_inv_1_ff.log,0,1,0,ff,3,1
15010004,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.6356085584837972,121.95343513800711,0.5344114938784975,0.03724621978610786,ff,ff,0.08245319999999999,0.168557,0.1255051,0.753935,1.0717592499568127,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/netlists/15010004_inv_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/logs/15010004_inv_4_ff.log,0,6,0,ff,4,1
15010005,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.9567183720940047,120.8595873307992,1.0722947322608052,0.1562465977771379,ff,ff,0.675818,0.718125,0.6969715,3.93722,1.5871479169582017,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/netlists/15010005_mux2_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/logs/15010005_mux2_1_ff.log,0,72,0,ff,5,1
15010006,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.9648785233160253,108.13915540043055,8.514852686859355,0.027169281816906636,ff,ff,1.08267,-0.202337,0.44016649999999996,3.58826,2.278237959020771,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/mux2/sky130_fd_sc_hd__mux2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/netlists/15010006_mux2_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/logs/15010006_mux2_4_ff.log,0,83,0,ff,6,1
15010007,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.9437650735711454,48.058745610593846,11.124194233648577,0.19214337659630393,ff,ff,1.26186,3.08585,2.173855,5.39171,0.6713161670486443,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/netlists/15010007_nand2_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/logs/15010007_nand2_1_ff.log,0,14,0,ff,7,1
15010008,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.9711443576393812,-15.978995196290118,7.0107722183174825,0.18573493778641384,ff,ff,0.08780109999999999,1.43947,0.7636355499999999,6.36796,1.9902229169965722,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/netlists/15010008_nand2_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/logs/15010008_nand2_4_ff.log,0,20,0,ff,8,1
15010009,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.6753781170011368,54.18829913556776,0.049854200336093474,0.1831977237784464,ff,ff,0.960402,1.03675,0.998576,3.24842,0.9232130000018515,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_1.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/netlists/15010009_nand3_1_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/logs/15010009_nand3_1_ff.log,0,87,0,ff,9,1
15010010,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.8397603232557043,124.72538012454308,1.6866924695628704,0.19561742864333254,ff,ff,0.47583600000000004,0.572281,0.5240585000000001,4.69917,2.87947341700783,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand3/sky130_fd_sc_hd__nand3_4.spice,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/netlists/15010010_nand3_4_ff.cir,results/sky130_cross_pdk_replication/online/runs/seed_0/corner_ff/logs/15010010_nand3_4_ff.log,0,91,0,ff,10,1
