experiment,seed,target,model,feature_set,train_rows,test_rows,r2,mae,rmse,mape_pct
feature_ablation,0,delay_avg_ns,GradientBoosting,full,384,96,0.8800072504282498,0.04916277477727634,0.0982663216086396,13.525936790173906
feature_ablation,0,delay_avg_ns,GradientBoosting,no_load_slew,384,96,0.5285050277185799,0.11524029038540869,0.19478958393558934,46.94103299639353
feature_ablation,0,delay_avg_ns,GradientBoosting,sizing_pvt_only,384,96,-0.03930253091093805,0.16423893881197657,0.2891999339032602,67.13233318373759
feature_ablation,0,delay_avg_ns,GradientBoosting,no_cell_or_arc,384,96,0.8130617661286247,0.07592543113318422,0.12265246040828896,23.953298204102314
feature_ablation,0,delay_avg_ns,GradientBoosting,no_corner,384,96,0.6929715810678895,0.09171900771311414,0.15718694923137774,27.166421764688035
feature_ablation,0,power_avg_uW,GradientBoosting,full,384,96,0.9789871566424477,0.2970850457214491,0.4507294331078128,6.433832660330181
feature_ablation,0,power_avg_uW,GradientBoosting,no_load_slew,384,96,0.15504651869370067,2.407349440890789,2.858182179996811,67.0422644360153
feature_ablation,0,power_avg_uW,GradientBoosting,sizing_pvt_only,384,96,0.03854758150839932,2.5416285103901246,3.0488594589961844,69.09623017318653
feature_ablation,0,power_avg_uW,GradientBoosting,no_cell_or_arc,384,96,0.835335666091881,0.9210680346707152,1.261749897775256,19.68545382518446
feature_ablation,0,power_avg_uW,GradientBoosting,no_corner,384,96,0.9784349883766521,0.2995325226922497,0.4566130880408262,6.677850664046697
feature_ablation,1,delay_avg_ns,GradientBoosting,full,384,96,0.9215037619175055,0.049810088149710025,0.0878767898679288,12.971987732544491
feature_ablation,1,delay_avg_ns,GradientBoosting,no_load_slew,384,96,0.6709682529372569,0.10966242679993567,0.17991553460682777,40.68915963838306
feature_ablation,1,delay_avg_ns,GradientBoosting,sizing_pvt_only,384,96,0.3594778603046891,0.17244845757525976,0.25102491852750586,62.22640807444792
feature_ablation,1,delay_avg_ns,GradientBoosting,no_cell_or_arc,384,96,0.8664431163102508,0.07499950086048934,0.1146259374295807,22.74677705397423
feature_ablation,1,delay_avg_ns,GradientBoosting,no_corner,384,96,0.7716170934432582,0.09436917661215198,0.14989307179888556,24.755370811956805
feature_ablation,1,power_avg_uW,GradientBoosting,full,384,96,0.9735057660631332,0.33744107256462136,0.47500663601464777,7.491330308431348
feature_ablation,1,power_avg_uW,GradientBoosting,no_load_slew,384,96,0.07917004886247947,2.3752282170766637,2.8003590093498856,58.90014217946804
feature_ablation,1,power_avg_uW,GradientBoosting,sizing_pvt_only,384,96,-0.08802291838598708,2.565340913469575,3.043988555926519,61.786745616164396
feature_ablation,1,power_avg_uW,GradientBoosting,no_cell_or_arc,384,96,0.8391102962782065,0.8486936683395259,1.1705450143531102,15.899408356445132
feature_ablation,1,power_avg_uW,GradientBoosting,no_corner,384,96,0.9731813521120604,0.33619432879748795,0.4779059446480638,7.60967673681984
feature_ablation,2,delay_avg_ns,GradientBoosting,full,384,96,0.8731670073966884,0.051842805578954286,0.1003103325736654,16.015598190969083
feature_ablation,2,delay_avg_ns,GradientBoosting,no_load_slew,384,96,0.5722370367907582,0.1229222313776026,0.1842176085887506,56.8563179116353
feature_ablation,2,delay_avg_ns,GradientBoosting,sizing_pvt_only,384,96,0.38879644299782723,0.14037038013612044,0.22020262253893672,66.78314780198784
feature_ablation,2,delay_avg_ns,GradientBoosting,no_cell_or_arc,384,96,0.8017128180696694,0.08188671010558723,0.12542290939687722,31.65489195332739
feature_ablation,2,delay_avg_ns,GradientBoosting,no_corner,384,96,0.78075205598345,0.07238791678035068,0.13188558048574914,22.776720925418083
feature_ablation,2,power_avg_uW,GradientBoosting,full,384,96,0.977410824785045,0.3410132190029031,0.4550519911251592,7.8723688472248226
feature_ablation,2,power_avg_uW,GradientBoosting,no_load_slew,384,96,-0.04214549759489694,2.655096966049156,3.0908292267044923,83.16656100297371
feature_ablation,2,power_avg_uW,GradientBoosting,sizing_pvt_only,384,96,-0.14985225460580898,2.787974940301268,3.2466229366839885,84.355833854018
feature_ablation,2,power_avg_uW,GradientBoosting,no_cell_or_arc,384,96,0.8053738539160156,1.0008817423332728,1.335707681211195,24.74906153191216
feature_ablation,2,power_avg_uW,GradientBoosting,no_corner,384,96,0.9785476889793759,0.32784205189019755,0.44345328294671166,7.510023424299894
feature_ablation,3,delay_avg_ns,GradientBoosting,full,384,96,0.790406309461772,0.05997814991155293,0.13242768666053917,15.209893281143927
feature_ablation,3,delay_avg_ns,GradientBoosting,no_load_slew,384,96,0.5435846092622973,0.12335327219098059,0.19542036969669496,53.175852638944534
feature_ablation,3,delay_avg_ns,GradientBoosting,sizing_pvt_only,384,96,0.23486896617701392,0.15400982170047664,0.25302160066182156,68.83448759770361
feature_ablation,3,delay_avg_ns,GradientBoosting,no_cell_or_arc,384,96,0.7124069502907511,0.08949867933257799,0.155123960136297,27.323201456509477
